LATITUDE,LONGITUDE,Year,OBSERVATION DATE,COMMON NAME,SCIENTIFIC NAME,OBSERVATION COUNT,STATE_PROVINCE,,
25.0868038,121.1748433,2017,2017/9/21,Sacred Ibis,Threskiornis aethiopicus,10,Taoyuan City,,
25.075872,121.2023762,2017,2017/9/21,Sacred Ibis,Threskiornis aethiopicus,5,Taoyuan City,,
24.8110443,120.910635,2017,2017/9/22,Sacred Ibis,Threskiornis aethiopicus,6,Hsinchu City,,
23.2358648,120.1103818,2017,2017/9/22,Sacred Ibis,Threskiornis aethiopicus,25,Tainan City,,
23.2358648,120.1103818,2017,2017/9/22,Sacred Ibis,Threskiornis aethiopicus,25,Tainan City,,
23.2358648,120.1103818,2017,2017/9/22,Sacred Ibis,Threskiornis aethiopicus,25,Tainan City,,
25.0385603,121.4911079,2017,2017/9/22,Sacred Ibis,Threskiornis aethiopicus,X,Taipei City,,
24.0485411,120.3956535,2017,2017/9/23,Sacred Ibis,Threskiornis aethiopicus,2,Changhua County,,
23.9437623,120.3186125,2017,2017/9/23,Sacred Ibis,Threskiornis aethiopicus,17,Changhua County,,
23.503533,120.121513,2017,2017/9/23,Sacred Ibis,Threskiornis aethiopicus,6,Chiayi County,,
23.4955052,120.1207644,2017,2017/9/23,Sacred Ibis,Threskiornis aethiopicus,5,Chiayi County,,
24.723575,121.8023042,2017,2017/9/23,Sacred Ibis,Threskiornis aethiopicus,1,Yilan County,,
25.079723,121.19759,2017,2017/9/23,Sacred Ibis,Threskiornis aethiopicus,8,Taoyuan City,,
25.0385603,121.4911079,2017,2017/9/23,Sacred Ibis,Threskiornis aethiopicus,31,Taipei City,,
23.9437623,120.3186125,2017,2017/9/24,Sacred Ibis,Threskiornis aethiopicus,3,Changhua County,,
25.1155348,121.4712596,2017,2017/9/24,Sacred Ibis,Threskiornis aethiopicus,25,Taipei City,,
25.1155348,121.4712596,2017,2017/9/24,Sacred Ibis,Threskiornis aethiopicus,25,Taipei City,,
24.306672,120.5486333,2017,2017/9/24,Sacred Ibis,Threskiornis aethiopicus,30,Taichung City,,
24.6599371,121.8184608,2017,2017/9/25,Sacred Ibis,Threskiornis aethiopicus,2,Yilan County,,
23.9437623,120.3186125,2017,2017/9/26,Sacred Ibis,Threskiornis aethiopicus,25,Changhua County,,
22.8849011,120.1981886,2017,2017/9/26,Sacred Ibis,Threskiornis aethiopicus,X,Kaohsiung City,,
23.5401173,120.1658774,2017,2017/9/26,Sacred Ibis,Threskiornis aethiopicus,5,Yunlin County,,
23.5663522,120.1568666,2017,2017/9/26,Sacred Ibis,Threskiornis aethiopicus,5,Yunlin County,,
24.6599371,121.8184608,2017,2017/9/27,Sacred Ibis,Threskiornis aethiopicus,1,Yilan County,,
24.4278942,120.6187729,2017,2017/9/29,Sacred Ibis,Threskiornis aethiopicus,2,Taichung City,,
24.7152971,121.8051839,2017,2017/9/30,Sacred Ibis,Threskiornis aethiopicus,6,Yilan County,,
25.023862,121.5099049,2017,2017/9/30,Sacred Ibis,Threskiornis aethiopicus,50,Taipei City,,
25.080686,121.196825,2017,2017/10/1,Sacred Ibis,Threskiornis aethiopicus,1,Taoyuan City,,
25.0694613,121.2027877,2017,2017/10/1,Sacred Ibis,Threskiornis aethiopicus,12,Taoyuan City,,
25.037752,121.4908595,2017,2017/10/1,Sacred Ibis,Threskiornis aethiopicus,25,Taipei City,,
25.1174232,121.4646868,2017,2017/10/1,Sacred Ibis,Threskiornis aethiopicus,3,Taipei City,,
25.1003657,121.4570117,2017,2017/10/1,Sacred Ibis,Threskiornis aethiopicus,129,New Taipei City,,
25.0861382,121.2001929,2017,2017/10/2,Sacred Ibis,Threskiornis aethiopicus,1,Taoyuan City,,
25.0861382,121.2001929,2017,2017/10/3,Sacred Ibis,Threskiornis aethiopicus,2,Taoyuan City,,
25.2071301,121.4372197,2017,2017/10/3,Sacred Ibis,Threskiornis aethiopicus,41,New Taipei City,,
24.0274795,120.378643,2017,2017/10/4,Sacred Ibis,Threskiornis aethiopicus,5,Changhua County,,
24.723575,121.8023042,2017,2017/10/4,Sacred Ibis,Threskiornis aethiopicus,1,Yilan County,,
24.723575,121.8023042,2017,2017/10/4,Sacred Ibis,Threskiornis aethiopicus,1,Yilan County,,
22.8433519,120.2081366,2017,2017/10/4,Sacred Ibis,Threskiornis aethiopicus,2,Kaohsiung City,,
23.1780309,120.1087618,2017,2017/10/4,Sacred Ibis,Threskiornis aethiopicus,23,Tainan City,,
23.1780309,120.1087618,2017,2017/10/4,Sacred Ibis,Threskiornis aethiopicus,23,Tainan City,,
23.1780309,120.1087618,2017,2017/10/4,Sacred Ibis,Threskiornis aethiopicus,23,Tainan City,,
23.2358648,120.1103818,2017,2017/10/4,Sacred Ibis,Threskiornis aethiopicus,31,Tainan City,,
23.2358648,120.1103818,2017,2017/10/4,Sacred Ibis,Threskiornis aethiopicus,31,Tainan City,,
23.2358648,120.1103818,2017,2017/10/4,Sacred Ibis,Threskiornis aethiopicus,31,Tainan City,,
23.1780309,120.1087618,2017,2017/10/4,Sacred Ibis,Threskiornis aethiopicus,23,Tainan City,,
23.1780309,120.1087618,2017,2017/10/4,Sacred Ibis,Threskiornis aethiopicus,23,Tainan City,,
23.2358648,120.1103818,2017,2017/10/4,Sacred Ibis,Threskiornis aethiopicus,31,Tainan City,,
23.2358648,120.1103818,2017,2017/10/4,Sacred Ibis,Threskiornis aethiopicus,31,Tainan City,,
23.1780309,120.1087618,2017,2017/10/4,Sacred Ibis,Threskiornis aethiopicus,23,Tainan City,,
23.2358648,120.1103818,2017,2017/10/4,Sacred Ibis,Threskiornis aethiopicus,31,Tainan City,,
25.0385603,121.4911079,2017,2017/10/4,Sacred Ibis,Threskiornis aethiopicus,20,Taipei City,,
25.0385603,121.4911079,2017,2017/10/4,Sacred Ibis,Threskiornis aethiopicus,9,Taipei City,,
24.7774223,121.8051732,2017,2017/10/5,Sacred Ibis,Threskiornis aethiopicus,2,Yilan County,,
24.7204591,121.8112048,2017,2017/10/5,Sacred Ibis,Threskiornis aethiopicus,2,Yilan County,,
24.7204591,121.8112048,2017,2017/10/5,Sacred Ibis,Threskiornis aethiopicus,2,Yilan County,,
24.7204591,121.8112048,2017,2017/10/5,Sacred Ibis,Threskiornis aethiopicus,2,Yilan County,,
24.836469,121.811353,2017,2017/10/5,Sacred Ibis,Threskiornis aethiopicus,2,Yilan County,,
25.0385603,121.4911079,2017,2017/10/6,Sacred Ibis,Threskiornis aethiopicus,5,Taipei City,,
25.1174232,121.4646868,2017,2017/10/6,Sacred Ibis,Threskiornis aethiopicus,50,Taipei City,,
25.1182626,121.470058,2017,2017/10/6,Sacred Ibis,Threskiornis aethiopicus,100,Taipei City,,
25.1672977,121.4168127,2017,2017/10/6,Sacred Ibis,Threskiornis aethiopicus,1,New Taipei City,,
24.3247302,120.5586004,2017,2017/10/6,Sacred Ibis,Threskiornis aethiopicus,15,Taichung City,,
24.3233417,120.5583473,2017,2017/10/6,Sacred Ibis,Threskiornis aethiopicus,8,Taichung City,,
23.864633,120.2635789,2017,2017/10/7,Sacred Ibis,Threskiornis aethiopicus,24,Changhua County,,
24.723575,121.8023042,2017,2017/10/7,Sacred Ibis,Threskiornis aethiopicus,4,Yilan County,,
24.723575,121.8023042,2017,2017/10/7,Sacred Ibis,Threskiornis aethiopicus,4,Yilan County,,
25.0385603,121.4911079,2017,2017/10/7,Sacred Ibis,Threskiornis aethiopicus,35,Taipei City,,
24.8110443,120.910635,2017,2017/10/8,Sacred Ibis,Threskiornis aethiopicus,8,Hsinchu City,,
25.0861382,121.2001929,2017,2017/10/8,Sacred Ibis,Threskiornis aethiopicus,3,Taoyuan City,,
23.2466071,120.1142155,2017,2017/10/8,Sacred Ibis,Threskiornis aethiopicus,4,Tainan City,,
23.0754315,120.0486356,2017,2017/10/8,Sacred Ibis,Threskiornis aethiopicus,5,Tainan City,,
25.0385603,121.4911079,2017,2017/10/8,Sacred Ibis,Threskiornis aethiopicus,8,Taipei City,,
25.1672977,121.4168127,2017,2017/10/8,Sacred Ibis,Threskiornis aethiopicus,2,New Taipei City,,
24.0485411,120.3956535,2017,2017/10/9,Sacred Ibis,Threskiornis aethiopicus,10,Changhua County,,
23.9437623,120.3186125,2017,2017/10/9,Sacred Ibis,Threskiornis aethiopicus,20,Changhua County,,
23.9437623,120.3186125,2017,2017/10/9,Sacred Ibis,Threskiornis aethiopicus,20,Changhua County,,
24.0485411,120.3956535,2017,2017/10/9,Sacred Ibis,Threskiornis aethiopicus,10,Changhua County,,
23.3344039,120.1610327,2017,2017/10/9,Sacred Ibis,Threskiornis aethiopicus,1,Chiayi County,,
24.793566,120.9175068,2017,2017/10/9,Sacred Ibis,Threskiornis aethiopicus,10,Hsinchu City,,
24.793566,120.9175068,2017,2017/10/9,Sacred Ibis,Threskiornis aethiopicus,10,Hsinchu City,,
25.08236,121.19792,2017,2017/10/9,Sacred Ibis,Threskiornis aethiopicus,X,Taoyuan City,,
23.1829571,120.3120859,2017,2017/10/9,Sacred Ibis,Threskiornis aethiopicus,1,Tainan City,,
23.1829571,120.3120859,2017,2017/10/9,Sacred Ibis,Threskiornis aethiopicus,1,Tainan City,,
23.2358648,120.1103818,2017,2017/10/9,Sacred Ibis,Threskiornis aethiopicus,500,Tainan City,,
23.2358648,120.1103818,2017,2017/10/9,Sacred Ibis,Threskiornis aethiopicus,500,Tainan City,,
25.0385603,121.4911079,2017,2017/10/9,Sacred Ibis,Threskiornis aethiopicus,5,Taipei City,,
25.1132329,121.4902563,2017,2017/10/9,Sacred Ibis,Threskiornis aethiopicus,3,Taipei City,,
25.0996435,121.463964,2017,2017/10/9,Sacred Ibis,Threskiornis aethiopicus,8,New Taipei City,,
25.0982301,121.4698648,2017,2017/10/9,Sacred Ibis,Threskiornis aethiopicus,10,New Taipei City,,
23.7825173,120.2893925,2017,2017/10/9,Sacred Ibis,Threskiornis aethiopicus,3,Yunlin County,,
25.0861382,121.2001929,2017,2017/10/10,Sacred Ibis,Threskiornis aethiopicus,6,Taoyuan City,,
25.0979775,121.4710879,2017,2017/10/10,Sacred Ibis,Threskiornis aethiopicus,2,New Taipei City,,
24.0485411,120.3956535,2017,2017/10/12,Sacred Ibis,Threskiornis aethiopicus,24,Changhua County,,
24.0485411,120.3956535,2017,2017/10/13,Sacred Ibis,Threskiornis aethiopicus,X,Changhua County,,
25.08236,121.19792,2017,2017/10/14,Sacred Ibis,Threskiornis aethiopicus,2,Taoyuan City,,
23.0773234,120.0609756,2017,2017/10/14,Sacred Ibis,Threskiornis aethiopicus,2,Tainan City,,
23.5333697,120.1595226,2017,2017/10/14,Sacred Ibis,Threskiornis aethiopicus,8,Yunlin County,,
24.7819032,120.905571,2017,2017/10/15,Sacred Ibis,Threskiornis aethiopicus,20,Hsinchu City,,
24.8110443,120.910635,2017,2017/10/15,Sacred Ibis,Threskiornis aethiopicus,20,Hsinchu City,,
22.8849011,120.1981886,2017,2017/10/15,Sacred Ibis,Threskiornis aethiopicus,1,Kaohsiung City,,
22.8849011,120.1981886,2017,2017/10/15,Sacred Ibis,Threskiornis aethiopicus,1,Kaohsiung City,,
22.8849011,120.1981886,2017,2017/10/15,Sacred Ibis,Threskiornis aethiopicus,1,Kaohsiung City,,
22.8849011,120.1981886,2017,2017/10/15,Sacred Ibis,Threskiornis aethiopicus,1,Kaohsiung City,,
25.06818,121.222088,2017,2017/10/15,Sacred Ibis,Threskiornis aethiopicus,1,Taoyuan City,,
25.06818,121.222088,2017,2017/10/15,Sacred Ibis,Threskiornis aethiopicus,1,Taoyuan City,,
25.06818,121.222088,2017,2017/10/15,Sacred Ibis,Threskiornis aethiopicus,1,Taoyuan City,,
25.0861382,121.2001929,2017,2017/10/15,Sacred Ibis,Threskiornis aethiopicus,1,Taoyuan City,,
25.0861382,121.2001929,2017,2017/10/15,Sacred Ibis,Threskiornis aethiopicus,1,Taoyuan City,,
23.2358648,120.1103818,2017,2017/10/15,Sacred Ibis,Threskiornis aethiopicus,6,Tainan City,,
23.2358648,120.1103818,2017,2017/10/15,Sacred Ibis,Threskiornis aethiopicus,6,Tainan City,,
23.2358648,120.1103818,2017,2017/10/15,Sacred Ibis,Threskiornis aethiopicus,24,Tainan City,,
23.2358648,120.1103818,2017,2017/10/15,Sacred Ibis,Threskiornis aethiopicus,6,Tainan City,,
23.2358648,120.1103818,2017,2017/10/15,Sacred Ibis,Threskiornis aethiopicus,6,Tainan City,,
25.0385603,121.4911079,2017,2017/10/15,Sacred Ibis,Threskiornis aethiopicus,40,Taipei City,,
25.0385603,121.4911079,2017,2017/10/15,Sacred Ibis,Threskiornis aethiopicus,64,Taipei City,,
25.0385603,121.4911079,2017,2017/10/15,Sacred Ibis,Threskiornis aethiopicus,64,Taipei City,,
25.0385603,121.4911079,2017,2017/10/15,Sacred Ibis,Threskiornis aethiopicus,25,Taipei City,,
23.2358648,120.1103818,2017,2017/10/16,Sacred Ibis,Threskiornis aethiopicus,45,Tainan City,,
25.0385603,121.4911079,2017,2017/10/16,Sacred Ibis,Threskiornis aethiopicus,8,Taipei City,,
25.0385603,121.4911079,2017,2017/10/16,Sacred Ibis,Threskiornis aethiopicus,15,Taipei City,,
25.0385603,121.4911079,2017,2017/10/16,Sacred Ibis,Threskiornis aethiopicus,8,Taipei City,,
25.1672977,121.4168127,2017,2017/10/16,Sacred Ibis,Threskiornis aethiopicus,10,New Taipei City,,
25.08236,121.19792,2017,2017/10/17,Sacred Ibis,Threskiornis aethiopicus,2,Taoyuan City,,
25.1017155,121.2277901,2017,2017/10/17,Sacred Ibis,Threskiornis aethiopicus,9,Taoyuan City,,
25.0861382,121.2001929,2017,2017/10/17,Sacred Ibis,Threskiornis aethiopicus,5,Taoyuan City,,
23.4920204,120.1409168,2017,2017/10/18,Sacred Ibis,Threskiornis aethiopicus,5,Chiayi County,,
25.0385603,121.4911079,2017,2017/10/18,Sacred Ibis,Threskiornis aethiopicus,10,Taipei City,,
23.3644437,120.1739777,2017,2017/10/19,Sacred Ibis,Threskiornis aethiopicus,1,Chiayi County,,
23.3529231,120.176568,2017,2017/10/19,Sacred Ibis,Threskiornis aethiopicus,5,Chiayi County,,
23.1780309,120.1087618,2017,2017/10/19,Sacred Ibis,Threskiornis aethiopicus,25,Tainan City,,
23.0773234,120.0609756,2017,2017/10/19,Sacred Ibis,Threskiornis aethiopicus,25,Tainan City,,
23.2358648,120.1103818,2017,2017/10/19,Sacred Ibis,Threskiornis aethiopicus,100,Tainan City,,
23.5151391,120.1541838,2017,2017/10/20,Sacred Ibis,Threskiornis aethiopicus,2,Chiayi County,,
24.8249477,120.9196016,2017,2017/10/20,Sacred Ibis,Threskiornis aethiopicus,1,Hsinchu City,,
24.8097978,120.9112573,2017,2017/10/20,Sacred Ibis,Threskiornis aethiopicus,5,Hsinchu City,,
24.8249477,120.9196016,2017,2017/10/20,Sacred Ibis,Threskiornis aethiopicus,25,Hsinchu City,,
23.1829571,120.3120859,2017,2017/10/20,Sacred Ibis,Threskiornis aethiopicus,1,Tainan City,,
25.0385603,121.4911079,2017,2017/10/20,Sacred Ibis,Threskiornis aethiopicus,15,Taipei City,,
25.0387037,121.4952198,2017,2017/10/20,Sacred Ibis,Threskiornis aethiopicus,4,Taipei City,,
24.8249477,120.9196016,2017,2017/10/21,Sacred Ibis,Threskiornis aethiopicus,12,Hsinchu City,,
24.6768236,120.833618,2017,2017/10/21,Sacred Ibis,Threskiornis aethiopicus,1,Miaoli County,,
23.32824,120.123462,2017,2017/10/21,Sacred Ibis,Threskiornis aethiopicus,1,Tainan City,,
23.0056461,120.1645947,2017,2017/10/21,Sacred Ibis,Threskiornis aethiopicus,30,Tainan City,,
25.0385603,121.4911079,2017,2017/10/21,Sacred Ibis,Threskiornis aethiopicus,14,Taipei City,,
25.0385603,121.4911079,2017,2017/10/21,Sacred Ibis,Threskiornis aethiopicus,25,Taipei City,,
25.0385603,121.4911079,2017,2017/10/21,Sacred Ibis,Threskiornis aethiopicus,25,Taipei City,,
25.1182626,121.470058,2017,2017/10/21,Sacred Ibis,Threskiornis aethiopicus,10,Taipei City,,
25.1182626,121.470058,2017,2017/10/21,Sacred Ibis,Threskiornis aethiopicus,20,Taipei City,,
24.839127,120.9534323,2017,2017/10/22,Sacred Ibis,Threskiornis aethiopicus,10,Hsinchu County,,
24.8717394,120.950954,2017,2017/10/22,Sacred Ibis,Threskiornis aethiopicus,1,Hsinchu County,,
23.1829571,120.3120859,2017,2017/10/22,Sacred Ibis,Threskiornis aethiopicus,1,Tainan City,,
25.1155348,121.4712596,2017,2017/10/22,Sacred Ibis,Threskiornis aethiopicus,6,Taipei City,,
25.0385603,121.4911079,2017,2017/10/22,Sacred Ibis,Threskiornis aethiopicus,X,Taipei City,,
25.0385603,121.4911079,2017,2017/10/22,Sacred Ibis,Threskiornis aethiopicus,4,Taipei City,,
25.1132329,121.4902563,2017,2017/10/22,Sacred Ibis,Threskiornis aethiopicus,3,Taipei City,,
25.1182626,121.470058,2017,2017/10/22,Sacred Ibis,Threskiornis aethiopicus,7,Taipei City,,
25.1182626,121.470058,2017,2017/10/22,Sacred Ibis,Threskiornis aethiopicus,10,Taipei City,,
25.1182626,121.470058,2017,2017/10/22,Sacred Ibis,Threskiornis aethiopicus,5,Taipei City,,
25.1182626,121.470058,2017,2017/10/22,Sacred Ibis,Threskiornis aethiopicus,X,Taipei City,,
25.1182626,121.470058,2017,2017/10/22,Sacred Ibis,Threskiornis aethiopicus,4,Taipei City,,
25.1182626,121.470058,2017,2017/10/22,Sacred Ibis,Threskiornis aethiopicus,1,Taipei City,,
25.1189328,121.4699024,2017,2017/10/22,Sacred Ibis,Threskiornis aethiopicus,24,Taipei City,,
24.8249477,120.9196016,2017,2017/10/23,Sacred Ibis,Threskiornis aethiopicus,3,Hsinchu City,,
24.723575,121.8023042,2017,2017/10/23,Sacred Ibis,Threskiornis aethiopicus,1,Yilan County,,
25.079645,121.198983,2017,2017/10/23,Sacred Ibis,Threskiornis aethiopicus,6,Taoyuan City,,
25.098152,121.220296,2017,2017/10/23,Sacred Ibis,Threskiornis aethiopicus,10,Taoyuan City,,
23.2358648,120.1103818,2017,2017/10/23,Sacred Ibis,Threskiornis aethiopicus,100,Tainan City,,
23.232594,120.115822,2017,2017/10/23,Sacred Ibis,Threskiornis aethiopicus,4,Tainan City,,
23.235315,120.11535,2017,2017/10/23,Sacred Ibis,Threskiornis aethiopicus,X,Tainan City,,
23.0329887,120.0947084,2017,2017/10/23,Sacred Ibis,Threskiornis aethiopicus,1,Tainan City,,
25.0385603,121.4911079,2017,2017/10/23,Sacred Ibis,Threskiornis aethiopicus,14,Taipei City,,
25.0369971,121.4908263,2017,2017/10/23,Sacred Ibis,Threskiornis aethiopicus,2,Taipei City,,
25.077691,121.50831,2017,2017/10/23,Sacred Ibis,Threskiornis aethiopicus,3,Taipei City,,
25.0385603,121.4911079,2017,2017/10/23,Sacred Ibis,Threskiornis aethiopicus,8,Taipei City,,
23.3620346,120.1666546,2017,2017/10/24,Sacred Ibis,Threskiornis aethiopicus,11,Chiayi County,,
24.8249477,120.9196016,2017,2017/10/25,Sacred Ibis,Threskiornis aethiopicus,3,Hsinchu City,,
24.8249477,120.9196016,2017,2017/10/25,Sacred Ibis,Threskiornis aethiopicus,1,Hsinchu City,,
24.8249477,120.9196016,2017,2017/10/26,Sacred Ibis,Threskiornis aethiopicus,1,Hsinchu City,,
25.0385603,121.4911079,2017,2017/10/26,Sacred Ibis,Threskiornis aethiopicus,8,Taipei City,,
23.5565883,120.160343,2017,2017/10/26,Sacred Ibis,Threskiornis aethiopicus,8,Yunlin County,,
23.5401173,120.1658774,2017,2017/10/26,Sacred Ibis,Threskiornis aethiopicus,6,Yunlin County,,
23.4911325,120.1232097,2017,2017/10/27,Sacred Ibis,Threskiornis aethiopicus,20,Chiayi County,,
23.4911325,120.1232097,2017,2017/10/27,Sacred Ibis,Threskiornis aethiopicus,20,Chiayi County,,
23.4911325,120.1232097,2017,2017/10/27,Sacred Ibis,Threskiornis aethiopicus,20,Chiayi County,,
23.4911325,120.1232097,2017,2017/10/27,Sacred Ibis,Threskiornis aethiopicus,20,Chiayi County,,
23.4911325,120.1232097,2017,2017/10/27,Sacred Ibis,Threskiornis aethiopicus,20,Chiayi County,,
23.4911325,120.1232097,2017,2017/10/27,Sacred Ibis,Threskiornis aethiopicus,20,Chiayi County,,
24.72596,121.724275,2017,2017/10/27,Sacred Ibis,Threskiornis aethiopicus,1,Yilan County,,
23.0773234,120.0609756,2017,2017/10/27,Sacred Ibis,Threskiornis aethiopicus,2,Tainan City,,
24.4278942,120.6187729,2017,2017/10/27,Sacred Ibis,Threskiornis aethiopicus,2,Taichung City,,
23.5004231,120.1357877,2017,2017/10/28,Sacred Ibis,Threskiornis aethiopicus,100,Chiayi County,,
23.5004231,120.1357877,2017,2017/10/28,Sacred Ibis,Threskiornis aethiopicus,100,Chiayi County,,
23.5004231,120.1357877,2017,2017/10/28,Sacred Ibis,Threskiornis aethiopicus,100,Chiayi County,,
23.5004231,120.1357877,2017,2017/10/28,Sacred Ibis,Threskiornis aethiopicus,100,Chiayi County,,
23.51354,120.119304,2017,2017/10/28,Sacred Ibis,Threskiornis aethiopicus,70,Chiayi County,,
23.5004231,120.1357877,2017,2017/10/28,Sacred Ibis,Threskiornis aethiopicus,100,Chiayi County,,
23.3584163,120.167681,2017,2017/10/28,Sacred Ibis,Threskiornis aethiopicus,20,Chiayi County,,
23.3584163,120.167681,2017,2017/10/28,Sacred Ibis,Threskiornis aethiopicus,20,Chiayi County,,
23.3584163,120.167681,2017,2017/10/28,Sacred Ibis,Threskiornis aethiopicus,15,Chiayi County,,
23.510987,120.124603,2017,2017/10/28,Sacred Ibis,Threskiornis aethiopicus,12,Chiayi County,,
23.3317742,120.1572132,2017,2017/10/28,Sacred Ibis,Threskiornis aethiopicus,20,Chiayi County,,
23.3529231,120.176568,2017,2017/10/28,Sacred Ibis,Threskiornis aethiopicus,11,Chiayi County,,
23.3742385,120.1706473,2017,2017/10/28,Sacred Ibis,Threskiornis aethiopicus,24,Chiayi County,,
23.5157363,120.1506079,2017,2017/10/28,Sacred Ibis,Threskiornis aethiopicus,32,Chiayi County,,
23.495197,120.1725987,2017,2017/10/28,Sacred Ibis,Threskiornis aethiopicus,5,Chiayi County,,
23.3644437,120.1739777,2017,2017/10/28,Sacred Ibis,Threskiornis aethiopicus,15,Chiayi County,,
23.3644437,120.1739777,2017,2017/10/28,Sacred Ibis,Threskiornis aethiopicus,16,Chiayi County,,
23.3644437,120.1739777,2017,2017/10/28,Sacred Ibis,Threskiornis aethiopicus,1,Chiayi County,,
23.3644437,120.1739777,2017,2017/10/28,Sacred Ibis,Threskiornis aethiopicus,1,Chiayi County,,
23.5162236,120.1438236,2017,2017/10/28,Sacred Ibis,Threskiornis aethiopicus,1,Chiayi County,,
23.5068789,120.173364,2017,2017/10/28,Sacred Ibis,Threskiornis aethiopicus,4,Chiayi County,,
23.335211,120.1708662,2017,2017/10/28,Sacred Ibis,Threskiornis aethiopicus,2,Chiayi County,,
23.335211,120.1708662,2017,2017/10/28,Sacred Ibis,Threskiornis aethiopicus,2,Chiayi County,,
23.335211,120.1708662,2017,2017/10/28,Sacred Ibis,Threskiornis aethiopicus,2,Chiayi County,,
23.3644437,120.1739777,2017,2017/10/28,Sacred Ibis,Threskiornis aethiopicus,15,Chiayi County,,
23.503533,120.121513,2017,2017/10/28,Sacred Ibis,Threskiornis aethiopicus,1,Chiayi County,,
23.324839,120.157255,2017,2017/10/28,Sacred Ibis,Threskiornis aethiopicus,20,Chiayi County,,
24.8249477,120.9196016,2017,2017/10/28,Sacred Ibis,Threskiornis aethiopicus,1,Hsinchu City,,
24.8110443,120.910635,2017,2017/10/28,Sacred Ibis,Threskiornis aethiopicus,1,Hsinchu City,,
24.6599371,121.8184608,2017,2017/10/28,Sacred Ibis,Threskiornis aethiopicus,2,Yilan County,,
25.08236,121.19792,2017,2017/10/28,Sacred Ibis,Threskiornis aethiopicus,7,Taoyuan City,,
25.08236,121.19792,2017,2017/10/28,Sacred Ibis,Threskiornis aethiopicus,7,Taoyuan City,,
23.2773927,120.1654664,2017,2017/10/28,Sacred Ibis,Threskiornis aethiopicus,3,Tainan City,,
23.2382833,120.1146767,2017,2017/10/28,Sacred Ibis,Threskiornis aethiopicus,X,Tainan City,,
23.263069,120.121697,2017,2017/10/28,Sacred Ibis,Threskiornis aethiopicus,7,Tainan City,,
23.277111,120.167142,2017,2017/10/28,Sacred Ibis,Threskiornis aethiopicus,3,Tainan City,,
23.1676418,120.1341537,2017,2017/10/28,Sacred Ibis,Threskiornis aethiopicus,103,Tainan City,,
23.2671496,120.1239682,2017,2017/10/28,Sacred Ibis,Threskiornis aethiopicus,6,Tainan City,,
23.2671496,120.1239682,2017,2017/10/28,Sacred Ibis,Threskiornis aethiopicus,6,Tainan City,,
23.2671496,120.1239682,2017,2017/10/28,Sacred Ibis,Threskiornis aethiopicus,6,Tainan City,,
23.241463,120.11127,2017,2017/10/28,Sacred Ibis,Threskiornis aethiopicus,2,Tainan City,,
