LATITUDE,LONGITUDE,Year,OBSERVATION DATE,COMMON NAME,SCIENTIFIC NAME,OBSERVATION COUNT,STATE_PROVINCE
23.7472471,120.1904297,2015,2015/9/14,Sacred Ibis,Threskiornis aethiopicus,1,Yunlin
25.1174232,121.4646868,2015,2015/9/14,Sacred Ibis,Threskiornis aethiopicus,12,Taipei City
24.0274795,120.378643,2015,2015/9/16,Sacred Ibis,Threskiornis aethiopicus,1,Changhua
24.0274795,120.378643,2015,2015/9/16,Sacred Ibis,Threskiornis aethiopicus,1,Changhua
24.0485411,120.3956535,2015,2015/9/16,Sacred Ibis,Threskiornis aethiopicus,19,Changhua
24.0485411,120.3956535,2015,2015/9/16,Sacred Ibis,Threskiornis aethiopicus,19,Changhua
25.0385603,121.4911079,2015,2015/9/17,Sacred Ibis,Threskiornis aethiopicus,20,Taipei City
25.0385603,121.4911079,2015,2015/9/17,Sacred Ibis,Threskiornis aethiopicus,10,Taipei City
23.3704,120.13427,2015,2015/9/17,Sacred Ibis,Threskiornis aethiopicus,2,Chiayi
23.3704,120.13427,2015,2015/9/17,Sacred Ibis,Threskiornis aethiopicus,2,Chiayi
23.8482405,120.2715397,2015,2015/9/18,Sacred Ibis,Threskiornis aethiopicus,25,Changhua
24.0485411,120.3956535,2015,2015/9/18,Sacred Ibis,Threskiornis aethiopicus,3,Changhua
24.0274795,120.378643,2015,2015/9/18,Sacred Ibis,Threskiornis aethiopicus,2,Changhua
23.8482405,120.2715397,2015,2015/9/18,Sacred Ibis,Threskiornis aethiopicus,25,Changhua
23.8482405,120.2715397,2015,2015/9/18,Sacred Ibis,Threskiornis aethiopicus,25,Changhua
23.8482405,120.2715397,2015,2015/9/18,Sacred Ibis,Threskiornis aethiopicus,25,Changhua
23.8482405,120.2715397,2015,2015/9/18,Sacred Ibis,Threskiornis aethiopicus,25,Changhua
23.8482405,120.2715397,2015,2015/9/18,Sacred Ibis,Threskiornis aethiopicus,25,Changhua
23.8482405,120.2715397,2015,2015/9/18,Sacred Ibis,Threskiornis aethiopicus,25,Changhua
24.0274795,120.378643,2015,2015/9/18,Sacred Ibis,Threskiornis aethiopicus,2,Changhua
24.0274795,120.378643,2015,2015/9/18,Sacred Ibis,Threskiornis aethiopicus,2,Changhua
24.0274795,120.378643,2015,2015/9/18,Sacred Ibis,Threskiornis aethiopicus,2,Changhua
24.0274795,120.378643,2015,2015/9/18,Sacred Ibis,Threskiornis aethiopicus,2,Changhua
24.0274795,120.378643,2015,2015/9/18,Sacred Ibis,Threskiornis aethiopicus,2,Changhua
24.0274795,120.378643,2015,2015/9/18,Sacred Ibis,Threskiornis aethiopicus,2,Changhua
24.0485411,120.3956535,2015,2015/9/18,Sacred Ibis,Threskiornis aethiopicus,3,Changhua
24.0485411,120.3956535,2015,2015/9/18,Sacred Ibis,Threskiornis aethiopicus,3,Changhua
24.0485411,120.3956535,2015,2015/9/18,Sacred Ibis,Threskiornis aethiopicus,3,Changhua
24.0485411,120.3956535,2015,2015/9/18,Sacred Ibis,Threskiornis aethiopicus,3,Changhua
24.0485411,120.3956535,2015,2015/9/18,Sacred Ibis,Threskiornis aethiopicus,3,Changhua
24.0485411,120.3956535,2015,2015/9/18,Sacred Ibis,Threskiornis aethiopicus,3,Changhua
24.0485411,120.3956535,2015,2015/9/18,Sacred Ibis,Threskiornis aethiopicus,3,Changhua
24.0274795,120.378643,2015,2015/9/18,Sacred Ibis,Threskiornis aethiopicus,2,Changhua
23.8482405,120.2715397,2015,2015/9/18,Sacred Ibis,Threskiornis aethiopicus,25,Changhua
24.0485411,120.3956535,2015,2015/9/18,Sacred Ibis,Threskiornis aethiopicus,3,Changhua
24.0274795,120.378643,2015,2015/9/18,Sacred Ibis,Threskiornis aethiopicus,2,Changhua
23.8482405,120.2715397,2015,2015/9/18,Sacred Ibis,Threskiornis aethiopicus,25,Changhua
24.0274795,120.378643,2015,2015/9/18,Sacred Ibis,Threskiornis aethiopicus,2,Changhua
24.0485411,120.3956535,2015,2015/9/18,Sacred Ibis,Threskiornis aethiopicus,3,Changhua
23.8482405,120.2715397,2015,2015/9/18,Sacred Ibis,Threskiornis aethiopicus,25,Changhua
24.0485411,120.3956535,2015,2015/9/18,Sacred Ibis,Threskiornis aethiopicus,3,Changhua
24.0274795,120.378643,2015,2015/9/18,Sacred Ibis,Threskiornis aethiopicus,2,Changhua
23.8482405,120.2715397,2015,2015/9/18,Sacred Ibis,Threskiornis aethiopicus,25,Changhua
24.0485411,120.3956535,2015,2015/9/18,Sacred Ibis,Threskiornis aethiopicus,3,Changhua
24.0274795,120.378643,2015,2015/9/18,Sacred Ibis,Threskiornis aethiopicus,2,Changhua
23.8482405,120.2715397,2015,2015/9/18,Sacred Ibis,Threskiornis aethiopicus,25,Changhua
24.0274795,120.378643,2015,2015/9/18,Sacred Ibis,Threskiornis aethiopicus,2,Changhua
24.0485411,120.3956535,2015,2015/9/18,Sacred Ibis,Threskiornis aethiopicus,3,Changhua
23.8482405,120.2715397,2015,2015/9/18,Sacred Ibis,Threskiornis aethiopicus,25,Changhua
24.7113576,121.8272523,2015,2015/9/19,Sacred Ibis,Threskiornis aethiopicus,1,Ilan
25.0385603,121.4911079,2015,2015/9/20,Sacred Ibis,Threskiornis aethiopicus,6,Taipei City
25.0848215,121.2091541,2015,2015/9/20,Sacred Ibis,Threskiornis aethiopicus,3,Taoyuan
24.7113576,121.8272523,2015,2015/9/20,Sacred Ibis,Threskiornis aethiopicus,5,Ilan
24.0151858,120.3716719,2015,2015/9/21,Sacred Ibis,Threskiornis aethiopicus,15,Changhua
25.046497,121.496582,2015,2015/9/21,Sacred Ibis,Threskiornis aethiopicus,14,New Taipei
25.0385603,121.4911079,2015,2015/9/21,Sacred Ibis,Threskiornis aethiopicus,15,Taipei City
24.8096809,120.9119546,2015,2015/9/21,Sacred Ibis,Threskiornis aethiopicus,4,Hsinchu City
23.14691,120.086,2015,2015/9/23,Sacred Ibis,Threskiornis aethiopicus,7,Tainan City
25.1672977,121.4168127,2015,2015/9/24,Sacred Ibis,Threskiornis aethiopicus,1,New Taipei
25.0861382,121.2001929,2015,2015/9/25,Sacred Ibis,Threskiornis aethiopicus,5,Taoyuan
25.072461,121.2006676,2015,2015/9/26,Sacred Ibis,Threskiornis aethiopicus,5,Taoyuan
25.1672977,121.4168127,2015,2015/9/26,Sacred Ibis,Threskiornis aethiopicus,52,New Taipei
23.2358648,120.1103818,2015,2015/9/26,Sacred Ibis,Threskiornis aethiopicus,12,Tainan City
25.10621,121.4726124,2015,2015/9/28,Sacred Ibis,Threskiornis aethiopicus,2,Taipei City
23.2334,120.12741,2015,2015/9/28,Sacred Ibis,Threskiornis aethiopicus,40,Tainan City
23.2334,120.12741,2015,2015/9/28,Sacred Ibis,Threskiornis aethiopicus,40,Tainan City
25.0861382,121.2001929,2015,2015/9/29,Sacred Ibis,Threskiornis aethiopicus,4,Taoyuan
25.079373,121.200925,2015,2015/9/29,Sacred Ibis,Threskiornis aethiopicus,5,Taoyuan
25.0868038,121.1748433,2015,2015/9/29,Sacred Ibis,Threskiornis aethiopicus,2,Taoyuan
24.0485411,120.3956535,2015,2015/9/30,Sacred Ibis,Threskiornis aethiopicus,5,Changhua
24.0485411,120.3956535,2015,2015/9/30,Sacred Ibis,Threskiornis aethiopicus,5,Changhua
24.0274795,120.378643,2015,2015/9/30,Sacred Ibis,Threskiornis aethiopicus,2,Changhua
24.0274795,120.378643,2015,2015/9/30,Sacred Ibis,Threskiornis aethiopicus,2,Changhua
23.9363687,120.321182,2015,2015/9/30,Sacred Ibis,Threskiornis aethiopicus,14,Changhua
24.63457,120.82141,2015,2015/9/30,Sacred Ibis,Threskiornis aethiopicus,2,Miaoli
25.0385603,121.4911079,2015,2015/10/1,Sacred Ibis,Threskiornis aethiopicus,10,Taipei City
24.19178,120.4872322,2015,2015/10/1,Sacred Ibis,Threskiornis aethiopicus,4,Changhua
25.1293557,121.4884579,2015,2015/10/2,Sacred Ibis,Threskiornis aethiopicus,4,Taipei City
24.4278942,120.6187729,2015,2015/10/2,Sacred Ibis,Threskiornis aethiopicus,1,Taichung City
24.3771208,120.5807877,2015,2015/10/3,Sacred Ibis,Threskiornis aethiopicus,1,Taichung City
25.0881641,121.1801434,2015,2015/10/3,Sacred Ibis,Threskiornis aethiopicus,2,Taoyuan
24.8373394,120.9256725,2015,2015/10/3,Sacred Ibis,Threskiornis aethiopicus,1,Hsinchu City
24.8373394,120.9256725,2015,2015/10/3,Sacred Ibis,Threskiornis aethiopicus,1,Hsinchu City
24.8306678,120.9209111,2015,2015/10/3,Sacred Ibis,Threskiornis aethiopicus,1,Hsinchu City
24.8306678,120.9209111,2015,2015/10/3,Sacred Ibis,Threskiornis aethiopicus,1,Hsinchu City
24.7113576,121.8272523,2015,2015/10/3,Sacred Ibis,Threskiornis aethiopicus,2,Ilan
25.1293557,121.4884579,2015,2015/10/4,Sacred Ibis,Threskiornis aethiopicus,3,Taipei City
23.8386432,120.277639,2015,2015/10/4,Sacred Ibis,Threskiornis aethiopicus,4,Changhua
23.5108324,120.124619,2015,2015/10/4,Sacred Ibis,Threskiornis aethiopicus,6,Chiayi
24.2058557,120.4929949,2015,2015/10/4,Sacred Ibis,Threskiornis aethiopicus,16,Taichung City
25.0385603,121.4911079,2015,2015/10/4,Sacred Ibis,Threskiornis aethiopicus,10,Taipei City
25.1182626,121.470058,2015,2015/10/4,Sacred Ibis,Threskiornis aethiopicus,11,Taipei City
25.1182626,121.470058,2015,2015/10/4,Sacred Ibis,Threskiornis aethiopicus,5,Taipei City
25.079373,121.200925,2015,2015/10/4,Sacred Ibis,Threskiornis aethiopicus,3,Taoyuan
25.0385603,121.4911079,2015,2015/10/4,Sacred Ibis,Threskiornis aethiopicus,30,Taipei City
25.0868038,121.1748433,2015,2015/10/5,Sacred Ibis,Threskiornis aethiopicus,2,Taoyuan
24.7113576,121.8272523,2015,2015/10/5,Sacred Ibis,Threskiornis aethiopicus,3,Ilan
25.0385603,121.4911079,2015,2015/10/6,Sacred Ibis,Threskiornis aethiopicus,30,Taipei City
25.0385603,121.4911079,2015,2015/10/6,Sacred Ibis,Threskiornis aethiopicus,10,Taipei City
25.0385603,121.4911079,2015,2015/10/7,Sacred Ibis,Threskiornis aethiopicus,2,Taipei City
25.0385603,121.4911079,2015,2015/10/7,Sacred Ibis,Threskiornis aethiopicus,10,Taipei City
25.0886791,121.1759108,2015,2015/10/7,Sacred Ibis,Threskiornis aethiopicus,4,Taoyuan
25.035862,121.46919,2015,2015/10/8,Sacred Ibis,Threskiornis aethiopicus,2,New Taipei
25.035862,121.46919,2015,2015/10/8,Sacred Ibis,Threskiornis aethiopicus,2,New Taipei
25.0868038,121.1748433,2015,2015/10/8,Sacred Ibis,Threskiornis aethiopicus,3,Taoyuan
23.3592264,120.179033,2015,2015/10/9,Sacred Ibis,Threskiornis aethiopicus,2,Chiayi
24.0507873,120.3951934,2015,2015/10/9,Sacred Ibis,Threskiornis aethiopicus,2,Changhua
25.0385603,121.4911079,2015,2015/10/10,Sacred Ibis,Threskiornis aethiopicus,6,Taipei City
24.0485411,120.3956535,2015,2015/10/10,Sacred Ibis,Threskiornis aethiopicus,1,Changhua
23.8728518,120.2849704,2015,2015/10/10,Sacred Ibis,Threskiornis aethiopicus,16,Changhua
25.08262,121.196615,2015,2015/10/10,Sacred Ibis,Threskiornis aethiopicus,1,Taoyuan
23.5034496,120.1227307,2015,2015/10/10,Sacred Ibis,Threskiornis aethiopicus,20,Chiayi
23.5034496,120.1227307,2015,2015/10/10,Sacred Ibis,Threskiornis aethiopicus,20,Chiayi
24.0438841,120.3880115,2015,2015/10/11,Sacred Ibis,Threskiornis aethiopicus,1,Changhua
22.8849011,120.1981886,2015,2015/10/11,Sacred Ibis,Threskiornis aethiopicus,1,Kaohsiung
23.868728,120.2824295,2015,2015/10/11,Sacred Ibis,Threskiornis aethiopicus,5,Changhua
23.8819451,120.2931561,2015,2015/10/11,Sacred Ibis,Threskiornis aethiopicus,157,Changhua
25.1371357,121.45787,2015,2015/10/11,Sacred Ibis,Threskiornis aethiopicus,6,New Taipei
25.1371357,121.45787,2015,2015/10/11,Sacred Ibis,Threskiornis aethiopicus,6,New Taipei
25.1371357,121.45787,2015,2015/10/11,Sacred Ibis,Threskiornis aethiopicus,18,New Taipei
25.1371357,121.45787,2015,2015/10/11,Sacred Ibis,Threskiornis aethiopicus,18,New Taipei
24.8394814,120.9218217,2015,2015/10/12,Sacred Ibis,Threskiornis aethiopicus,1,Hsinchu City
25.0385603,121.4911079,2015,2015/10/12,Sacred Ibis,Threskiornis aethiopicus,12,Taipei City
25.0385603,121.4911079,2015,2015/10/12,Sacred Ibis,Threskiornis aethiopicus,12,Taipei City
25.1293557,121.4884579,2015,2015/10/13,Sacred Ibis,Threskiornis aethiopicus,6,Taipei City
25.0385603,121.4911079,2015,2015/10/13,Sacred Ibis,Threskiornis aethiopicus,3,Taipei City
25.0385603,121.4911079,2015,2015/10/14,Sacred Ibis,Threskiornis aethiopicus,8,Taipei City
25.0868038,121.1748433,2015,2015/10/14,Sacred Ibis,Threskiornis aethiopicus,5,Taoyuan
25.090767,121.204722,2015,2015/10/14,Sacred Ibis,Threskiornis aethiopicus,12,Taoyuan
25.1182626,121.470058,2015,2015/10/15,Sacred Ibis,Threskiornis aethiopicus,10,Taipei City
24.6755,120.83853,2015,2015/10/15,Sacred Ibis,Threskiornis aethiopicus,6,Miaoli
24.6755,120.83853,2015,2015/10/15,Sacred Ibis,Threskiornis aethiopicus,6,Miaoli
24.0485411,120.3956535,2015,2015/10/17,Sacred Ibis,Threskiornis aethiopicus,27,Changhua
25.0385603,121.4911079,2015,2015/10/17,Sacred Ibis,Threskiornis aethiopicus,5,Taipei City
25.0848215,121.2091541,2015,2015/10/17,Sacred Ibis,Threskiornis aethiopicus,9,Taoyuan
25.1182626,121.470058,2015,2015/10/17,Sacred Ibis,Threskiornis aethiopicus,1,Taipei City
25.0594675,121.235134,2015,2015/10/17,Sacred Ibis,Threskiornis aethiopicus,8,Taoyuan
24.8037467,121.801815,2015,2015/10/17,Sacred Ibis,Threskiornis aethiopicus,3,Ilan
25.166331,121.416101,2015,2015/10/18,Sacred Ibis,Threskiornis aethiopicus,2,New Taipei
25.166331,121.416101,2015,2015/10/18,Sacred Ibis,Threskiornis aethiopicus,2,New Taipei
25.0929835,121.4965582,2015,2015/10/18,Sacred Ibis,Threskiornis aethiopicus,1,Taipei City
23.0760995,120.0369644,2015,2015/10/18,Sacred Ibis,Threskiornis aethiopicus,2,Tainan City
23.1780309,120.1087618,2015,2015/10/18,Sacred Ibis,Threskiornis aethiopicus,2,Tainan City
23.32382,120.12027,2015,2015/10/18,Sacred Ibis,Threskiornis aethiopicus,1,Tainan City
23.4527019,120.1799548,2015,2015/10/18,Sacred Ibis,Threskiornis aethiopicus,5,Chiayi
23.8482405,120.2715397,2015,2015/10/18,Sacred Ibis,Threskiornis aethiopicus,X,Changhua
25.0385603,121.4911079,2015,2015/10/18,Sacred Ibis,Threskiornis aethiopicus,8,Taipei City
23.4527019,120.1799548,2015,2015/10/18,Sacred Ibis,Threskiornis aethiopicus,5,Chiayi
23.32382,120.12027,2015,2015/10/18,Sacred Ibis,Threskiornis aethiopicus,1,Tainan City
23.0760995,120.0369644,2015,2015/10/18,Sacred Ibis,Threskiornis aethiopicus,2,Tainan City
23.1780309,120.1087618,2015,2015/10/18,Sacred Ibis,Threskiornis aethiopicus,2,Tainan City
23.0760995,120.0369644,2015,2015/10/18,Sacred Ibis,Threskiornis aethiopicus,2,Tainan City
23.1780309,120.1087618,2015,2015/10/18,Sacred Ibis,Threskiornis aethiopicus,2,Tainan City
23.32382,120.12027,2015,2015/10/18,Sacred Ibis,Threskiornis aethiopicus,1,Tainan City
23.4527019,120.1799548,2015,2015/10/18,Sacred Ibis,Threskiornis aethiopicus,5,Chiayi
25.0385603,121.4911079,2015,2015/10/18,Sacred Ibis,Threskiornis aethiopicus,5,Taipei City
24.7113576,121.8272523,2015,2015/10/18,Sacred Ibis,Threskiornis aethiopicus,1,Ilan
23.0760995,120.0369644,2015,2015/10/18,Sacred Ibis,Threskiornis aethiopicus,2,Tainan City
23.1780309,120.1087618,2015,2015/10/18,Sacred Ibis,Threskiornis aethiopicus,2,Tainan City
23.32382,120.12027,2015,2015/10/18,Sacred Ibis,Threskiornis aethiopicus,3,Tainan City
23.4527019,120.1799548,2015,2015/10/18,Sacred Ibis,Threskiornis aethiopicus,15,Chiayi
23.4527019,120.1799548,2015,2015/10/18,Sacred Ibis,Threskiornis aethiopicus,15,Chiayi
23.32382,120.12027,2015,2015/10/18,Sacred Ibis,Threskiornis aethiopicus,3,Tainan City
23.1780309,120.1087618,2015,2015/10/18,Sacred Ibis,Threskiornis aethiopicus,2,Tainan City
23.0760995,120.0369644,2015,2015/10/18,Sacred Ibis,Threskiornis aethiopicus,2,Tainan City
25.166331,121.416101,2015,2015/10/18,Sacred Ibis,Threskiornis aethiopicus,2,New Taipei
23.0773234,120.0609756,2015,2015/10/18,Sacred Ibis,Threskiornis aethiopicus,X,Tainan City
23.4527019,120.1799548,2015,2015/10/18,Sacred Ibis,Threskiornis aethiopicus,X,Chiayi
23.8429218,120.2721727,2015,2015/10/21,Sacred Ibis,Threskiornis aethiopicus,2,Changhua
24.8394814,120.9218217,2015,2015/10/21,Sacred Ibis,Threskiornis aethiopicus,3,Hsinchu City
25.1182626,121.470058,2015,2015/10/24,Sacred Ibis,Threskiornis aethiopicus,5,Taipei City
25.1182626,121.470058,2015,2015/10/24,Sacred Ibis,Threskiornis aethiopicus,1,Taipei City
22.5288715,120.4138041,2015,2015/10/24,Sacred Ibis,Threskiornis aethiopicus,9,Kaohsiung
23.4955052,120.1207644,2015,2015/10/24,Sacred Ibis,Threskiornis aethiopicus,1,Chiayi
25.1182626,121.470058,2015,2015/10/24,Sacred Ibis,Threskiornis aethiopicus,2,Taipei City
23.7825173,120.2893925,2015,2015/10/24,Sacred Ibis,Threskiornis aethiopicus,15,Yunlin
25.1182626,121.470058,2015,2015/10/24,Sacred Ibis,Threskiornis aethiopicus,1,Taipei City
25.0999119,121.5279113,2015,2015/10/24,Sacred Ibis,Threskiornis aethiopicus,2,Taipei City
25.1182626,121.470058,2015,2015/10/24,Sacred Ibis,Threskiornis aethiopicus,2,Taipei City
25.1182626,121.470058,2015,2015/10/24,Sacred Ibis,Threskiornis aethiopicus,2,Taipei City
25.1182626,121.470058,2015,2015/10/24,Sacred Ibis,Threskiornis aethiopicus,2,Taipei City
23.0951282,120.1619983,2015,2015/10/25,Sacred Ibis,Threskiornis aethiopicus,2,Tainan City
25.1182626,121.470058,2015,2015/10/26,Sacred Ibis,Threskiornis aethiopicus,1,Taipei City
25.0385603,121.4911079,2015,2015/10/26,Sacred Ibis,Threskiornis aethiopicus,4,Taipei City
24.7044006,121.8331647,2015,2015/10/26,Sacred Ibis,Threskiornis aethiopicus,5,Ilan
24.7044006,121.8331647,2015,2015/10/26,Sacred Ibis,Threskiornis aethiopicus,5,Ilan
23.081508,120.062928,2015,2015/10/28,Sacred Ibis,Threskiornis aethiopicus,2,Tainan City
24.8249477,120.9196016,2015,2015/10/28,Sacred Ibis,Threskiornis aethiopicus,30,Hsinchu City
23.081508,120.062928,2015,2015/10/28,Sacred Ibis,Threskiornis aethiopicus,2,Tainan City
23.081508,120.062928,2015,2015/10/28,Sacred Ibis,Threskiornis aethiopicus,2,Tainan City
23.081508,120.062928,2015,2015/10/28,Sacred Ibis,Threskiornis aethiopicus,2,Tainan City
23.081508,120.062928,2015,2015/10/28,Sacred Ibis,Threskiornis aethiopicus,2,Tainan City
24.0485411,120.3956535,2015,2015/10/31,Sacred Ibis,Threskiornis aethiopicus,7,Changhua
24.723575,121.8023042,2015,2015/10/31,Sacred Ibis,Threskiornis aethiopicus,1,Ilan
22.8849011,120.1981886,2015,2015/10/31,Sacred Ibis,Threskiornis aethiopicus,15,Kaohsiung
23.4554926,120.1754442,2015,2015/10/31,Sacred Ibis,Threskiornis aethiopicus,28,Chiayi
23.3584163,120.167681,2015,2015/10/31,Sacred Ibis,Threskiornis aethiopicus,65,Chiayi
23.5004231,120.1357877,2015,2015/10/31,Sacred Ibis,Threskiornis aethiopicus,100,Chiayi
23.8231762,120.2684337,2015,2015/10/31,Sacred Ibis,Threskiornis aethiopicus,2,Yunlin
23.5004231,120.1357877,2015,2015/11/1,Sacred Ibis,Threskiornis aethiopicus,30,Chiayi
24.8110443,120.910635,2015,2015/11/1,Sacred Ibis,Threskiornis aethiopicus,3,Hsinchu City
23.5034496,120.1227307,2015,2015/11/1,Sacred Ibis,Threskiornis aethiopicus,3,Chiayi
24.8110443,120.910635,2015,2015/11/1,Sacred Ibis,Threskiornis aethiopicus,3,Hsinchu City
24.8110443,120.910635,2015,2015/11/1,Sacred Ibis,Threskiornis aethiopicus,3,Hsinchu City
24.8110443,120.910635,2015,2015/11/1,Sacred Ibis,Threskiornis aethiopicus,3,Hsinchu City
24.8110443,120.910635,2015,2015/11/1,Sacred Ibis,Threskiornis aethiopicus,3,Hsinchu City
25.0385603,121.4911079,2015,2015/11/1,Sacred Ibis,Threskiornis aethiopicus,10,Taipei City
23.5034496,120.1227307,2015,2015/11/1,Sacred Ibis,Threskiornis aethiopicus,3,Chiayi
24.7113576,121.8272523,2015,2015/11/2,Sacred Ibis,Threskiornis aethiopicus,1,Ilan
25.0385603,121.4911079,2015,2015/11/3,Sacred Ibis,Threskiornis aethiopicus,9,Taipei City
25.0385603,121.4911079,2015,2015/11/3,Sacred Ibis,Threskiornis aethiopicus,9,Taipei City
25.1672977,121.4168127,2015,2015/11/3,Sacred Ibis,Threskiornis aethiopicus,8,New Taipei
25.16797,121.4424849,2015,2015/11/3,Sacred Ibis,Threskiornis aethiopicus,2,New Taipei
25.0385603,121.4911079,2015,2015/11/4,Sacred Ibis,Threskiornis aethiopicus,8,Taipei City
24.0485411,120.3956535,2015,2015/11/4,Sacred Ibis,Threskiornis aethiopicus,15,Changhua
25.08064,121.20161,2015,2015/11/5,Sacred Ibis,Threskiornis aethiopicus,2,Taoyuan
25.0385603,121.4911079,2015,2015/11/7,Sacred Ibis,Threskiornis aethiopicus,4,Taipei City
25.0385603,121.4911079,2015,2015/11/7,Sacred Ibis,Threskiornis aethiopicus,3,Taipei City
23.7883293,120.2332592,2015,2015/11/7,Sacred Ibis,Threskiornis aethiopicus,1,Yunlin
23.5682,120.16509,2015,2015/11/7,Sacred Ibis,Threskiornis aethiopicus,25,Yunlin
23.5682,120.16509,2015,2015/11/7,Sacred Ibis,Threskiornis aethiopicus,25,Yunlin
24.9949753,121.3291883,2015,2015/11/8,Sacred Ibis,Threskiornis aethiopicus,8,Taoyuan
25.08064,121.20161,2015,2015/11/8,Sacred Ibis,Threskiornis aethiopicus,1,Taoyuan
23.827756,120.2567732,2015,2015/11/8,Sacred Ibis,Threskiornis aethiopicus,7,Yunlin
23.5034496,120.1227307,2015,2015/11/8,Sacred Ibis,Threskiornis aethiopicus,X,Chiayi
24.8110443,120.910635,2015,2015/11/8,Sacred Ibis,Threskiornis aethiopicus,50,Hsinchu City
24.8110443,120.910635,2015,2015/11/8,Sacred Ibis,Threskiornis aethiopicus,20,Hsinchu City
23.3529231,120.176568,2015,2015/11/8,Sacred Ibis,Threskiornis aethiopicus,10,Chiayi
24.9949753,121.3291883,2015,2015/11/9,Sacred Ibis,Threskiornis aethiopicus,1,Taoyuan
25.0385603,121.4911079,2015,2015/11/10,Sacred Ibis,Threskiornis aethiopicus,8,Taipei City
25.1003657,121.4570117,2015,2015/11/10,Sacred Ibis,Threskiornis aethiopicus,10,New Taipei
24.666751,120.862828,2015,2015/11/10,Sacred Ibis,Threskiornis aethiopicus,2,Miaoli
25.0385603,121.4911079,2015,2015/11/10,Sacred Ibis,Threskiornis aethiopicus,X,Taipei City
24.8204319,121.8055916,2015,2015/11/11,Sacred Ibis,Threskiornis aethiopicus,3,Ilan
24.8097978,120.9112573,2015,2015/11/13,Sacred Ibis,Threskiornis aethiopicus,6,Hsinchu City
25.0385603,121.4911079,2015,2015/11/14,Sacred Ibis,Threskiornis aethiopicus,8,Taipei City
23.5110881,120.1246941,2015,2015/11/14,Sacred Ibis,Threskiornis aethiopicus,29,Chiayi
25.08064,121.20161,2015,2015/11/14,Sacred Ibis,Threskiornis aethiopicus,15,Taoyuan
25.0861382,121.2001929,2015,2015/11/14,Sacred Ibis,Threskiornis aethiopicus,10,Taoyuan
25.0385603,121.4911079,2015,2015/11/14,Sacred Ibis,Threskiornis aethiopicus,5,Taipei City
23.5552147,120.1595843,2015,2015/11/14,Sacred Ibis,Threskiornis aethiopicus,20,Yunlin
23.5004231,120.1357877,2015,2015/11/14,Sacred Ibis,Threskiornis aethiopicus,30,Chiayi
25.017995,121.089748,2015,2015/11/14,Sacred Ibis,Threskiornis aethiopicus,10,Taoyuan
25.0385603,121.4911079,2015,2015/11/14,Sacred Ibis,Threskiornis aethiopicus,X,Taipei City
25.0385603,121.4911079,2015,2015/11/15,Sacred Ibis,Threskiornis aethiopicus,7,Taipei City
