WGS84Lati,WGS84Long,year,CommonName,Date,數量(隻),記錄方式
24.964522,121.472488,2019,新北市 土城區,2019/4/19,1,目視
24.964522,121.472488,2019,新北市 土城區,2019/4/19,1,目視
24.964522,121.472488,2019,新北市 土城區,2019/4/19,1,目視
24.964522,121.472488,2019,新北市 土城區,2019/4/19,2,目視
25.092834,121.530154,2019,台北市 士林區,2019/3/12,3,目視
25.092834,121.530154,2019,台北市 士林區,2019/4/9,3,目視
25.092834,121.530154,2019,台北市 士林區,2019/4/9,3,聽音
25.092834,121.530154,2019,台北市 士林區,2019/4/9,4,聽音
25.167344,121.416543,2019,新北市 八里區,2019/4/20,1,目視
25.167344,121.416543,2019,新北市 八里區,2019/4/20,1,聽音
25.167344,121.416543,2019,新北市 八里區,2019/4/20,1,目視
25.167344,121.416543,2019,新北市 八里區,2019/4/20,1,目視
25.167344,121.416543,2019,新北市 八里區,2019/4/20,1,目視
25.167344,121.416543,2019,新北市 八里區,2019/4/20,不計數,目視
25.167344,121.416543,2019,新北市 八里區,2019/4/20,2,聽音
25.167344,121.416543,2019,新北市 八里區,2019/4/20,2,目視
25.167344,121.416543,2019,新北市 八里區,2019/4/20,3,目視
25.167344,121.416543,2019,新北市 八里區,2019/4/20,2,目視
25.167344,121.416543,2019,新北市 八里區,2019/4/20,1,目視
25.167344,121.416543,2019,新北市 八里區,2019/4/20,2,目視
25.167344,121.416543,2019,新北市 八里區,2019/4/20,1,目視
25.167344,121.416543,2019,新北市 八里區,2019/4/20,2,目視
25.167344,121.416543,2019,新北市 八里區,2019/4/20,4,目視
25.167344,121.416543,2019,新北市 八里區,2019/4/20,10,目視
25.167344,121.416543,2019,新北市 八里區,2019/4/20,1,目視
25.167344,121.416543,2019,新北市 八里區,2019/4/20,5,目視
25.167344,121.416543,2019,新北市 八里區,2019/4/20,1,目視
25.167344,121.416543,2019,新北市 八里區,2019/4/20,3,目視
25.167344,121.416543,2019,新北市 八里區,2019/4/20,1,目視
25.167344,121.416543,2019,新北市 八里區,2019/4/20,2,目視
25.167344,121.416543,2019,新北市 八里區,2019/4/20,1,目視
24.947038,121.346185,2019,新北市 鶯歌區,2019/4/25,2,聽音
24.947038,121.346185,2019,新北市 鶯歌區,2019/4/25,10,目視
24.947038,121.346185,2019,新北市 鶯歌區,2019/4/25,3,目視
24.947038,121.346185,2019,新北市 鶯歌區,2019/4/25,3,目視
24.947038,121.346185,2019,新北市 鶯歌區,2019/4/25,3,目視
24.947038,121.346185,2019,新北市 鶯歌區,2019/4/25,2,目視
24.947038,121.346185,2019,新北市 鶯歌區,2019/4/25,20~29,聽音
25.103913,121.532046,2019,台北市 士林區,2019/4/20,3,目視
25.103913,121.532046,2019,台北市 士林區,2019/4/20,3,聽音
25.103913,121.532046,2019,台北市 士林區,2019/4/20,3,目視
25.103913,121.532046,2019,台北市 士林區,2019/4/20,3,目視
25.02958,121.621856,2019,台北市 南港區,2019/4/21,1,目視
25.02958,121.621856,2019,台北市 南港區,2019/4/21,9,目視
25.02958,121.621856,2019,台北市 南港區,2019/4/21,10~19,聽音
25.02958,121.621856,2019,台北市 南港區,2019/4/21,1,目視
25.02958,121.621856,2019,台北市 南港區,2019/4/21,1,目視
25.02958,121.621856,2019,台北市 南港區,2019/4/21,1,目視
25.02958,121.621856,2019,台北市 南港區,2019/4/21,1,目視
25.02958,121.621856,2019,台北市 南港區,2019/4/21,1,目視
25.02958,121.621856,2019,台北市 南港區,2019/4/21,5,目視
25.02958,121.621856,2019,台北市 南港區,2019/4/21,1,目視
25.02958,121.621856,2019,台北市 南港區,2019/4/21,1,目視
25.02958,121.621856,2019,台北市 南港區,2019/4/21,1,目視
25.02958,121.621856,2019,台北市 南港區,2019/4/21,25,目視
25.02958,121.621856,2019,台北市 南港區,2019/4/21,9,目視
25.02958,121.621856,2019,台北市 南港區,2019/4/21,1,目視
25.02958,121.621856,2019,台北市 南港區,2019/4/21,10,目視
25.02958,121.621856,2019,台北市 南港區,2019/4/21,2,目視
25.02958,121.621856,2019,台北市 南港區,2019/4/21,2,目視
25.02958,121.621856,2019,台北市 南港區,2019/4/21,1,目視
25.02958,121.621856,2019,台北市 南港區,2019/4/21,不計數,目視
25.040707,121.612062,2019,台北市 南港區,2019/4/26,5,聽音
25.040707,121.612062,2019,台北市 南港區,2019/4/26,3,聽音
25.040707,121.612062,2019,台北市 南港區,2019/4/26,10~19,聽音
25.040707,121.612062,2019,台北市 南港區,2019/4/26,1,目視
25.040707,121.612062,2019,台北市 南港區,2019/4/26,4,目視
25.040707,121.612062,2019,台北市 南港區,2019/4/26,1,目視
25.040707,121.612062,2019,台北市 南港區,2019/4/26,1,目視
25.040707,121.612062,2019,台北市 南港區,2019/4/26,2,目視
25.040707,121.612062,2019,台北市 南港區,2019/4/26,1,目視
25.040707,121.612062,2019,台北市 南港區,2019/4/26,3,目視
25.040707,121.612062,2019,台北市 南港區,2019/4/26,1,目視
25.040707,121.612062,2019,台北市 南港區,2019/4/26,1,目視
25.040707,121.612062,2019,台北市 南港區,2019/4/26,3,目視
25.040707,121.612062,2019,台北市 南港區,2019/4/26,6,目視
25.040707,121.612062,2019,台北市 南港區,2019/4/26,1,目視
25.040707,121.612062,2019,台北市 南港區,2019/4/26,3,目視
25.040707,121.612062,2019,台北市 南港區,2019/4/26,3,目視
25.040707,121.612062,2019,台北市 南港區,2019/4/26,2,目視
25.040707,121.612062,2019,台北市 南港區,2019/4/26,1,目視
25.040707,121.612062,2019,台北市 南港區,2019/4/26,不計數,目視
25.040707,121.612062,2019,台北市 南港區,2019/4/26,不計數,目視
24.22473,120.758144,2019,台中市 豐原區,2019/4/27,2,聽音
24.22473,120.758144,2019,台中市 豐原區,2019/4/27,2,目視
24.22473,120.758144,2019,台中市 豐原區,2019/4/27,不計數,目視
24.22473,120.758144,2019,台中市 豐原區,2019/4/27,1,目視
24.22473,120.758144,2019,台中市 豐原區,2019/4/27,1,目視
24.772195,120.924242,2019,新竹市 香山區,2019/4/28,不計數,目視
24.772195,120.924242,2019,新竹市 香山區,2019/4/28,1,目視
24.772195,120.924242,2019,新竹市 香山區,2019/4/28,24,目視
24.827137,121.311136,2019,桃園市 大溪區,2019/4/26,1,聽音
24.827137,121.311136,2019,桃園市 大溪區,2019/4/26,1,聽音
24.823651,121.311236,2019,桃園市 大溪區,2019/4/24,1,聽音
24.82567,121.312992,2019,桃園市 大溪區,2019/4/24,1,聽音
24.82567,121.312992,2019,桃園市 大溪區,2019/4/24,不計數,目視
25.040294,121.399177,2019,新北市 新莊區,2019/4/22,1,目視
25.040294,121.399177,2019,新北市 新莊區,2019/4/22,不計數,目視
25.040294,121.399177,2019,新北市 新莊區,2019/4/22,3,聽音
25.040294,121.399177,2019,新北市 新莊區,2019/4/22,2,目視
24.980465,121.472767,2019,新北市 土城區,2019/4/29,1,目視
24.980465,121.472767,2019,新北市 土城區,2019/4/29,39,目視
24.980465,121.472767,2019,新北市 土城區,2019/4/29,不計數,目視
24.980465,121.472767,2019,新北市 土城區,2019/4/29,不計數,目視
24.980465,121.472767,2019,新北市 土城區,2019/4/29,8,目視
24.980465,121.472767,2019,新北市 土城區,2019/4/29,不計數,目視
24.980465,121.472767,2019,新北市 土城區,2019/4/29,1,目視
24.980465,121.472767,2019,新北市 土城區,2019/4/29,1,目視
24.980465,121.472767,2019,新北市 土城區,2019/4/29,1,目視
24.980465,121.472767,2019,新北市 土城區,2019/4/29,1,目視
24.980465,121.472767,2019,新北市 土城區,2019/4/29,2,目視
24.980465,121.472767,2019,新北市 土城區,2019/4/29,10,目視
25.016511,121.485062,2019,新北市 板橋區,2019/4/29,1,目視
25.016511,121.485062,2019,新北市 板橋區,2019/4/29,8,目視
25.016511,121.485062,2019,新北市 板橋區,2019/4/29,1,聽音
25.016511,121.485062,2019,新北市 板橋區,2019/4/29,2,目視
25.016511,121.485062,2019,新北市 板橋區,2019/4/29,不計數,目視
25.016511,121.485062,2019,新北市 板橋區,2019/4/29,1,聽音
25.016511,121.485062,2019,新北市 板橋區,2019/4/29,不計數,目視
25.016511,121.485062,2019,新北市 板橋區,2019/4/29,2,聽音
25.016511,121.485062,2019,新北市 板橋區,2019/4/29,3,目視
25.016511,121.485062,2019,新北市 板橋區,2019/4/29,1,目視
24.949476,121.552572,2019,新北市 新店區,2019/4/14,1,目視
24.949476,121.552572,2019,新北市 新店區,2019/4/14,1,目視
24.980465,121.472767,2019,新北市 土城區,2019/4/29,不計數,目視
24.980465,121.472767,2019,新北市 土城區,2019/4/29,不計數,目視
24.980465,121.472767,2019,新北市 土城區,2019/4/29,不計數,目視
24.980465,121.472767,2019,新北市 土城區,2019/4/29,不計數,目視
24.980465,121.472767,2019,新北市 土城區,2019/4/29,不計數,目視
24.980465,121.472767,2019,新北市 土城區,2019/4/29,不計數,目視
24.980465,121.472767,2019,新北市 土城區,2019/4/29,不計數,目視
25.016511,121.485062,2019,新北市 板橋區,2019/4/29,不計數,目視
25.016511,121.485062,2019,新北市 板橋區,2019/4/29,不計數,目視
25.016511,121.485062,2019,新北市 板橋區,2019/4/29,不計數,目視
25.016511,121.485062,2019,新北市 板橋區,2019/4/29,不計數,目視
24.980465,121.472767,2019,新北市 土城區,2019/4/29,不計數,目視
24.980465,121.472767,2019,新北市 土城區,2019/4/29,不計數,目視
24.980465,121.472767,2019,新北市 土城區,2019/4/29,不計數,目視
24.980465,121.472767,2019,新北市 土城區,2019/4/29,不計數,目視
24.796153,121.184005,2019,新竹縣 關西鎮,2019/3/17,4,目視
24.796153,121.184005,2019,新竹縣 關西鎮,2019/3/17,1,目視
24.796153,121.184005,2019,新竹縣 關西鎮,2019/3/17,不計數,目視
24.796153,121.184005,2019,新竹縣 關西鎮,2019/3/17,6,聽音
24.796153,121.184005,2019,新竹縣 關西鎮,2019/3/17,3,目視
24.796153,121.184005,2019,新竹縣 關西鎮,2019/3/17,2,目視
24.796153,121.184005,2019,新竹縣 關西鎮,2019/3/17,不計數,目視
24.796153,121.184005,2019,新竹縣 關西鎮,2019/3/17,2,聽音
24.796153,121.184005,2019,新竹縣 關西鎮,2019/3/17,2,聽音
24.796153,121.184005,2019,新竹縣 關西鎮,2019/3/17,1,目視
24.00305,120.476313,2019,彰化縣 埔鹽鄉,2019/4/3,6,聽音
24.932707,121.407939,2019,新北市 三峽區,2019/4/29,2,目視
24.932707,121.407939,2019,新北市 三峽區,2019/4/29,1,目視
24.932707,121.407939,2019,新北市 三峽區,2019/4/29,5,目視
24.932707,121.407939,2019,新北市 三峽區,2019/4/29,1,目視
24.932707,121.407939,2019,新北市 三峽區,2019/4/29,20~29,聽音
24.932707,121.407939,2019,新北市 三峽區,2019/4/29,2,聽音
24.932707,121.407939,2019,新北市 三峽區,2019/4/29,不計數,目視
23.906956,120.528294,2019,彰化縣 田尾鄉,2019/4/27,6,目視
23.906956,120.528294,2019,彰化縣 田尾鄉,2019/4/27,不計數,目視
23.926282,120.50068,2019,彰化縣 永靖鄉,2019/4/27,16,目視
23.926282,120.50068,2019,彰化縣 永靖鄉,2019/4/27,1,目視
23.926282,120.50068,2019,彰化縣 永靖鄉,2019/4/27,不計數,目視
23.889594,120.53474,2019,彰化縣 田尾鄉,2019/4/12,1,目視
23.889594,120.53474,2019,彰化縣 田尾鄉,2019/4/12,2,目視
23.89158,120.528457,2019,彰化縣 田尾鄉,2019/4/13,1,目視
23.906956,120.528294,2019,彰化縣 田尾鄉,2019/4/13,10,目視
23.906956,120.528294,2019,彰化縣 田尾鄉,2019/4/13,不計數,目視
23.926282,120.50068,2019,彰化縣 永靖鄉,2019/4/13,4,目視
23.926282,120.50068,2019,彰化縣 永靖鄉,2019/4/13,不計數,目視
23.906956,120.528294,2019,彰化縣 田尾鄉,2019/3/23,3,目視
23.906956,120.528294,2019,彰化縣 田尾鄉,2019/3/23,不計數,目視
23.89158,120.528457,2019,彰化縣 田尾鄉,2019/3/23,1,目視
23.926282,120.50068,2019,彰化縣 永靖鄉,2019/3/23,1,目視
23.926282,120.50068,2019,彰化縣 永靖鄉,2019/3/23,1,目視
23.926282,120.50068,2019,彰化縣 永靖鄉,2019/3/23,不計數,目視
24.792131,121.180636,2019,新竹縣 關西鎮,2019/3/17,1,目視
24.792131,121.180636,2019,新竹縣 關西鎮,2019/3/17,4,目視
24.792131,121.180636,2019,新竹縣 關西鎮,2019/3/17,不計數,目視
24.792131,121.180636,2019,新竹縣 關西鎮,2019/3/17,1,聽音
24.792131,121.180636,2019,新竹縣 關西鎮,2019/3/17,4,聽音
24.792131,121.180636,2019,新竹縣 關西鎮,2019/3/17,4,目視
24.792131,121.180636,2019,新竹縣 關西鎮,2019/3/17,不計數,目視
24.792131,121.180636,2019,新竹縣 關西鎮,2019/3/17,1,目視
24.792131,121.180636,2019,新竹縣 關西鎮,2019/3/17,1,目視
24.792131,121.180636,2019,新竹縣 關西鎮,2019/3/17,1,目視
25.042244,121.609275,2019,台北市 南港區,2019/4/27,1,目視
25.042244,121.609275,2019,台北市 南港區,2019/4/27,2,目視
25.042244,121.609275,2019,台北市 南港區,2019/4/27,5,聽音
25.042244,121.609275,2019,台北市 南港區,2019/4/27,2,目視
25.042244,121.609275,2019,台北市 南港區,2019/4/27,1,目視
25.042244,121.609275,2019,台北市 南港區,2019/4/27,1,目視
25.042244,121.609275,2019,台北市 南港區,2019/4/27,2,目視
25.042244,121.609275,2019,台北市 南港區,2019/4/27,6,目視
25.042244,121.609275,2019,台北市 南港區,2019/4/27,2,目視
25.042244,121.609275,2019,台北市 南港區,2019/4/27,1,目視
25.042244,121.609275,2019,台北市 南港區,2019/4/27,1,目視
25.042244,121.609275,2019,台北市 南港區,2019/4/27,不計數,目視
25.043173,121.591571,2019,台北市 南港區,2019/4/28,1,目視
25.043173,121.591571,2019,台北市 南港區,2019/4/28,5,目視
25.043173,121.591571,2019,台北市 南港區,2019/4/28,13,目視
25.043173,121.591571,2019,台北市 南港區,2019/4/28,2,目視
25.043173,121.591571,2019,台北市 南港區,2019/4/28,40~49,聽音
25.043173,121.591571,2019,台北市 南港區,2019/4/28,1,目視
25.043173,121.591571,2019,台北市 南港區,2019/4/28,3,目視
25.043173,121.591571,2019,台北市 南港區,2019/4/28,2,目視
25.043173,121.591571,2019,台北市 南港區,2019/4/28,2,目視
25.043173,121.591571,2019,台北市 南港區,2019/4/28,35,目視
25.043173,121.591571,2019,台北市 南港區,2019/4/28,5,目視
25.043173,121.591571,2019,台北市 南港區,2019/4/28,6,目視
25.043173,121.591571,2019,台北市 南港區,2019/4/28,14,目視
25.043173,121.591571,2019,台北市 南港區,2019/4/28,3,目視
25.043173,121.591571,2019,台北市 南港區,2019/4/28,2,目視
25.043173,121.591571,2019,台北市 南港區,2019/4/28,5,目視
25.043173,121.591571,2019,台北市 南港區,2019/4/28,2,目視
25.043173,121.591571,2019,台北市 南港區,2019/4/28,2,目視
25.043173,121.591571,2019,台北市 南港區,2019/4/28,不計數,目視
24.799099,121.15857,2019,新竹縣 關西鎮,2019/3/24,不計數,目視
24.799099,121.15857,2019,新竹縣 關西鎮,2019/3/24,1,目視
24.799099,121.15857,2019,新竹縣 關西鎮,2019/3/24,不計數,目視
24.984009,121.353816,2019,桃園市 龜山區,2019/4/10,2,聽音
24.984009,121.353816,2019,桃園市 龜山區,2019/4/10,10,目視
24.984009,121.353816,2019,桃園市 龜山區,2019/4/10,2,目視
24.984009,121.353816,2019,桃園市 龜山區,2019/4/10,不計數,目視
24.984009,121.353816,2019,桃園市 龜山區,2019/4/10,3,目視
24.984009,121.353816,2019,桃園市 龜山區,2019/4/10,2,聽音
24.984009,121.353816,2019,桃園市 龜山區,2019/4/10,不計數,目視
24.043028,120.695147,2019,台中市 霧峰區,2019/5/7,1,聽音
24.996799,121.347602,2019,桃園市 龜山區,2019/4/10,5,聽音
24.996799,121.347602,2019,桃園市 龜山區,2019/4/10,1,目視
24.980353,121.346179,2019,桃園市 龜山區,2019/4/10,1,聽音
24.980353,121.346179,2019,桃園市 龜山區,2019/4/10,5,聽音
24.990854,121.345762,2019,桃園市 龜山區,2019/4/10,1,聽音
24.990854,121.345762,2019,桃園市 龜山區,2019/4/10,1,聽音
24.993194,121.388702,2019,新北市 樹林區,2019/4/23,4,聽音
23.493065,120.447166,2019,嘉義市 西區,2019/4/11,6,聽音
23.495453,120.461117,2019,嘉義市 東區,2019/4/11,1,目視
24.993194,121.388702,2019,新北市 樹林區,2019/4/23,3,聽音
24.993194,121.388702,2019,新北市 樹林區,2019/4/23,2,聽音
24.993194,121.388702,2019,新北市 樹林區,2019/4/23,1,目視
24.993194,121.388702,2019,新北市 樹林區,2019/4/23,不計數,目視
24.993194,121.388702,2019,新北市 樹林區,2019/4/23,2,目視
24.993194,121.388702,2019,新北市 樹林區,2019/4/23,2,目視
24.993194,121.388702,2019,新北市 樹林區,2019/4/23,不計數,目視
24.993194,121.388702,2019,新北市 樹林區,2019/4/23,1,目視
24.993194,121.388702,2019,新北市 樹林區,2019/4/23,20~29,聽音
25.042244,121.609275,2019,台北市 南港區,2019/5/5,8,聽音
25.042244,121.609275,2019,台北市 南港區,2019/5/5,4,聽音
25.042244,121.609275,2019,台北市 南港區,2019/5/5,3,聽音
25.042244,121.609275,2019,台北市 南港區,2019/5/5,1,目視
25.042244,121.609275,2019,台北市 南港區,2019/5/5,1,目視
25.042244,121.609275,2019,台北市 南港區,2019/5/5,2,目視
25.042244,121.609275,2019,台北市 南港區,2019/5/5,不計數,目視
25.042244,121.609275,2019,台北市 南港區,2019/5/5,1,目視
25.042244,121.609275,2019,台北市 南港區,2019/5/5,1,目視
25.042244,121.609275,2019,台北市 南港區,2019/5/5,1,目視
25.042244,121.609275,2019,台北市 南港區,2019/5/5,2,目視
25.042244,121.609275,2019,台北市 南港區,2019/5/5,3,目視
25.042244,121.609275,2019,台北市 南港區,2019/5/5,4,目視
25.042244,121.609275,2019,台北市 南港區,2019/5/5,5,目視
25.042244,121.609275,2019,台北市 南港區,2019/5/5,不計數,目視
24.043028,120.695147,2019,台中市 霧峰區,2019/5/11,1,目視
25.128638,121.465798,2019,台北市 北投區,2019/5/11,1,目視
25.128638,121.465798,2019,台北市 北投區,2019/5/11,1,目視
25.128638,121.465798,2019,台北市 北投區,2019/5/11,2,目視
25.128638,121.465798,2019,台北市 北投區,2019/5/11,不計數,目視
25.128638,121.465798,2019,台北市 北投區,2019/5/11,不計數,目視
25.128638,121.465798,2019,台北市 北投區,2019/5/11,不計數,目視
25.128638,121.465798,2019,台北市 北投區,2019/5/11,1,目視
25.128638,121.465798,2019,台北市 北投區,2019/5/11,1,目視
25.128638,121.465798,2019,台北市 北投區,2019/5/11,1,目視
25.128638,121.465798,2019,台北市 北投區,2019/5/11,1,目視
25.128638,121.465798,2019,台北市 北投區,2019/5/11,1,目視
25.128638,121.465798,2019,台北市 北投區,2019/5/11,5,聽音
25.128638,121.465798,2019,台北市 北投區,2019/5/11,4,目視
25.040707,121.612062,2019,台北市 南港區,2019/5/10,1,目視
25.040707,121.612062,2019,台北市 南港區,2019/5/10,1,目視
25.040707,121.612062,2019,台北市 南港區,2019/5/10,1,目視
25.040707,121.612062,2019,台北市 南港區,2019/5/10,10~19,聽音
25.040707,121.612062,2019,台北市 南港區,2019/5/10,1,目視
25.040707,121.612062,2019,台北市 南港區,2019/5/10,1,目視
25.040707,121.612062,2019,台北市 南港區,2019/5/10,1,目視
25.040707,121.612062,2019,台北市 南港區,2019/5/10,1,目視
25.040707,121.612062,2019,台北市 南港區,2019/5/10,1,目視
25.040707,121.612062,2019,台北市 南港區,2019/5/10,3,目視
25.040707,121.612062,2019,台北市 南港區,2019/5/10,2,目視
25.040707,121.612062,2019,台北市 南港區,2019/5/10,2,目視
25.040707,121.612062,2019,台北市 南港區,2019/5/10,1,目視
25.040707,121.612062,2019,台北市 南港區,2019/5/10,不計數,目視
25.040707,121.612062,2019,台北市 南港區,2019/5/10,不計數,目視
25.040707,121.612062,2019,台北市 南港區,2019/5/10,7,聽音
25.040707,121.612062,2019,台北市 南港區,2019/5/10,6,目視
24.521272,120.822724,2019,苗栗縣 公館鄉,2019/2/27,1,目視
24.142079,120.723024,2019,台中市 太平區,2019/3/21,1,目視
24.955753,121.244592,2019,桃園市 中壢區,2019/3/23,1,目視
24.779409,120.982773,2019,新竹市 東區,2019/3/27,1,目視
24.24099,120.674757,2019,台中市 大雅區,2019/3/27,1,目視
25.071257,121.596711,2019,台北市 內湖區,2019/3/30,1,目視
25.096961,121.554581,2019,台北市 士林區,2019/3/30,1,目視
24.969513,121.580294,2019,台北市 文山區,2019/3/30,1,目視
23.435687,120.566426,2019,嘉義縣 中埔鄉,2019/3/31,1,目視
24.788562,121.175073,2019,新竹縣 關西鎮,2019/4/4,1,目視
23.853778,120.677507,2019,南投縣 名間鄉,2019/4/5,1,目視
24.80449,121.148132,2019,新竹縣 關西鎮,2019/4/8,1,目視
24.992476,121.548148,2019,台北市 文山區,2019/4/9,1,目視
24.832007,121.031402,2019,新竹縣 新埔鎮,2019/4/11,1,目視
24.884,121.13434,2019,桃園市 楊梅區,2019/4/12,1,目視
24.906022,121.322193,2019,桃園市 大溪區,2019/4/14,1,聽音
24.779818,120.93026,2019,新竹市 香山區,2019/4/14,1,目視
23.991668,120.583759,2019,彰化縣 大村鄉,2019/4/15,1,目視
24.04226,120.699623,2019,台中市 霧峰區,2019/4/16,1,目視
22.57631,120.376248,2019,高雄市 小港區,2019/4/20,1,目視
25.131874,121.503348,2019,台北市 北投區,2019/4/21,1,目視
25.011191,121.540741,2019,台北市 大安區,2019/4/21,1,目視
24.953034,121.566878,2019,新北市 新店區,2019/4/22,1,目視
24.13679,120.813163,2019,台中市 太平區,2019/4/22,1,目視
24.232671,120.695101,2019,台中市 神岡區,2019/5/14,1,目視
25.093641,121.531555,2019,台北市 士林區,2019/5/14,1,聽音
24.638264,120.949444,2019,苗栗縣 三灣鄉,2019/5/14,2,目視
25.119162,121.470512,2019,台北市 北投區,2019/5/4,1,目視
25.119162,121.470512,2019,台北市 北投區,2019/5/4,1,目視
25.119162,121.470512,2019,台北市 北投區,2019/5/4,1,目視
24.989461,121.292078,2019,桃園市 桃園區,2019/4/22,1,目視
25.186496,121.443268,2019,新北市 淡水區,2019/4/28,1,目視
25.119162,121.470512,2019,台北市 北投區,2019/5/4,1,目視
25.046204,121.456795,2019,新北市 新莊區,2019/4/28,1,目視
21.959409,120.762252,2019,屏東縣 恆春鎮,2019/5/11,1,目視
25.119162,121.470512,2019,台北市 北投區,2019/5/4,不計數,目視
25.119162,121.470512,2019,台北市 北投區,2019/5/4,1,目視
25.119162,121.470512,2019,台北市 北投區,2019/5/4,不計數,目視
25.119162,121.470512,2019,台北市 北投區,2019/5/4,不計數,目視
25.119162,121.470512,2019,台北市 北投區,2019/5/4,不計數,目視
25.119162,121.470512,2019,台北市 北投區,2019/5/4,1,目視
25.119162,121.470512,2019,台北市 北投區,2019/5/4,1,目視
25.033138,121.553006,2019,台北市 大安區,2019/5/12,1,目視
25.119162,121.470512,2019,台北市 北投區,2019/5/4,1,目視
25.119162,121.470512,2019,台北市 北投區,2019/5/4,2,目視
25.119162,121.470512,2019,台北市 北投區,2019/5/4,1,目視
25.119162,121.470512,2019,台北市 北投區,2019/5/4,1,目視
25.119162,121.470512,2019,台北市 北投區,2019/5/4,1,目視
24.219313,120.667477,2019,台中市 大雅區,2019/5/12,1,聽音
25.119162,121.470512,2019,台北市 北投區,2019/5/4,1,目視
25.119162,121.470512,2019,台北市 北投區,2019/5/4,2,目視
25.119162,121.470512,2019,台北市 北投區,2019/5/4,2,目視
25.020211,121.525383,2019,台北市 中正區,2019/5/12,1,目視
25.119162,121.470512,2019,台北市 北投區,2019/5/4,1,目視
25.01552,121.524451,2019,台北市 中正區,2019/5/12,1,聽音
25.119162,121.470512,2019,台北市 北投區,2019/5/4,1,目視
23.935354,120.674309,2019,南投縣 南投市,2019/5/13,1,目視
25.119162,121.470512,2019,台北市 北投區,2019/5/4,1,目視
25.119162,121.470512,2019,台北市 北投區,2019/5/4,1,目視
25.119162,121.470512,2019,台北市 北投區,2019/5/4,1,目視
23.810899,120.809471,2019,南投縣 鹿谷鄉,2019/5/13,1,目視
25.119162,121.470512,2019,台北市 北投區,2019/5/4,不計數,目視
25.119162,121.470512,2019,台北市 北投區,2019/5/4,不計數,目視
25.119162,121.470512,2019,台北市 北投區,2019/5/4,1,目視
25.119162,121.470512,2019,台北市 北投區,2019/5/4,1,目視
25.119162,121.470512,2019,台北市 北投區,2019/5/4,1,目視
24.387886,120.768964,2019,苗栗縣 三義鄉,2019/5/15,3,聽音
24.387886,120.768964,2019,苗栗縣 三義鄉,2019/5/15,6,聽音
24.387886,120.768964,2019,苗栗縣 三義鄉,2019/5/15,1,目視
24.387886,120.768964,2019,苗栗縣 三義鄉,2019/5/15,1,目視
24.387886,120.768964,2019,苗栗縣 三義鄉,2019/5/15,2,聽音
24.387886,120.768964,2019,苗栗縣 三義鄉,2019/5/15,1,目視
24.847319,121.445139,2019,新北市 三峽區,2019/5/13,1,目視
24.264068,120.814041,2019,台中市 石岡區,2019/4/22,1,目視
24.264068,120.814041,2019,台中市 石岡區,2019/4/22,2,目視
24.264068,120.814041,2019,台中市 石岡區,2019/4/22,1,目視
24.264068,120.814041,2019,台中市 石岡區,2019/4/22,1,目視
24.264068,120.814041,2019,台中市 石岡區,2019/4/22,1,目視
24.264068,120.814041,2019,台中市 石岡區,2019/4/22,4,目視
24.264068,120.814041,2019,台中市 石岡區,2019/4/22,不計數,目視
24.264068,120.814041,2019,台中市 石岡區,2019/4/22,3,目視
24.264068,120.814041,2019,台中市 石岡區,2019/4/22,1,聽音
24.264068,120.814041,2019,台中市 石岡區,2019/4/22,1,目視
24.938139,121.542214,2019,新北市 新店區,2019/5/19,7,目視
24.181385,120.733678,2019,台中市 北屯區,2019/5/15,10~19,聽音
25.049667,121.595358,2019,台北市 南港區,2019/5/17,1,目視
23.420173,120.579707,2019,嘉義縣 中埔鄉,2019/5/17,1,目視
25.013574,121.540821,2019,台北市 大安區,2019/5/17,1,目視
25.073278,121.638313,2019,新北市 汐止區,2019/5/17,1,目視
24.885727,121.569579,2019,新北市 新店區,2019/5/19,1,目視
24.982842,121.517944,2019,新北市 新店區,2019/5/20,1,目視
24.997927,121.581804,2019,台北市 文山區,2019/4/23,13,目視
24.997927,121.581804,2019,台北市 文山區,2019/4/23,1,目視
24.997927,121.581804,2019,台北市 文山區,2019/4/23,不計數,目視
24.995439,121.585517,2019,台北市 文山區,2019/4/23,13,目視
24.995439,121.585517,2019,台北市 文山區,2019/4/23,3,目視
24.992591,121.59119,2019,台北市 文山區,2019/4/23,22,目視
24.992591,121.59119,2019,台北市 文山區,2019/4/23,3,目視
24.992591,121.59119,2019,台北市 文山區,2019/4/23,不計數,目視
24.992263,121.589554,2019,台北市 文山區,2019/4/26,不計數,目視
24.992263,121.589554,2019,台北市 文山區,2019/4/26,不計數,目視
24.992263,121.589554,2019,台北市 文山區,2019/4/26,2,目視
24.992263,121.589554,2019,台北市 文山區,2019/4/26,15,目視
24.992263,121.589554,2019,台北市 文山區,2019/4/26,1,目視
24.993605,121.58113,2019,台北市 文山區,2019/4/26,1,目視
24.993605,121.58113,2019,台北市 文山區,2019/4/26,2,目視
24.993605,121.58113,2019,台北市 文山區,2019/4/26,3,聽音
24.993605,121.58113,2019,台北市 文山區,2019/4/26,1,目視
24.993605,121.58113,2019,台北市 文山區,2019/4/26,1,目視
23.89158,120.528457,2019,彰化縣 田尾鄉,2019/5/18,1,目視
23.906956,120.528294,2019,彰化縣 田尾鄉,2019/5/18,6,目視
23.906956,120.528294,2019,彰化縣 田尾鄉,2019/5/18,1,目視
