採樣分區,測站名稱,水體分類等級,採樣日期,測站編號,採樣深度,氣溫,水溫,鹽度,酸鹼值,溶氧(滴定法),溶氧(電極法),溶氧飽和度,懸浮固體,葉綠素a,氨氮,硝酸鹽氮,正磷酸鹽,亞硝酸鹽氮,矽酸鹽,鎘,鉻,銅,鋅,鉛,汞,備註
,,,,,m,℃,℃,psu,,mg/L,mg/L,%,mg/L,μg/L,mg/L,mg/L,mg/L,mg/L,mg/L,mg/L,mg/L,mg/L,mg/L,mg/L,mg/L
台東沿海海域,卑南溪河口,甲,2002/8/30 下午 02:25:00,5206,1,--,29.8,33.3,8.2,7.1,--,--,<3,6.8,--,<0.05,0.028,<0.001,0.14,<0.0005,<0.002,0.0011,0.007,<0.004,0.0007
台東沿海海域,卑南溪河口,甲,2002/5/29 下午 01:12:00,5206,1,--,27.2,28.7,8.3,6.8,--,--,12,2.4,--,0.09,<0.025,0.003,0.5,<0.0005,<0.002,0.0019,0.0111,<0.004,0.0015
台東沿海海域,卑南溪河口,甲,2002/3/3 下午 03:48:00,5206,1,--,24.3,34.1,8.2,6.4,--,--,22.4,3.2,--,<0.05,0.031,0.003,0.57,<0.0005,<0.002,0.0008,<0.0005,<0.004,<0.0006
台東沿海海域,知本溪口,甲,2002/11/22 下午 02:12:00,5207,1,--,24.7,34,8.2,7.7,--,--,<3,3.2,--,0.06,<0.025,0.001,0.28,<0.0005,<0.002,<0.0005,0.0071,<0.004,0.0012
台東沿海海域,知本溪口,甲,2002/8/30 下午 04:11:00,5207,1,--,29.5,33.4,8.2,7.3,--,--,<3,2.4,--,<0.05,0.028,0.001,0.17,<0.0005,<0.002,0.0012,0.0072,<0.004,0.0007
台東沿海海域,知本溪口,甲,2002/5/29 下午 02:36:00,5207,1,--,27,28.7,8.2,6.9,--,--,19.8,0.5,--,0.11,<0.025,0.002,0.5,<0.0005,<0.002,0.0016,0.0048,<0.004,0.0018
台東沿海海域,知本溪口,甲,2002/3/3 下午 02:53:00,5207,1,--,24.2,34.2,8.2,6.4,--,--,4.8,2.7,--,<0.05,<0.025,0.002,0.36,<0.0005,<0.002,0.0008,0.0017,<0.004,<0.0006
台東沿海海域,富岡港外,甲,2002/11/22 下午 03:25:00,5208,1,--,23.7,34.2,8.2,7.1,--,--,<3,2.1,--,0.06,<0.025,0.002,0.23,<0.0005,<0.002,<0.0005,<0.0005,<0.004,<0.0006
台東沿海海域,富岡港外,甲,2002/8/30 下午 05:14:00,5208,1,--,28.5,33.4,8.2,7.3,--,--,<3,1.9,--,<0.05,<0.025,<0.001,0.14,<0.0005,<0.002,<0.0005,0.005,<0.004,0.0006
台東沿海海域,富岡港外,甲,2002/5/29 下午 04:00:00,5208,1,--,26.9,32.1,8.2,7.4,--,--,7.8,1.9,--,<0.05,<0.025,<0.001,<0.05,<0.0005,<0.002,0.001,0.0054,<0.004,0.0018
台東沿海海域,富岡港外,甲,2002/3/3 下午 04:41:00,5208,1,--,24.9,34.2,8.2,6.3,--,--,3.5,3.9,--,<0.05,<0.025,0.001,0.15,<0.0005,<0.002,0.0012,0.0063,<0.004,<0.0006
台東沿海海域,成功港外海,甲,2002/11/22 上午 09:25:00,5209,1,--,23.5,34.2,8.2,8,--,--,<3,1.8,--,<0.05,<0.025,0.003,0.26,<0.0005,<0.002,<0.0005,<0.0005,<0.004,<0.0006
台東沿海海域,成功港外海,甲,2002/9/12 上午 10:15:00,5209,1,--,29.2,33.6,8.2,6.2,--,--,4.5,2.1,--,0.11,<0.025,0.005,0.08,<0.0005,0.0068,0.0008,0.0009,<0.004,0.0009
台東沿海海域,成功港外海,甲,2002/5/29 下午 06:05:00,5209,1,--,26.7,32.6,8.4,7.1,--,--,6.2,2.3,--,<0.05,<0.025,<0.001,<0.05,<0.0005,<0.002,0.0009,0.0013,<0.004,0.0012
台東沿海海域,成功港外海,甲,2002/3/5 下午 04:46:00,5209,1,--,25,34.4,8.1,6.7,--,--,5.4,3,--,<0.05,0.037,0.002,0.26,<0.0005,<0.002,0.0008,0.0043,<0.004,0.0008
台東沿海海域,蘭嶼,甲,2002/11/24 上午 10:10:00,5210,1,--,23.2,33.9,8.2,6.7,--,--,<3,2.6,--,<0.05,<0.025,0.005,0.23,<0.0005,<0.002,0.0006,0.0007,<0.004,0.0006
台東沿海海域,蘭嶼,甲,2002/9/1 上午 06:15:00,5210,1,--,29.5,32.7,8.2,7.2,--,--,<3,2.3,--,<0.05,<0.025,0.002,0.3,<0.0005,<0.002,0.0006,0.0047,<0.004,0.001
台東沿海海域,蘭嶼,甲,2002/6/8 下午 12:40:00,5210,1,--,27.6,31.2,8.2,6.5,--,--,<3,2.5,--,<0.05,<0.025,<0.001,1.54,<0.0005,<0.002,0.0008,<0.0005,<0.004,<0.0006
台東沿海海域,蘭嶼,甲,2002/3/4 下午 04:42:00,5210,1,--,25.3,34.4,8.2,6.6,--,--,<3,5.6,--,<0.05,<0.025,<0.001,0.21,<0.0005,<0.002,<0.0005,0.0038,<0.004,<0.0006
台東沿海海域,綠島,甲,2002/11/23 下午 12:15:00,5211,1,--,24.5,34,8.2,7.8,--,--,<3,1.6,--,<0.05,<0.025,0.002,0.18,<0.0005,<0.002,<0.0005,<0.0005,<0.004,<0.0006
台東沿海海域,綠島,甲,2002/9/12 下午 04:25:00,5211,1,--,29.1,33.4,8.2,6.2,--,--,8.5,1.9,--,0.08,<0.025,0.005,0.08,<0.0005,0.0106,0.0018,0.0085,0.0096,<0.0006
台東沿海海域,綠島,甲,2002/5/29 上午 10:10:00,5211,1,--,28.1,33,8.2,6.3,--,--,4.2,4.4,--,<0.05,<0.025,0.001,<0.05,<0.0005,<0.002,0.0019,0.0014,<0.004,0.0015
台東沿海海域,綠島,甲,2002/3/4 上午 12:50:00,5211,1,--,24.4,34.2,8.2,6.7,--,--,<3,2.8,--,<0.05,<0.025,0.001,0.26,<0.0005,<0.002,<0.0005,0.001,<0.004,<0.0006
台東沿海海域,卑南溪口外4海浬,甲,2002/11/22 下午 02:40:00,5212,1,--,24.6,34,8.2,7.8,--,--,<3,1.3,--,<0.05,0.037,<0.001,0.23,<0.0005,<0.002,0.0006,0.0029,<0.004,<0.0006
台東沿海海域,卑南溪口外4海浬,甲,2002/8/30 下午 03:05:00,5212,1,--,29.9,33.3,8.2,7.1,--,--,<3,3.7,--,<0.05,<0.025,<0.001,0.14,<0.0005,<0.002,0.0006,0.0073,<0.004,0.0013
台東沿海海域,卑南溪口外4海浬,甲,2002/5/29 下午 01:45:00,5212,1,--,26.8,32.3,8.2,6.5,--,--,6,1.6,--,<0.05,<0.025,<0.001,<0.05,<0.0005,<0.002,0.0006,0.0093,<0.004,0.0017
台東沿海海域,卑南溪口外4海浬,甲,2002/3/3 下午 04:13:00,5212,1,--,24.4,34.6,8.2,6.5,--,--,<3,5,--,<0.05,<0.025,0.002,0.36,<0.0005,<0.002,<0.0005,0.0013,<0.004,<0.0006
澎湖沿海海域,烏崁海域,甲,2002/11/19 上午 07:45:00,5213,1,--,22.9,34.1,8.2,7.2,--,--,9.3,2.4,--,<0.05,<0.025,<0.001,0.23,<0.0005,<0.002,0.0009,0.0031,<0.004,0.0011
澎湖沿海海域,烏崁海域,甲,2002/9/14 上午 11:15:00,5213,1,--,27.6,32.9,8.1,5.8,--,--,4,2.1,--,<0.05,<0.025,0.002,0.06,<0.0005,0.0106,<0.0005,<0.0005,<0.004,<0.0006
澎湖沿海海域,烏崁海域,甲,2002/6/10 下午 03:30:00,5213,1,--,27.8,34.6,8.2,6.6,--,--,<3,2.2,--,<0.05,<0.025,0.001,0.18,<0.0005,<0.002,0.0008,0.0058,0.005,0.001
澎湖沿海海域,烏崁海域,甲,2002/3/20 上午 10:47:00,5213,1,--,23.5,34.5,8.2,7,--,--,<3,1.4,--,<0.05,<0.025,<0.001,0.25,<0.0005,<0.002,0.0013,0.0028,<0.004,<0.0006
澎湖沿海海域,紗帽山海域,甲,2002/11/19 下午 02:40:00,5214,1,--,23.6,34,8.2,7.5,--,--,<3,1.2,--,<0.05,<0.025,0.002,0.23,<0.0005,<0.002,<0.0005,0.0037,<0.004,0.0014
澎湖沿海海域,紗帽山海域,甲,2002/9/14 上午 08:20:00,5214,1,--,27,33.7,8.2,6,--,--,3.8,2,--,<0.05,0.028,0.002,0.06,<0.0005,0.0096,<0.0005,<0.0005,<0.004,0.0011
澎湖沿海海域,紗帽山海域,甲,2002/6/10 下午 03:45:00,5214,1,--,27.2,34.6,8.2,6.8,--,--,<3,2.2,--,<0.05,<0.025,0.001,0.23,<0.0005,<0.002,0.0008,0.0022,0.005,0.0017
澎湖沿海海域,紗帽山海域,甲,2002/3/20 上午 11:15:00,5214,1,--,23.6,34.4,8.2,6.7,--,--,3.4,0,--,<0.05,0.031,<0.001,0.21,<0.0005,<0.002,0.0017,0.0018,<0.004,<0.0006
澎湖沿海海域,龍門海域,甲,2002/11/19 下午 03:45:00,5215,1,--,23.5,34,8.2,7.5,--,--,<3,1.9,--,<0.05,<0.025,0.001,0.23,<0.0005,<0.002,<0.0005,0.0054,<0.004,0.002
澎湖沿海海域,龍門海域,甲,2002/9/14 上午 10:37:00,5215,1,--,27.6,33.5,8.1,6.2,--,--,6.4,3.2,--,<0.05,<0.025,0.002,0.08,<0.0005,0.0115,0.001,0.0021,<0.004,<0.0006
澎湖沿海海域,龍門海域,甲,2002/6/10 下午 03:05:00,5215,1,--,28.2,34.5,8.2,6.2,--,--,<3,3,--,<0.05,<0.025,0.001,0.14,<0.0005,<0.002,0.0011,0.0028,<0.004,0.0008
澎湖沿海海域,龍門海域,甲,2002/3/20 上午 10:16:00,5215,1,--,23.4,34.4,8.2,6.7,--,--,<3,2,--,<0.05,<0.025,<0.001,0.21,<0.0005,<0.002,0.0017,0.0026,<0.004,<0.0006
澎湖沿海海域,吉貝海域,甲,2002/11/19 上午 11:10:00,5216,1,--,23.2,33.9,8.2,7.1,--,--,3.2,2,--,<0.05,<0.025,0.002,0.23,<0.0005,<0.002,<0.0005,0.0029,<0.004,<0.0006
澎湖沿海海域,吉貝海域,甲,2002/9/14 下午 12:47:00,5216,1,--,27.6,33.6,8.2,6.2,--,--,<3,5.1,--,<0.05,<0.025,0.003,0.08,<0.0005,0.0087,<0.0005,0.0018,<0.004,<0.0006
澎湖沿海海域,吉貝海域,甲,2002/6/10 下午 06:40:00,5216,1,--,26.8,34.8,8.2,7.4,--,--,3.3,2.1,--,<0.05,<0.025,0.003,0.09,<0.0005,<0.002,0.0013,<0.0005,<0.004,0.001
澎湖沿海海域,吉貝海域,甲,2002/3/20 上午 08:12:00,5216,1,--,21.9,34.5,8.2,6.8,--,--,<3,1.9,--,<0.05,<0.025,0.001,0.25,<0.0005,<0.002,0.0038,0.0124,<0.004,<0.0006
澎湖沿海海域,七美海域,甲,2002/11/18 上午 10:20:00,5217,1,--,25.1,33.9,8.2,7.5,--,--,9.9,2.2,--,<0.05,<0.025,0.001,0.25,<0.0005,<0.002,0.0012,0.0102,<0.004,<0.0006
澎湖沿海海域,七美海域,甲,2002/9/15 上午 09:25:00,5217,1,--,26.7,33.4,8.1,6.1,--,--,<3,2.8,--,0.19,<0.025,0.007,0.12,<0.0005,0.0106,0.0023,0.0095,<0.004,<0.0006
澎湖沿海海域,七美海域,甲,2002/6/10 下午 12:05:00,5217,1,--,27,34.2,8.2,6.4,--,--,<3,2.3,--,<0.05,<0.025,0.002,0.14,<0.0005,<0.002,<0.0005,0.0016,<0.004,0.0013
澎湖沿海海域,七美海域,甲,2002/3/19 下午 03:17:00,5217,1,--,23.3,34.4,8.2,6.8,--,--,<3,2.4,--,<0.05,<0.025,0.001,0.25,<0.0005,<0.002,0.0015,0.0045,<0.004,<0.0006
澎湖沿海海域,望安海域,甲,2002/11/18 下午 12:20:00,5218,1,--,24.9,33.8,8.2,7.2,--,--,9.1,2.2,--,<0.05,<0.025,0.002,0.27,<0.0005,<0.002,0.0012,0.0105,<0.004,0.001
澎湖沿海海域,望安海域,甲,2002/9/15 下午 12:10:00,5218,1,--,27,33.6,8.2,9.1,--,--,8.6,3.5,--,0.1,<0.025,0.003,0.08,<0.0005,0.0077,<0.0005,0.0014,<0.004,<0.0006
澎湖沿海海域,望安海域,甲,2002/6/10 下午 01:22:00,5218,1,--,25.7,34.8,8.2,6.6,--,--,<3,2.3,--,<0.05,<0.025,0.002,0.23,<0.0005,<0.002,0.0007,0.0033,<0.004,0.0017
澎湖沿海海域,望安海域,甲,2002/3/19 下午 04:52:00,5218,1,--,23,34.3,8.2,6.9,--,--,<3,3,--,<0.05,<0.025,<0.001,0.21,<0.0005,<0.002,0.0011,0.0017,<0.004,<0.0006
澎湖沿海海域,外垵4海浬外,甲,2002/11/19 下午 01:05:00,5219,1,--,23.9,34,8.2,7.3,--,--,<3,2.1,--,<0.05,<0.025,0.002,0.26,<0.0005,<0.002,<0.0005,<0.0005,<0.004,<0.0006
澎湖沿海海域,外垵4海浬外,甲,2002/9/15 下午 02:16:00,5219,1,--,26.8,33.6,8.2,8.9,--,--,3.2,2.2,--,<0.05,<0.025,0.003,0.1,<0.0005,0.0106,<0.0005,<0.0005,<0.004,<0.0006
澎湖沿海海域,外垵4海浬外,甲,2002/6/10 下午 02:30:00,5219,1,--,25.6,34.8,8.2,6.5,--,--,5.9,2.9,--,<0.05,<0.025,0.002,0.27,<0.0005,<0.002,0.0006,0.0013,<0.004,0.0006
澎湖沿海海域,外垵4海浬外,甲,2002/3/19 下午 06:25:00,5219,1,--,22.3,34.4,8.2,6.8,--,--,<3,2,--,<0.05,<0.025,0.001,0.33,<0.0005,<0.002,0.0034,0.0018,<0.004,<0.0006
