採樣分區,測站名稱,水體分類等級,採樣日期,測站編號,水溫,酸鹼值,濁度,氣溫,溶氧(電極法),氨氮,硝酸鹽氮,亞硝酸鹽氮,鹽度,矽酸鹽,溶氧(滴定法),溶氧飽和度,正磷酸鹽,大腸桿菌群,腸球菌群,備註
,,,,,℃,,NTU,℃,mg/L,mg/L,mg/L,mg/L,psu,mg/L,mg/L,%,mg/L,CFU/100mL,MPN/100mL
磯崎海水浴場,磯崎海水浴場右,甲,2010/7/5 下午 01:40:00,6213,31.0,8.1,3.5,33.0,6.7,0.02,0.02,0.002,31.8,1.23,6.6,110.3,0.011,45,<10
磯崎海水浴場,磯崎海水浴場中,甲,2010/7/5 下午 01:25:00,6212,31.1,8.1,2.2,32.8,6.6,0.02,0.01,<0.001,32.2,0.621,6.4,106.1,0.012,<10,10
大武崙沙灘,大武崙沙灘右,甲,2010/7/5 下午 01:18:00,6183,28.4,8.2,6.4,36.5,7.6,0.02,<0.01,<0.001,33.2,0.221,7.7,119.0,0.006,<10,<10
大武崙沙灘,大武崙沙灘中,甲,2010/7/5 下午 01:12:00,6182,28.7,8.2,1.8,36.3,7.7,<0.01,<0.01,0.001,33.7,0.221,7.8,119.7,0.009,130,161
磯崎海水浴場,磯崎海水浴場左,甲,2010/7/5 下午 01:10:00,6211,31.1,8.1,3.8,32.8,6.6,0.03,0.03,0.001,31.5,1.07,6.4,105.7,0.006,15,<10
大武崙沙灘,大武崙沙灘左,甲,2010/7/5 下午 01:05:00,6181,28.6,8.2,11,36.3,8.3,0.02,<0.01,0.003,33.5,0.265,8.3,135.7,0.005,<10,63
新金山海水浴場,新金山海水浴場右,乙,2010/7/5 上午 11:30:00,6023,28.6,8.1,3.1,36.0,6.6,0.01,0.03,0.002,33.3,0.397,6.6,102.6,<0.003,<10,10
新金山海水浴場,新金山海水浴場中,乙,2010/7/5 上午 11:22:00,6022,28.7,8.1,2.5,35.9,6.6,0.07,0.02,0.001,33.3,0.506,6.6,102.8,0.005,<10,<10
新金山海水浴場,新金山海水浴場左,乙,2010/7/5 上午 11:15:00,6021,29.2,8.1,3.5,35.7,6.4,0.03,0.02,0.004,33.7,0.455,6.4,100.3,<0.003,<10,<10
沙珠灣,沙珠灣右,甲,2010/7/5 上午 10:25:00,6193,29.2,8.2,12,35.6,7.2,0.02,0.04,0.003,31.5,0.455,7.2,112.5,<0.003,<10,20
沙珠灣,沙珠灣中,甲,2010/7/5 上午 10:18:00,6192,29.4,8.2,14,35.4,7.0,0.03,0.04,<0.001,32.8,0.438,7.2,110.3,0.009,10,<10
沙珠灣,沙珠灣左,甲,2010/7/5 上午 10:10:00,6191,29.4,8.1,10,35.1,7.1,0.01,0.03,<0.001,32.6,0.407,7.2,111.5,0.005,35,10
后湖海濱公園,后湖海濱公園右,乙,2010/7/5 上午 10:05:00,6143,28.2,8.0,18,30.4,6.8,0.05,0.03,0.006,33.2,0.495,6.7,106.2,0.018,<10,20
后湖海濱公園,后湖海濱公園中,乙,2010/7/5 上午 09:45:00,6142,28.4,8.0,19,30.6,6.7,0.08,0.04,0.008,33.0,0.526,6.7,103.3,0.019,<10,<10
通霄海水浴場,通霄海水浴場右,乙,2010/7/5 上午 09:26:00,6043,30.1,8.2,2.6,33.0,6.3,0.01,0.01,0.001,33.1,0.085,6.3,101.5,0.013,30,<10
后湖海濱公園,后湖海濱公園左,乙,2010/7/5 上午 09:25:00,6141,28.6,8.0,18,30.9,6.9,0.05,0.05,0.007,33.3,0.509,6.7,106.6,0.025,<10,<10
通霄海水浴場,通霄海水浴場中,乙,2010/7/5 上午 09:00:00,6042,30.1,8.2,1.8,33.0,6.4,0.01,0.01,<0.001,33.2,0.076,6.4,101.7,0.016,20,<10
白沙灣海水浴場,白沙灣海水浴場右,乙,2010/7/5 上午 09:00:00,6123,28.8,8.1,5.0,33.8,6.4,0.01,0.11,0.003,32.2,0.353,6.3,99.0,0.005,<10,<10
白沙灣海水浴場,白沙灣海水浴場中,乙,2010/7/5 上午 08:53:00,6122,28.6,8.1,3.5,33.6,6.5,0.02,0.24,0.003,31.1,0.417,6.4,99.9,0.010,10,<10
外澳濱海遊憩區,外澳濱海遊憩區左,甲,2010/7/5 上午 08:53:00,6171,28.3,8.1,1.6,31.2,6.4,0.01,0.02,0.004,31.6,0.343,6.4,98.1,0.007,<10,<10
白沙灣海水浴場,白沙灣海水浴場左,乙,2010/7/5 上午 08:45:00,6121,28.6,8.1,4.0,33.6,6.4,0.01,0.05,0.002,31.4,0.197,6.4,99.0,0.015,<10,<10
通霄海水浴場,通霄海水浴場左,乙,2010/7/5 上午 08:40:00,6041,29.8,8.1,1.8,33.0,6.3,0.01,0.02,<0.001,32.9,0.077,6.4,101.3,0.019,15,<10
外澳濱海遊憩區,外澳濱海遊憩區中,甲,2010/7/5 上午 08:37:00,6172,28.0,8.1,0.70,30.9,6.5,0.02,0.02,0.005,31.9,0.306,6.4,98.9,<0.003,<10,<10
外澳濱海遊憩區,外澳濱海遊憩區右,甲,2010/7/5 上午 08:20:00,6173,28.1,8.1,1.6,30.4,6.4,0.02,0.03,0.003,31.9,0.326,6.4,97.1,<0.003,<10,<10
淺水灣,淺水灣右,甲,2010/7/5 上午 07:40:00,6203,28.4,8.0,120,33.3,6.1,0.01,0.08,0.004,31.9,0.997,6.0,93.7,0.025,700,30
淺水灣,淺水灣中,甲,2010/7/5 上午 07:33:00,6202,28.4,8.0,110,33.3,6.2,0.02,0.09,0.003,32.0,0.906,6.2,96.1,0.025,570,20
福隆海水浴場,福隆海水浴場右,乙,2010/7/5 上午 07:30:00,6013,27.4,8.1,8.4,30.1,6.3,0.04,0.05,0.003,32.1,0.529,6.4,94.8,0.004,65,<10
淺水灣,淺水灣左,甲,2010/7/5 上午 07:25:00,6201,28.4,8.0,120,33.1,6.1,<0.01,0.08,0.002,30.9,0.784,6.0,93.1,0.017,700,31
福隆海水浴場,福隆海水浴場中,乙,2010/7/5 上午 07:16:00,6012,27.2,8.1,20,29.8,6.4,0.02,0.02,0.004,32.3,0.651,6.3,97.1,0.015,85,148
福隆海水浴場,福隆海水浴場左,乙,2010/7/5 上午 07:00:00,6011,27.2,8.1,24,29.8,6.3,0.06,0.02,0.005,32.4,0.584,6.3,95.1,0.009,60,<10
西子灣海水浴場,西子灣海水浴場右,乙,2010/7/4 下午 02:18:00,6113,32.6,8.2,3.8,32.8,6.4,<0.01,<0.01,0.003,33.9,0.241,6.4,106.3,0.010,35,<10
西子灣海水浴場,西子灣海水浴場中,乙,2010/7/4 下午 02:10:00,6112,32.8,8.1,3.9,32.8,6.3,<0.01,<0.01,0.002,33.8,0.243,6.3,105.0,0.003,95,<10
西子灣海水浴場,西子灣海水浴場左,乙,2010/7/4 下午 02:00:00,6111,32.7,8.2,3.2,32.8,6.4,<0.01,0.01,0.002,33.9,0.241,6.2,105.9,0.011,80,10
白砂沙灘,白砂沙灘右,甲,2010/7/4 下午 02:00:00,6243,30.7,8.2,1.0,33.1,6.3,<0.01,0.05,<0.001,33.7,0.176,6.3,101.3,0.005,<10,<10
旗津海水浴場,旗津海水浴場右,乙,2010/7/4 下午 01:58:00,6083,31.7,8.2,0.90,33.4,6.1,<0.01,0.01,0.001,33.5,0.186,6.0,99.6,0.007,<10,<10
白砂沙灘,白砂沙灘中,甲,2010/7/4 下午 01:50:00,6242,30.8,8.2,1.2,33.1,6.4,<0.01,0.03,<0.001,33.7,0.154,6.3,102.3,0.004,<10,<10
旗津海水浴場,旗津海水浴場中,乙,2010/7/4 下午 01:45:00,6082,31.7,8.2,2.7,33.4,6.1,<0.01,0.02,<0.001,33.5,0.241,6.0,99.0,0.008,<10,<10
白砂沙灘,白砂沙灘左,甲,2010/7/4 下午 01:40:00,6241,30.5,8.2,1.4,33.1,6.2,<0.01,0.03,0.002,33.8,0.202,6.3,100.2,0.007,<10,<10
杉原海水浴場,杉原海水浴場右,甲,2010/7/4 下午 01:39:00,6103,31.4,8.1,1.2,37.2,6.3,<0.01,<0.01,0.001,34.5,0.313,6.1,103.0,0.003,<10,<10
杉原海水浴場,杉原海水浴場中,甲,2010/7/4 下午 01:33:00,6102,31.3,8.1,1.1,37.2,6.3,<0.01,<0.01,<0.001,34.5,0.248,6.0,102.8,<0.003,<10,<10
旗津海水浴場,旗津海水浴場左,乙,2010/7/4 下午 01:30:00,6081,31.6,8.2,2.8,33.4,6.1,<0.01,0.05,0.002,33.5,0.278,6.0,99.3,0.009,<10,<10
杉原海水浴場,杉原海水浴場左,甲,2010/7/4 下午 01:28:00,6101,31.3,8.1,1.4,37.2,6.3,<0.01,0.02,<0.001,34.5,0.374,6.0,102.7,0.004,<10,<10
墾丁跳石休憩海岸,墾丁跳石(南灣休憩區海岸)休憩海域右,甲,2010/7/4 下午 12:57:00,6093,31.2,8.1,3.5,35.6,6.3,0.01,0.02,0.001,33.9,0.218,6.3,102.9,0.015,30,74
墾丁跳石休憩海岸,墾丁跳石(南灣休憩區海岸)休憩海域中,甲,2010/7/4 下午 12:50:00,6092,31.5,8.1,3.2,35.6,6.4,0.01,0.02,0.001,33.9,0.221,6.4,104.3,0.015,15,20
墾丁跳石休憩海岸,墾丁跳石(南灣休憩區海岸)休憩海域左,甲,2010/7/4 下午 12:40:00,6091,31.0,8.1,1.3,35.6,6.5,<0.01,0.02,<0.001,34.1,0.190,6.5,105.4,0.012,<10,10
觀音亭,觀音亭右,甲,2010/7/4 下午 12:30:00,6263,31.0,8.0,1.7,31.4,6.8,0.01,0.13,0.002,33.2,0.523,6.3,108.3,<0.003,<10,<10
觀音亭,觀音亭中,甲,2010/7/4 下午 12:20:00,6262,31.1,8.1,1.5,31.4,6.7,0.03,0.11,0.003,33.2,0.523,6.2,107.9,<0.003,<10,<10
觀音亭,觀音亭左,甲,2010/7/4 下午 12:10:00,6261,31.1,8.0,1.7,31.4,6.7,0.03,0.10,0.003,33.2,0.534,6.2,108.0,<0.003,<10,<10
船帆石,船帆石右,甲,2010/7/4 上午 11:57:00,6233,30.1,8.2,1.2,35.2,6.4,0.02,0.01,<0.001,34.0,0.123,6.4,101.3,0.005,<10,<10
船帆石,船帆石中,甲,2010/7/4 上午 11:47:00,6232,30.2,8.2,1.5,35.2,6.4,0.02,<0.01,0.002,34.0,0.128,6.4,102.6,<0.003,<10,<10
船帆石,船帆石左,甲,2010/7/4 上午 11:35:00,6231,30.2,8.1,1.6,35.2,6.4,<0.01,0.01,0.001,34.0,0.128,6.5,102.5,0.004,<10,10
山水沙灘,山水沙灘右,甲,2010/7/4 上午 11:10:00,6163,28.8,8.1,0.70,31.4,6.6,0.03,0.15,0.001,33.1,0.342,6.2,101.4,0.005,<10,<10
山水沙灘,山水沙灘中,甲,2010/7/4 上午 11:00:00,6162,28.8,8.1,1.1,31.4,6.5,0.03,0.16,0.002,33.1,0.347,6.2,101.3,0.005,<10,<10
山水沙灘,山水沙灘左,甲,2010/7/4 上午 10:50:00,6161,28.8,8.1,1.3,31.4,6.6,0.03,0.15,0.002,33.1,0.330,6.2,101.6,0.005,<10,<10
馬沙溝海水浴場,馬沙溝海水浴場右,甲,2010/7/4 上午 10:45:00,6063,31.7,8.2,1.2,31.2,6.2,<0.01,0.01,0.001,33.8,0.172,6.3,101.5,0.019,<10,10
港口海灘,港口海灘右,甲,2010/7/4 上午 10:45:00,6253,27.8,8.1,2.0,34.2,6.5,<0.01,0.02,0.002,34.5,0.300,6.6,100.5,0.012,<10,74
馬沙溝海水浴場,馬沙溝海水浴場中,甲,2010/7/4 上午 10:38:00,6062,31.5,8.2,2.1,31.2,6.3,<0.01,<0.01,<0.001,33.7,0.153,6.2,102.2,0.016,<10,<10
中澳沙灘,中澳沙灘左,甲,2010/7/4 上午 10:35:00,6221,31.8,8.2,0.70,32.7,7.4,<0.01,0.01,<0.001,33.4,0.160,7.3,120.6,0.005,<10,<10
港口海灘,港口海灘中,甲,2010/7/4 上午 10:33:00,6252,27.5,8.1,1.7,34.2,6.6,0.02,0.02,0.002,34.5,0.285,6.6,100.7,0.010,<10,<10
馬沙溝海水浴場,馬沙溝海水浴場左,甲,2010/7/4 上午 10:26:00,6061,31.6,8.2,1.9,31.2,6.4,<0.01,<0.01,0.001,33.8,0.156,6.3,102.7,0.015,<10,<10
港口海灘,港口海灘左,甲,2010/7/4 上午 10:25:00,6251,27.5,8.1,2.3,34.2,6.6,<0.01,0.02,0.003,34.5,0.300,6.5,101.6,0.020,<10,75
中澳沙灘,中澳沙灘中,甲,2010/7/4 上午 10:20:00,6222,31.7,8.2,0.75,32.7,7.3,<0.01,<0.01,<0.001,33.4,0.130,7.3,119.8,0.004,<10,<10
中澳沙灘,中澳沙灘右,甲,2010/7/4 上午 10:10:00,6223,31.8,8.2,0.55,32.7,7.4,0.03,0.01,0.002,33.4,0.168,7.4,120.1,0.003,10,<10
林投公園,林投公園右,甲,2010/7/4 上午 10:10:00,6273,30.0,8.1,2.2,31.3,6.4,0.01,0.06,0.004,33.8,0.294,6.1,100.5,<0.003,15,<10
林投公園,林投公園左,甲,2010/7/4 上午 10:00:00,6271,29.9,8.0,2.0,31.3,6.4,0.06,0.05,0.003,33.8,0.268,6.2,100.7,<0.003,<10,<10
林投公園,林投公園中,甲,2010/7/4 上午 09:50:00,6272,29.9,8.1,1.7,31.3,6.4,<0.01,0.05,0.004,33.8,0.285,6.2,100.9,<0.003,10,<10
塘后,塘后左,甲,2010/7/4 上午 12:00:00,6281,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
塘后,塘后中,甲,2010/7/4 上午 12:00:00,6282,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
塘后,塘后右,甲,2010/7/4 上午 12:00:00,6283,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
福隆海水浴場,福隆海水浴場右,乙,2010/6/28 下午 03:42:00,6013,27.1,8.2,14,33.1,7.0,<0.01,0.09,0.004,25.6,2.34,7.0,105.1,0.030,590,63
福隆海水浴場,福隆海水浴場中,乙,2010/6/28 下午 03:22:00,6012,27.4,8.1,11,33.1,7.0,<0.01,0.18,0.006,24.6,2.63,6.9,106.3,0.035,690,230
福隆海水浴場,福隆海水浴場左,乙,2010/6/28 下午 03:09:00,6011,27.7,8.1,11,33.3,7.0,0.01,0.11,0.004,27.5,2.02,6.9,102.9,0.032,370,20
大武崙沙灘,大武崙沙灘右,甲,2010/6/28 下午 02:43:00,6183,28.6,8.2,3.0,33.2,8.6,<0.01,<0.01,0.003,32.5,0.434,8.6,133.3,0.012,40,20
大武崙沙灘,大武崙沙灘中,甲,2010/6/28 下午 02:35:00,6182,28.3,8.2,2.0,33.2,8.6,<0.01,0.04,0.002,31.7,0.614,8.6,132.2,0.008,<10,30
大武崙沙灘,大武崙沙灘左,甲,2010/6/28 下午 02:25:00,6181,28.4,8.3,2.3,33.4,9.6,0.02,0.03,0.002,32.5,0.531,9.5,146.3,0.010,<10,<10
外澳濱海遊憩區,外澳濱海遊憩區右,甲,2010/6/28 下午 01:45:00,6173,27.6,8.2,1.4,31.2,6.6,<0.01,0.02,0.004,32.8,0.351,6.7,97.2,<0.003,<10,<10
外澳濱海遊憩區,外澳濱海遊憩區中,甲,2010/6/28 下午 01:29:00,6172,27.7,8.2,1.6,31.2,6.6,<0.01,0.02,0.002,32.3,0.492,6.6,98.4,0.007,<10,<10
外澳濱海遊憩區,外澳濱海遊憩區左,甲,2010/6/28 下午 01:10:00,6171,27.7,8.1,1.5,31.2,6.5,<0.01,<0.01,0.002,32.3,0.391,6.6,96.7,0.009,<10,<10
新金山海水浴場,新金山海水浴場右,乙,2010/6/28 下午 01:08:00,6023,29.1,8.0,1.9,34.7,7.2,0.04,0.17,0.004,17.6,10.6,7.1,103.7,0.004,35,41
新金山海水浴場,新金山海水浴場中,乙,2010/6/28 下午 01:02:00,6022,30.0,8.0,2.6,34.8,6.8,0.02,0.20,0.003,18.8,11.0,6.8,99.3,0.020,270,30
新金山海水浴場,新金山海水浴場左,乙,2010/6/28 下午 12:55:00,6021,30.1,8.0,2.2,34.6,6.6,0.03,0.16,0.005,25.6,8.67,6.6,101.1,0.004,220,320
沙珠灣,沙珠灣右,甲,2010/6/28 上午 11:09:00,6193,27.9,8.2,4.3,33.6,7.2,<0.01,0.06,0.003,31.6,1.22,7.2,108.1,0.019,120,10
沙珠灣,沙珠灣中,甲,2010/6/28 上午 11:03:00,6192,27.3,8.2,3.5,33.3,7.4,<0.01,0.05,0.003,31.7,1.20,7.2,110.4,0.012,600,84
沙珠灣,沙珠灣左,甲,2010/6/28 上午 10:55:00,6191,27.6,8.2,5.5,33.2,7.2,<0.01,0.06,0.003,29.7,1.53,7.1,107.9,0.016,620,110
通霄海水浴場,通霄海水浴場右,乙,2010/6/28 上午 09:41:00,6043,30.5,8.2,12,30.5,6.9,0.02,0.02,0.001,32.2,0.132,6.8,109.5,0.019,200,<10
白沙灣海水浴場,白沙灣海水浴場右,乙,2010/6/28 上午 09:40:00,6123,27.9,8.1,2.0,32.7,6.3,0.01,0.17,0.005,30.4,1.97,6.3,94.4,0.010,210,230
白沙灣海水浴場,白沙灣海水浴場中,乙,2010/6/28 上午 09:33:00,6122,28.1,8.1,2.0,32.7,6.4,0.02,0.19,0.005,30.1,1.94,6.3,96.3,0.013,90,63
白沙灣海水浴場,白沙灣海水浴場左,乙,2010/6/28 上午 09:25:00,6121,28.2,8.1,2.5,32.6,6.4,<0.01,0.27,0.006,30.7,1.77,6.4,97.1,0.022,20,20
通霄海水浴場,通霄海水浴場中,乙,2010/6/28 上午 09:21:00,6042,30.3,8.2,10,30.5,6.6,0.01,0.01,0.001,32.0,0.136,6.8,104.3,0.018,200,<10
通霄海水浴場,通霄海水浴場左,乙,2010/6/28 上午 09:00:00,6041,30.5,8.2,10,30.5,6.8,0.02,0.02,0.001,32.2,0.128,6.9,107.6,0.019,170,<10
淺水灣,淺水灣右,甲,2010/6/28 上午 08:20:00,6203,27.7,8.1,2.2,31.9,7.3,<0.01,0.09,0.005,31.9,0.825,7.0,111.3,0.007,15,<10
磯崎海水浴場,磯崎海水浴場右,甲,2010/6/28 上午 08:19:00,6213,27.5,8.1,4.3,29.8,6.6,<0.01,0.02,0.002,32.9,1.87,6.6,99.3,0.017,530,290
磯崎海水浴場,磯崎海水浴場中,甲,2010/6/28 上午 08:08:00,6212,27.5,8.1,4.3,29.7,6.6,0.03,0.02,0.002,33.3,1.51,6.6,99.2,0.010,10,31
淺水灣,淺水灣中,甲,2010/6/28 上午 08:06:00,6202,27.8,8.1,2.1,31.9,6.9,<0.01,0.10,0.004,32.2,0.883,6.6,106.0,0.008,25,<10
淺水灣,淺水灣左,甲,2010/6/28 上午 07:55:00,6201,27.8,8.0,2.1,31.7,6.2,0.08,0.17,0.009,31.7,1.33,6.2,93.2,0.009,60,41
磯崎海水浴場,磯崎海水浴場左,甲,2010/6/28 上午 07:55:00,6211,27.4,8.1,3.8,29.6,6.5,<0.01,0.02,0.002,33.3,0.947,6.5,98.6,0.027,620,200
西子灣海水浴場,西子灣海水浴場右,乙,2010/6/27 下午 02:57:00,6113,30.5,8.2,8.8,32.7,5.8,0.03,0.04,0.006,33.5,0.381,5.6,93.7,0.051,20,<10
西子灣海水浴場,西子灣海水浴場中,乙,2010/6/27 下午 02:45:00,6112,30.6,8.2,7.6,32.7,5.8,0.03,0.04,0.006,33.5,0.377,5.6,93.5,0.039,25,<10
西子灣海水浴場,西子灣海水浴場左,乙,2010/6/27 下午 02:30:00,6111,30.5,8.1,6.8,32.7,5.8,0.03,0.04,0.006,33.5,0.375,5.7,93.5,0.038,<10,<10
白砂沙灘,白砂沙灘右,甲,2010/6/27 下午 02:20:00,6243,30.7,8.1,1.9,34.5,6.3,<0.01,0.02,0.003,33.9,0.233,6.3,100.8,0.013,<10,31
白砂沙灘,白砂沙灘中,甲,2010/6/27 下午 02:10:00,6242,31.2,8.1,1.5,34.5,6.3,<0.01,0.02,0.001,33.8,0.238,6.2,101.5,0.015,10,<10
白砂沙灘,白砂沙灘左,甲,2010/6/27 下午 02:00:00,6241,31.3,8.1,1.7,34.5,6.3,<0.01,0.02,0.003,33.8,0.241,6.3,101.6,0.006,<10,<10
旗津海水浴場,旗津海水浴場右,乙,2010/6/27 下午 01:47:00,6083,30.9,8.2,6.0,33.5,6.3,0.02,0.07,0.007,32.5,0.711,6.2,101.1,0.022,35,<10
杉原海水浴場,杉原海水浴場右,甲,2010/6/27 下午 01:45:00,6103,30.9,8.0,1.5,35.4,6.6,<0.01,0.02,0.003,34.4,0.189,6.5,104.7,0.037,<10,<10
杉原海水浴場,杉原海水浴場中,甲,2010/6/27 下午 01:37:00,6102,30.8,8.0,1.0,35.4,6.6,<0.01,0.01,0.001,34.4,0.185,6.5,104.7,0.018,<10,<10
旗津海水浴場,旗津海水浴場中,乙,2010/6/27 下午 01:35:00,6082,31.0,8.2,7.2,33.5,6.4,0.02,0.05,0.006,32.5,0.680,6.3,101.6,0.018,15,<10
杉原海水浴場,杉原海水浴場左,甲,2010/6/27 下午 01:30:00,6101,30.8,8.0,1.0,35.4,6.6,0.02,0.02,0.001,34.4,0.201,6.4,104.5,0.010,<10,10
旗津海水浴場,旗津海水浴場左,乙,2010/6/27 下午 01:25:00,6081,30.9,8.2,5.8,33.5,6.3,0.02,0.06,0.006,32.5,0.701,6.3,101.3,0.028,30,10
觀音亭,觀音亭右,甲,2010/6/27 下午 01:09:00,6263,30.6,8.0,1.5,31.2,6.6,<0.01,0.05,0.006,33.4,0.406,6.4,104.7,<0.003,40,<10
墾丁跳石休憩海岸,墾丁跳石(南灣休憩區海岸)休憩海域右,甲,2010/6/27 下午 01:05:00,6093,30.5,8.1,1.1,34.6,6.4,0.01,0.03,0.002,34.0,0.196,6.3,102.5,0.023,<10,<10
墾丁跳石休憩海岸,墾丁跳石(南灣休憩區海岸)休憩海域中,甲,2010/6/27 下午 12:55:00,6092,30.3,8.1,1.3,34.6,6.3,<0.01,0.03,0.002,34.0,0.199,6.3,101.4,0.017,30,<10
觀音亭,觀音亭中,甲,2010/6/27 下午 12:52:00,6262,30.7,8.0,1.2,31.2,6.6,<0.01,0.05,0.006,33.4,0.420,6.3,104.5,0.007,25,<10
墾丁跳石休憩海岸,墾丁跳石(南灣休憩區海岸)休憩海域左,甲,2010/6/27 下午 12:45:00,6091,30.1,8.1,1.3,34.6,6.4,<0.01,0.03,0.002,34.0,0.192,6.2,101.1,0.017,10,<10
觀音亭,觀音亭左,甲,2010/6/27 下午 12:44:00,6261,30.6,8.1,1.2,31.2,6.6,<0.01,0.05,0.005,33.4,0.404,6.4,104.6,0.003,<10,<10
山水沙灘,山水沙灘右,甲,2010/6/27 下午 12:08:00,6163,28.8,8.1,10,31.4,6.6,0.02,0.04,0.005,34.1,0.273,6.3,102.2,0.014,<10,<10
山水沙灘,山水沙灘中,甲,2010/6/27 上午 11:59:00,6162,28.8,8.2,1.2,31.4,6.6,0.02,0.05,0.003,34.1,0.268,6.3,102.0,0.012,15,<10
船帆石,船帆石右,甲,2010/6/27 上午 11:56:00,6233,31.2,8.1,5.2,35.4,6.4,<0.01,0.03,0.004,33.8,0.257,6.5,103.0,0.007,<10,<10
山水沙灘,山水沙灘左,甲,2010/6/27 上午 11:52:00,6161,28.8,8.1,1.3,31.4,6.6,0.07,0.05,0.003,34.1,0.280,6.4,102.3,0.007,<10,<10
船帆石,船帆石中,甲,2010/6/27 上午 11:50:00,6232,30.9,8.1,3.0,35.4,6.3,<0.01,0.02,0.003,33.6,0.272,6.3,101.4,0.019,15,<10
船帆石,船帆石左,甲,2010/6/27 上午 11:35:00,6231,30.5,8.1,6.9,35.4,6.3,<0.01,0.02,0.003,33.6,0.265,6.3,100.9,0.010,45,<10
馬沙溝海水浴場,馬沙溝海水浴場右,甲,2010/6/27 上午 10:58:00,6063,30.9,8.1,9.7,31.2,5.9,0.01,0.02,0.003,33.9,0.255,5.7,94.2,0.036,<10,<10
林投公園,林投公園右,甲,2010/6/27 上午 10:48:00,6273,30.3,8.0,1.2,31.6,6.4,0.04,0.06,0.006,33.3,0.296,6.2,103.3,0.008,15,20
馬沙溝海水浴場,馬沙溝海水浴場中,甲,2010/6/27 上午 10:45:00,6062,30.8,8.1,8.7,31.2,5.9,0.02,0.02,0.004,33.9,0.283,5.7,94.0,0.034,<10,<10
后湖海濱公園,后湖海濱公園右,乙,2010/6/27 上午 10:41:00,6143,26.7,8.2,15,29.6,6.4,0.04,0.07,0.008,32.3,0.770,6.4,96.5,0.022,<10,<10
林投公園,林投公園中,甲,2010/6/27 上午 10:39:00,6272,30.2,8.0,5.6,31.6,6.4,0.02,0.07,0.008,33.3,0.306,6.2,103.2,0.017,<10,<10
港口海灘,港口海灘右,甲,2010/6/27 上午 10:38:00,6253,29.8,8.1,12,32.8,6.6,0.02,0.03,0.005,29.0,1.55,6.7,101.9,0.018,15,10
林投公園,林投公園左,甲,2010/6/27 上午 10:32:00,6271,30.3,8.0,4.4,31.6,6.4,0.02,0.07,0.006,33.3,0.307,6.2,103.0,0.014,<10,<10
馬沙溝海水浴場,馬沙溝海水浴場左,甲,2010/6/27 上午 10:30:00,6061,30.6,8.1,4.6,31.2,5.9,0.01,0.03,0.003,33.9,0.265,5.7,94.4,0.036,10,<10
后湖海濱公園,后湖海濱公園中,乙,2010/6/27 上午 10:25:00,6142,26.8,8.2,14,29.6,6.4,0.05,0.06,0.006,32.7,0.916,6.3,96.5,0.021,<10,<10
中澳沙灘,中澳沙灘右,甲,2010/6/27 上午 10:25:00,6223,30.5,8.2,1.3,33.2,8.1,<0.01,0.03,0.005,33.7,0.200,8.0,129.4,0.015,170,<10
港口海灘,港口海灘中,甲,2010/6/27 上午 10:25:00,6252,29.5,8.1,7.4,32.8,6.5,0.01,0.04,0.003,31.6,1.57,6.4,101.9,0.011,35,<10
中澳沙灘,中澳沙灘中,甲,2010/6/27 上午 10:15:00,6222,30.4,8.2,1.0,33.2,8.1,0.01,0.02,0.004,33.7,0.210,8.0,129.2,0.009,10,<10
港口海灘,港口海灘左,甲,2010/6/27 上午 10:11:00,6251,29.3,8.2,6.7,32.8,6.9,<0.01,0.03,0.004,32.9,1.55,6.9,108.0,0.016,15,<10
后湖海濱公園,后湖海濱公園左,乙,2010/6/27 上午 10:05:00,6141,26.5,8.2,13,29.7,6.4,0.05,0.08,0.007,32.6,0.788,6.4,97.6,0.019,10,10
中澳沙灘,中澳沙灘左,甲,2010/6/27 上午 10:00:00,6221,30.4,8.2,0.90,33.2,8.1,0.01,0.02,0.004,33.7,0.177,8.0,128.6,0.020,35,10
塘后,塘后左,甲,2010/6/27 上午 12:00:00,6281,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
塘后,塘后中,甲,2010/6/27 上午 12:00:00,6282,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
塘后,塘后右,甲,2010/6/27 上午 12:00:00,6283,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
