採樣分區,測站名稱,水體分類等級,採樣日期,測站編號,採樣深度,氣溫,水溫,鹽度,酸鹼值,溶氧(滴定法),溶氧(電極法),溶氧飽和度,懸浮固體,葉綠素a,氨氮,硝酸鹽氮,正磷酸鹽,亞硝酸鹽氮,矽酸鹽,鎘,鉻,銅,鋅,鉛,汞,備註
,,,,,m,℃,℃,psu,,mg/L,mg/L,%,mg/L,μg/L,mg/L,mg/L,mg/L,mg/L,mg/L,mg/L,mg/L,mg/L,mg/L,mg/L,mg/L
雲林沿海海域,三條崙外海,甲,2004/2/18 下午 01:01:00,5176,1,--,21.9,34,8.1,6.7,6.8,95.9,10.8,0.3,--,<0.05,<0.025,0.005,0.51,<0.0005,<0.002,0.0095,0.0172,0.0041,<0.0006
雲林沿海海域,北港溪口一,甲,2004/11/9 下午 02:02:00,5177,1,--,24.6,33.8,8.1,6.6,6.8,97.4,23.3,<0.1,--,0.1,0.061,0.009,0.28,<0.0005,<0.002,0.0009,0.0021,<0.004,<0.0006
雲林沿海海域,北港溪口一,甲,2004/9/2 下午 03:35:00,5177,1,--,29.6,31.8,8,6.2,6.2,96.8,16.2,0.8,--,0.07,<0.025,0.003,0.52,<0.0005,<0.002,<0.0005,0.0011,<0.004,<0.0006
雲林沿海海域,北港溪口一,甲,2004/5/26 下午 01:44:00,5177,1,--,28.7,33.6,8.3,6.2,6.3,99,20.4,1.4,--,0.1,<0.025,<0.001,0.1,<0.0005,<0.002,<0.0005,0.0047,<0.004,<0.0006
雲林沿海海域,北港溪口一,甲,2004/2/18 下午 01:53:00,5177,1,--,20,33.3,8,7.1,7.2,98,10,1.9,--,0.08,<0.025,0.016,0.61,0.0007,<0.002,0.0087,0.009,0.0051,0.0006
東石布袋沿海海域,東石港外海一,甲,2004/11/13 下午 01:57:00,5178,1,--,26.3,33,8.1,6.8,6.8,101,12.8,6.9,--,0.1,0.092,0.029,0.18,<0.0005,<0.002,0.0008,0.0064,<0.004,0.0006
東石布袋沿海海域,東石港外海一,甲,2004/8/19 下午 02:30:00,5178,1,--,30.8,32.1,8.2,6.4,5.6,89.7,12.6,3.2,--,<0.05,0.037,0.017,0.37,<0.0005,<0.002,0.0021,0.0049,<0.004,<0.0006
東石布袋沿海海域,東石港外海一,甲,2004/5/15 上午 09:49:00,5178,1,--,29.5,34.6,8.1,6.3,6.2,98.8,<3,1,--,0.08,0.055,0.001,0.13,<0.0005,<0.002,0.0014,0.005,<0.004,<0.0006
東石布袋沿海海域,東石港外海一,甲,2004/2/16 上午 09:23:00,5178,1,--,18.4,34.4,8.1,7.4,7.9,102.4,7.7,1,--,0.1,0.116,0.029,0.25,<0.0005,<0.002,0.0023,0.0146,<0.004,<0.0006
東石布袋沿海海域,東石港外海二,甲,2004/11/13 下午 01:43:00,5179,1,--,25.9,32.8,8.1,6.7,6.7,98.8,17.2,4.4,--,0.49,0.113,0.036,0.22,<0.0005,<0.002,0.0017,0.0063,<0.004,0.0007
東石布袋沿海海域,東石港外海二,甲,2004/8/19 下午 02:17:00,5179,1,--,30.9,32.3,8.1,6.4,5.6,90.1,14.5,4.1,--,0.08,0.12,0.025,0.59,<0.0005,<0.002,0.003,0.0036,<0.004,<0.0006
東石布袋沿海海域,東石港外海二,甲,2004/5/15 上午 09:57:00,5179,1,--,29.5,34.6,8.1,6.3,6.3,100.3,<3,1.3,--,0.06,0.064,0.003,0.13,<0.0005,<0.002,<0.0005,0.0053,<0.004,<0.0006
東石布袋沿海海域,東石港外海二,甲,2004/2/16 上午 09:43:00,5179,1,--,18.4,34.1,8.1,7.4,7.9,102.5,10.5,1.2,--,0.18,0.104,0.013,0.32,<0.0005,<0.002,0.0016,0.012,<0.004,0.0007
東石布袋沿海海域,布袋港外海一,甲,2004/11/13 下午 02:20:00,5180,1,--,26,33.7,8.1,6.8,6.8,100.6,8.1,4.4,--,0.19,0.052,0.013,0.11,<0.0005,<0.002,0.0026,0.007,<0.004,0.0009
東石布袋沿海海域,布袋港外海一,甲,2004/8/19 下午 02:50:00,5180,1,--,30.8,33.1,8.2,6.6,5.8,93.1,5.8,3.4,--,<0.05,0.049,0.012,0.38,<0.0005,<0.002,0.003,0.0059,<0.004,<0.0006
東石布袋沿海海域,布袋港外海一,甲,2004/5/15 上午 11:05:00,5180,1,--,29.2,34.3,8.2,6.1,6.2,98,<3,1.2,--,0.13,0.04,<0.001,0.09,<0.0005,<0.002,0.0012,0.0042,<0.004,<0.0006
東石布袋沿海海域,布袋港外海一,甲,2004/2/16 上午 10:45:00,5180,1,--,19,34.8,8.1,7.1,7.6,99.4,4.8,1,--,0.09,0.156,0.014,0.19,<0.0005,<0.002,0.0011,0.0159,<0.004,<0.0006
東石布袋沿海海域,布袋港外海二,甲,2004/11/13 下午 02:38:00,5181,1,--,26,33.6,8.1,6.6,6.5,95.8,8.6,3.4,--,0.64,0.089,0.012,0.13,0.0006,<0.002,0.002,0.0083,<0.004,<0.0006
東石布袋沿海海域,布袋港外海二,甲,2004/8/19 下午 03:05:00,5181,1,--,30.9,32.3,8.3,6.7,6.2,97.8,8.5,5.9,--,0.07,0.083,0.022,0.53,<0.0005,<0.002,0.0016,0.0052,<0.004,<0.0006
東石布袋沿海海域,布袋港外海二,甲,2004/5/15 上午 11:25:00,5181,1,--,29.8,34.1,8.1,6.3,6.2,98.7,<3,2.2,--,0.07,0.089,0.003,0.15,<0.0005,<0.002,0.0014,0.005,<0.004,<0.0006
東石布袋沿海海域,布袋港外海二,甲,2004/2/16 上午 11:05:00,5181,1,--,19.6,34.9,8,7.1,7.6,100.4,<3,1.2,--,0.06,0.113,0.017,0.18,<0.0005,<0.002,0.0013,0.0133,<0.004,0.0006
東石布袋沿海海域,八掌溪口北側,甲,2004/11/13 下午 02:57:00,5182,1,--,25.9,33.7,8.1,6.5,6.5,95.4,16.3,3.9,--,0.43,0.07,0.011,0.15,<0.0005,<0.002,0.0017,0.0078,<0.004,<0.0006
東石布袋沿海海域,八掌溪口北側,甲,2004/8/19 下午 03:22:00,5182,1,--,30.6,32.3,8.2,6.4,5.8,93.4,15.2,3.6,--,0.08,0.058,0.016,0.39,<0.0005,<0.002,0.0018,0.0009,<0.004,<0.0006
東石布袋沿海海域,八掌溪口北側,甲,2004/5/15 上午 11:40:00,5182,1,--,29.3,34.3,8.1,6.2,6.2,98.7,3.6,1.7,--,0.05,0.083,0.003,0.08,<0.0005,<0.002,0.0014,0.0033,<0.004,<0.0006
東石布袋沿海海域,八掌溪口北側,甲,2004/2/16 上午 11:28:00,5182,1,--,19.6,34.8,8.1,7,7.6,101.2,3.4,0.8,--,<0.05,0.086,0.024,0.21,<0.0005,<0.002,0.0013,0.0134,<0.004,0.0007
東石布袋沿海海域,朴子溪口外4海浬,甲,2004/11/13 下午 01:15:00,5183,1,--,26.3,33,8.2,6.9,6.8,101.3,13,4.6,--,0.83,0.08,0.026,0.25,0.0005,<0.002,0.0021,0.0076,<0.004,<0.0006
東石布袋沿海海域,朴子溪口外4海浬,甲,2004/8/19 下午 01:51:00,5183,1,--,31.4,32.1,8.1,6.2,5.5,89.8,15.6,1.2,--,0.07,0.089,0.022,0.61,<0.0005,<0.002,0.0018,0.0034,<0.004,<0.0006
東石布袋沿海海域,朴子溪口外4海浬,甲,2004/5/15 上午 10:25:00,5183,1,--,29.6,34.3,8.1,6.1,6,96.1,<3,0.5,--,<0.05,0.074,0.004,0.12,<0.0005,<0.002,0.0017,0.0044,<0.004,<0.0006
東石布袋沿海海域,朴子溪口外4海浬,甲,2004/2/16 上午 10:12:00,5183,1,--,19,33.9,8.1,7.3,7.7,101.1,11.4,0.7,--,0.21,0.138,0.024,0.33,<0.0005,<0.002,0.0011,0.0036,<0.004,<0.0006
二仁溪口沿海海域,二仁溪口南側,乙,2004/11/9 上午 09:25:00,5184,1,--,26.5,34.3,8.2,6.6,7.1,106.9,<3,4.2,--,0.05,<0.025,0.002,0.22,<0.0005,<0.002,0.0022,0.0076,<0.004,<0.0006
二仁溪口沿海海域,二仁溪口南側,乙,2004/8/19 下午 01:14:00,5184,1,--,29.8,34.3,8.6,6.8,6.9,107.8,6.5,1.1,--,<0.05,<0.025,0.002,0.21,<0.0005,<0.002,0.0014,0.0054,<0.004,<0.0006
二仁溪口沿海海域,二仁溪口南側,乙,2004/5/17 下午 01:30:00,5184,1,--,28.2,34.4,8.3,7.1,7.2,112.1,<3,1.4,--,<0.05,<0.025,0.002,<0.05,<0.0005,<0.002,0.0019,0.0065,<0.004,<0.0006
二仁溪口沿海海域,二仁溪口南側,乙,2004/2/18 上午 11:44:00,5184,1,--,23.2,34.5,8.3,7.9,7.9,113,4.7,1.8,--,0.07,<0.025,0.002,<0.05,<0.0005,<0.002,0.0007,<0.0005,<0.004,<0.0006
二仁溪口沿海海域,二仁溪口北側,乙,2004/11/9 上午 10:02:00,5185,1,--,26.6,33.9,8.3,6.7,7.2,109.1,<3,5.4,--,<0.05,<0.025,0.002,0.42,<0.0005,<0.002,0.0014,0.0089,<0.004,0.0012
二仁溪口沿海海域,二仁溪口北側,乙,2004/8/19 下午 12:43:00,5185,1,--,29.8,34.3,8.6,7.1,7,110.1,3.7,1.5,--,0.06,<0.025,0.002,0.18,<0.0005,<0.002,0.0013,0.0053,<0.004,<0.0006
二仁溪口沿海海域,二仁溪口北側,乙,2004/5/17 下午 01:10:00,5185,1,--,28.3,34.3,8.3,7.8,8,122.5,4.3,5.1,--,0.06,<0.025,0.004,<0.05,<0.0005,<0.002,0.0021,0.0064,<0.004,<0.0006
二仁溪口沿海海域,二仁溪口北側,乙,2004/2/18 上午 11:00:00,5185,1,--,22.6,34.4,8.3,9.5,9.2,131.2,<3,10.4,--,<0.05,<0.025,0.005,0.05,<0.0005,<0.002,0.001,0.0071,<0.004,<0.0006
二仁溪口沿海海域,二仁溪口外側,乙,2004/11/9 上午 10:10:00,5186,1,--,26.3,34,8.3,6.9,6.9,103.4,<3,2.7,--,<0.05,<0.025,0.002,0.08,<0.0005,<0.002,0.0009,0.0066,<0.004,<0.0006
二仁溪口沿海海域,二仁溪口外側,乙,2004/8/19 下午 12:54:00,5186,1,--,29.9,34.3,8.6,7.4,7.3,113.7,3.4,1.8,--,<0.05,<0.025,0.001,0.1,<0.0005,<0.002,0.0013,0.0113,<0.004,<0.0006
二仁溪口沿海海域,二仁溪口外側,乙,2004/5/17 下午 01:05:00,5186,1,--,28.2,34.6,8.3,7.2,7.3,113.2,<3,0.6,--,<0.05,0.04,0.004,<0.05,<0.0005,<0.002,0.0025,0.0061,<0.004,<0.0006
二仁溪口沿海海域,二仁溪口外側,乙,2004/2/18 上午 11:15:00,5186,1,--,22.7,34.5,8.3,7.9,7.1,101,<3,2.5,--,<0.05,<0.025,0.002,<0.05,<0.0005,<0.002,0.0005,0.0077,<0.004,<0.0006
二仁溪口沿海海域,二仁溪口,乙,2004/11/9 上午 10:21:00,5187,1,--,26.6,32.1,8.2,6.4,6.8,102.2,6.2,10.8,--,0.06,0.386,0.018,0.46,<0.0005,<0.002,0.0032,0.0111,<0.004,<0.0006
二仁溪口沿海海域,二仁溪口,乙,2004/8/19 下午 01:05:00,5187,1,--,29.9,34.3,8.6,7.1,7.1,110.7,6.6,2.6,--,<0.05,<0.025,0.003,0.17,<0.0005,<0.002,0.0019,0.0129,<0.004,<0.0006
二仁溪口沿海海域,二仁溪口,乙,2004/5/17 下午 01:20:00,5187,1,--,28.3,34.4,8.3,7.1,7.3,113.7,4.7,1.9,--,0.07,<0.025,<0.001,0.05,<0.0005,<0.002,0.0025,0.0041,<0.004,<0.0006
二仁溪口沿海海域,二仁溪口,乙,2004/2/18 上午 10:50:00,5187,1,--,23.1,34.1,8.1,8.7,8.1,116.2,6,15.1,--,<0.05,<0.025,0.007,0.11,<0.0005,<0.002,0.001,0.0081,<0.004,<0.0006
二仁溪口沿海海域,二仁溪口外4海浬,乙,2004/11/9 上午 09:45:00,5188,1,--,26.2,34.5,8.2,6.5,6.6,99.4,<3,0.7,--,<0.05,<0.025,<0.001,0.25,<0.0005,<0.002,0.0013,0.0035,<0.004,<0.0006
二仁溪口沿海海域,二仁溪口外4海浬,乙,2004/8/19 下午 12:26:00,5188,1,--,29.4,34.2,8.5,6.4,6.4,100.8,4.8,0.1,--,<0.05,<0.025,0.001,0.13,<0.0005,<0.002,0.0012,0.0073,<0.004,<0.0006
二仁溪口沿海海域,二仁溪口外4海浬,乙,2004/5/17 下午 12:50:00,5188,1,--,28.1,34.5,8.2,6.6,6.8,106.5,<3,0.1,--,0.05,0.04,0.002,<0.05,<0.0005,<0.002,0.0025,0.0087,<0.004,<0.0006
二仁溪口沿海海域,二仁溪口外4海浬,乙,2004/2/18 上午 11:26:00,5188,1,--,23.1,34.6,8.2,7.1,6.5,93,<3,0.3,--,<0.05,<0.025,0.003,0.07,<0.0005,<0.002,0.0008,0.0085,<0.004,<0.0006
高雄港沿海海域,高雄港口外一,乙,2004/11/10 上午 10:27:00,5189,1,--,27.1,34.3,8.3,6.9,6.8,102.1,5.1,6.4,--,0.12,<0.025,0.012,0.49,<0.0005,<0.002,0.0015,0.0088,<0.004,<0.0006
高雄港沿海海域,高雄港口外一,乙,2004/8/19 上午 11:47:00,5189,1,--,31.1,34.5,8.2,7.6,7.6,121.9,3.6,1,--,0.06,<0.025,<0.001,0.06,<0.0005,<0.002,0.0043,0.0123,<0.004,<0.0006
高雄港沿海海域,高雄港口外一,乙,2004/5/22 下午 12:47:00,5189,1,--,28.3,33.9,8.2,6,6.2,95.5,<3,3.7,--,<0.05,<0.025,0.003,<0.05,<0.0005,<0.002,0.0031,0.0045,<0.004,<0.0006
高雄港沿海海域,高雄港口外一,乙,2004/3/4 上午 10:24:00,5189,1,--,22,34.3,8.3,7.3,7.5,105.3,<3,7,--,<0.05,<0.025,0.001,<0.05,<0.0005,<0.002,0.0009,0.0077,<0.004,<0.0006
高雄港沿海海域,高雄港口外二,乙,2004/11/10 上午 10:09:00,5190,1,--,26.9,34.5,8.3,6.9,6.9,103.7,4.6,5.4,--,<0.05,<0.025,<0.001,0.65,<0.0005,<0.002,0.0013,0.0062,<0.004,<0.0006
高雄港沿海海域,高雄港口外二,乙,2004/8/19 上午 11:59:00,5190,1,--,30.4,33.7,8.2,6.6,6.6,105,3.5,0,--,<0.05,<0.025,<0.001,0.15,<0.0005,<0.002,0.0062,0.0072,<0.004,<0.0006
高雄港沿海海域,高雄港口外二,乙,2004/5/22 下午 12:33:00,5190,1,--,28.3,34,8.2,6.6,6.8,102.2,<3,3.5,--,<0.05,<0.025,0.003,<0.05,<0.0005,<0.002,0.0039,<0.0005,<0.004,<0.0006
高雄港沿海海域,高雄港口外二,乙,2004/3/4 上午 10:08:00,5190,1,--,21.9,34.2,8.3,6.6,6.8,94.6,<3,5,--,0.16,0.028,0.009,0.11,<0.0005,<0.002,0.0013,0.0104,0.0136,<0.0006
高雄港沿海海域,高雄港口外三,乙,2004/11/10 上午 09:28:00,5191,1,--,26.4,34.5,8.3,6.5,6.7,99.9,<3,3.6,--,<0.05,<0.025,0.003,0.48,<0.0005,<0.002,0.0017,0.0083,<0.004,<0.0006
高雄港沿海海域,高雄港口外三,乙,2004/8/19 下午 12:15:00,5191,1,--,30.4,33.2,8.2,6.4,6.4,101.1,4.4,0.3,--,<0.05,<0.025,0.002,0.13,<0.0005,<0.002,0.0035,0.0068,<0.004,<0.0006
高雄港沿海海域,高雄港口外三,乙,2004/5/22 下午 12:00:00,5191,1,--,29,29.3,7.8,4.2,4.4,66.9,<3,3.4,--,0.11,0.175,0.024,0.15,<0.0005,<0.002,0.0024,0.0008,<0.004,<0.0006
高雄港沿海海域,高雄港口外三,乙,2004/3/4 上午 09:30:00,5191,1,--,21.6,34.3,8.2,6.6,6.9,95.7,<3,3.1,--,0.06,<0.025,0.002,0.07,<0.0005,<0.002,0.001,0.0087,<0.004,<0.0006
高雄港沿海海域,旗津,乙,2004/11/10 上午 09:50:00,5192,1,--,26.5,34.5,8.3,6.5,6.7,100.8,3.5,3.4,--,<0.05,<0.025,0.002,0.36,<0.0005,<0.002,0.0014,0.0075,<0.004,<0.0006
高雄港沿海海域,旗津,乙,2004/8/19 下午 12:26:00,5192,1,--,30.3,33.4,8.3,6.3,6.3,100.3,4.4,1.3,--,<0.05,<0.025,0.001,0.08,<0.0005,<0.002,0.0016,0.006,<0.004,<0.0006
高雄港沿海海域,旗津,乙,2004/5/22 下午 12:24:00,5192,1,--,28.9,31,8,4.7,4.8,73.4,<3,4.2,--,0.1,0.178,0.019,0.45,<0.0005,<0.002,0.0019,0.0077,<0.004,<0.0006
高雄港沿海海域,旗津,乙,2004/3/4 上午 09:52:00,5192,1,--,21.9,34.2,8.3,7.2,7.1,98.5,5.8,3,--,<0.05,<0.025,0.002,0.13,<0.0005,<0.002,0.0016,0.0076,<0.004,<0.0006
高屏溪口沿海海域,中芸港外,乙,2004/11/11 上午 10:03:00,5193,1,--,26.4,33.7,8.3,7.2,7.2,106.7,6.1,8.4,--,<0.05,0.043,0.009,0.33,<0.0005,<0.002,0.0013,0.0229,<0.004,<0.0006
高屏溪口沿海海域,中芸港外,乙,2004/8/21 下午 02:11:00,5193,1,--,29.5,29.7,8.2,6,6.2,95.9,5.4,7.2,--,0.1,0.07,0.024,1.41,<0.0005,<0.002,0.0018,0.0104,<0.004,<0.0006
高屏溪口沿海海域,中芸港外,乙,2004/5/21 上午 11:18:00,5193,1,--,28.4,33.6,8.1,5.6,5.7,88.6,7.6,4.2,--,0.3,0.092,0.013,0.16,<0.0005,<0.002,0.0013,0.004,<0.004,<0.0006
高屏溪口沿海海域,中芸港外,乙,2004/2/21 上午 11:03:00,5193,1,--,23.4,34.2,7.6,6.9,7.1,100.9,<3,6.6,--,<0.05,0.031,0.003,0.06,<0.0005,<0.002,0.0007,0.0103,<0.004,<0.0006
高屏溪口沿海海域,高屏溪東港溪之間-1,乙,2004/11/11 上午 09:37:00,5194,1,--,26.3,29.5,8.2,6.4,6.8,98.8,6.7,8.7,--,0.17,0.184,0.023,0.95,<0.0005,<0.002,0.0014,0.0079,<0.004,<0.0006
高屏溪口沿海海域,高屏溪東港溪之間-1,乙,2004/8/21 下午 01:47:00,5194,1,--,30.1,24.9,8.2,6.4,6.4,97.9,10,6,--,0.23,0.205,0.041,2.28,<0.0005,<0.002,0.0018,0.0103,<0.004,<0.0006
高屏溪口沿海海域,高屏溪東港溪之間-1,乙,2004/5/21 上午 10:59:00,5194,1,--,28.2,33.9,8.1,6,6.1,94.2,3.1,2.9,--,<0.05,0.049,0.005,0.08,<0.0005,<0.002,0.0013,<0.0005,<0.004,<0.0006
高屏溪口沿海海域,高屏溪東港溪之間-1,乙,2004/2/21 上午 10:35:00,5194,1,--,23.4,34.3,7.6,7,7,100.5,<3,3.8,--,<0.05,<0.025,0.002,0.07,<0.0005,<0.002,0.0008,0.0069,<0.004,<0.0006
高屏溪口沿海海域,高屏溪口外4海浬,乙,2004/11/11 上午 08:45:00,5195,1,--,26,34.7,8.3,6.7,7,103.3,6.1,2.4,--,<0.05,<0.025,0.003,0.09,<0.0005,<0.002,0.0016,0.0118,<0.004,<0.0006
高屏溪口沿海海域,高屏溪口外4海浬,乙,2004/8/21 下午 01:06:00,5195,1,--,30.5,33.6,8.2,6.4,6.3,100.5,3.1,0.6,--,<0.05,<0.025,0.005,0.28,<0.0005,<0.002,0.0041,0.0118,<0.004,<0.0006
高屏溪口沿海海域,高屏溪口外4海浬,乙,2004/5/21 上午 10:20:00,5195,1,--,28.5,34.4,8.2,6.2,6.4,99.6,<3,0.4,--,<0.05,<0.025,0.001,<0.05,<0.0005,<0.002,0.0017,0.0025,<0.004,<0.0006
高屏溪口沿海海域,高屏溪口外4海浬,乙,2004/2/21 上午 09:35:00,5195,1,--,23.4,34.5,8.2,6.9,6.9,99,<3,0.5,--,<0.05,<0.025,0.001,0.08,<0.0005,<0.002,0.0016,0.0065,<0.004,0.0006
高屏溪口沿海海域,高屏溪出海口,乙,2004/11/11 上午 09:47:00,5196,1,--,26.3,33.4,8.2,6.9,6.8,100.3,4.3,8.6,--,0.15,0.07,0.009,0.63,<0.0005,<0.002,0.0014,0.005,<0.004,<0.0006
高屏溪口沿海海域,高屏溪出海口,乙,2004/8/21 下午 01:58:00,5196,1,--,30,18,8.2,6.7,6.6,95.9,13,4.6,--,0.54,0.294,0.07,4.46,<0.0005,<0.002,0.0025,0.0134,<0.004,<0.0006
高屏溪口沿海海域,高屏溪出海口,乙,2004/5/21 上午 11:06:00,5196,1,--,28,34.4,8.1,6.1,6.2,95.5,<3,1.5,--,<0.05,0.049,0.004,<0.05,<0.0005,<0.002,0.0014,0.0012,<0.004,<0.0006
高屏溪口沿海海域,高屏溪出海口,乙,2004/2/21 上午 10:46:00,5196,1,--,23.5,31.8,7.7,6.8,7,98.4,12,13.8,--,<0.05,0.313,0.014,0.54,<0.0005,<0.002,0.0009,0.0078,<0.004,<0.0006
高屏溪口沿海海域,東港溪出海口,乙,2004/11/11 上午 09:27:00,5197,1,--,26.3,28.4,8,5.8,6,85.8,5.1,6,--,0.2,0.582,0.038,1.39,<0.0005,<0.002,0.0029,0.0132,<0.004,<0.0006
高屏溪口沿海海域,東港溪出海口,乙,2004/8/21 下午 01:39:00,5197,1,--,30.1,27,8.1,6.6,6.5,100.5,5.3,7.1,--,0.29,0.46,0.07,2.83,<0.0005,<0.002,0.0038,0.0313,<0.004,<0.0006
高屏溪口沿海海域,東港溪出海口,乙,2004/5/21 上午 10:50:00,5197,1,--,28.7,15.4,7.5,3,3,42.6,13,13.8,--,0.17,1.45,0.14,3.13,<0.0005,<0.002,0.0014,0.0099,<0.004,<0.0006
高屏溪口沿海海域,東港溪出海口,乙,2004/2/21 上午 10:23:00,5197,1,--,23.4,32.6,7.4,6.7,6.5,91.8,<3,3,--,0.12,<0.025,0.019,0.54,<0.0005,<0.002,0.0033,0.047,<0.004,<0.0006
大鵬灣沿海海域,大鵬灣灣內-1,乙,2004/11/11 上午 11:23:00,5198,1,--,27,33.1,8.3,7.7,7.8,116.7,12.1,44.7,--,<0.05,0.147,0.002,0.46,0.0007,<0.002,0.0008,0.0051,<0.004,<0.0006
大鵬灣沿海海域,大鵬灣灣內-1,乙,2004/8/22 下午 05:35:00,5198,1,--,28.7,34.3,8,5.4,5.4,85.1,6,4.5,--,<0.05,0.049,0.002,0.5,<0.0005,<0.002,0.0033,<0.0005,<0.004,<0.0006
大鵬灣沿海海域,大鵬灣灣內-1,乙,2004/5/21 下午 12:20:00,5198,1,--,30.5,34.3,8.3,7.1,7.2,115.5,<3,24.8,--,<0.05,0.067,0.001,<0.05,<0.0005,<0.002,0.0014,0.0016,<0.004,<0.0006
大鵬灣沿海海域,大鵬灣灣內-1,乙,2004/2/21 下午 12:15:00,5198,1,--,23.9,30.4,8,7.9,7.1,100.6,<3,13.8,--,<0.05,0.515,0.043,0.29,<0.0005,<0.002,0.0031,0.0065,<0.004,<0.0006
大鵬灣沿海海域,大鵬灣灣內-2,乙,2004/11/11 上午 11:12:00,5199,1,--,27.2,33.5,8.2,7.8,7.6,115.7,12.4,35.7,--,<0.05,0.123,<0.001,0.39,<0.0005,<0.002,0.0018,0.0063,<0.004,<0.0006
大鵬灣沿海海域,大鵬灣灣內-2,乙,2004/8/22 下午 05:05:00,5199,1,--,30.9,33,8.2,6.7,6.7,108.9,26.8,7.5,--,<0.05,0.15,0.004,0.69,<0.0005,<0.002,0.0012,0.004,<0.004,<0.0006
大鵬灣沿海海域,大鵬灣灣內-2,乙,2004/5/21 下午 12:37:00,5199,1,--,30.5,34.3,8.3,7.1,7.1,114.4,<3,30,--,0.27,0.077,0.002,<0.05,<0.0005,<0.002,0.0014,0.002,<0.004,<0.0006
大鵬灣沿海海域,大鵬灣灣內-2,乙,2004/2/21 下午 12:30:00,5199,1,--,23.8,33.3,8,7.8,7.6,108.9,<3,6.2,--,<0.05,0.205,0.01,0.15,<0.0005,<0.002,0.0031,0.0126,<0.004,<0.0006
南灣核三廠沿海海域,核三廠出水口右側,乙,2004/11/12 上午 09:47:00,5200,1,--,26.1,34.8,8.2,6.6,6.6,98.2,<3,1.4,--,<0.05,<0.025,0.002,0.11,<0.0005,<0.002,0.0013,0.0028,<0.004,<0.0006
南灣核三廠沿海海域,核三廠出水口右側,乙,2004/8/20 下午 12:32:00,5200,1,--,29,33.9,8.2,6.6,6.4,100.3,6.7,0.2,--,<0.05,<0.025,0.002,0.18,<0.0005,<0.002,0.0011,0.0018,<0.004,<0.0006
南灣核三廠沿海海域,核三廠出水口右側,乙,2004/5/20 上午 10:55:00,5200,1,--,27.9,34.8,8.2,6.3,6.3,98.6,<3,0.1,--,<0.05,0.031,<0.001,0.06,<0.0005,<0.002,0.0012,<0.0005,<0.004,<0.0006
南灣核三廠沿海海域,核三廠出水口右側,乙,2004/2/22 上午 09:40:00,5200,1,--,22.9,34.6,8.3,7.2,7.5,106.3,<3,0.2,--,<0.05,<0.025,<0.001,0.11,<0.0005,<0.002,0.0009,0.0101,<0.004,<0.0006
南灣核三廠沿海海域,核三廠出水口左側,乙,2004/11/12 上午 09:32:00,5201,1,--,26.2,34.6,8.2,6.7,6.6,98.3,<3,1,--,<0.05,0.028,0.003,0.1,<0.0005,<0.002,0.001,0.0041,<0.004,<0.0006
南灣核三廠沿海海域,核三廠出水口左側,乙,2004/8/20 下午 12:40:00,5201,1,--,30.6,33.9,8.2,6.6,6.4,102.1,5,0.6,--,0.09,<0.025,0.005,0.11,<0.0005,<0.002,0.0012,0.0029,<0.004,<0.0006
南灣核三廠沿海海域,核三廠出水口左側,乙,2004/5/20 上午 10:46:00,5201,1,--,27.7,34.8,8.2,6.4,6.4,99.6,<3,0.1,--,<0.05,<0.025,0.001,<0.05,<0.0005,<0.002,0.0014,0.0042,<0.004,<0.0006
南灣核三廠沿海海域,核三廠出水口左側,乙,2004/2/22 上午 09:30:00,5201,1,--,22.6,34.6,8.2,7.2,7.4,105.1,<3,0.3,--,<0.05,<0.025,<0.001,0.13,<0.0005,<0.002,0.0007,0.0118,<0.004,<0.0006
南灣核三廠沿海海域,核三廠入水口,乙,2004/11/12 上午 10:25:00,5202,1,--,26.1,34.9,8.2,6.6,6.4,95.1,<3,0.8,--,<0.05,<0.025,<0.001,0.08,<0.0005,<0.002,0.0009,0.0046,<0.004,<0.0006
南灣核三廠沿海海域,核三廠入水口,乙,2004/8/20 下午 01:13:00,5202,1,--,29.1,33.8,8.2,6.6,6.4,100.8,4.5,0.4,--,0.06,<0.025,0.004,0.18,<0.0005,<0.002,0.0013,<0.0005,<0.004,<0.0006
南灣核三廠沿海海域,核三廠入水口,乙,2004/5/20 上午 11:29:00,5202,1,--,27.5,34.8,8.2,6.3,6.4,98.8,<3,0.1,--,<0.05,<0.025,0.001,<0.05,<0.0005,<0.002,0.0011,<0.0005,<0.004,<0.0006
南灣核三廠沿海海域,核三廠入水口,乙,2004/2/22 上午 10:17:00,5202,1,--,23.3,34.6,8.3,7.2,7.2,103.2,<3,0.3,--,<0.05,<0.025,<0.001,0.11,<0.0005,<0.002,0.0019,0.0075,<0.004,<0.0006
南灣核三廠沿海海域,後壁湖漁港,乙,2004/11/12 上午 10:40:00,5203,1,--,26.1,34.9,8.2,7.2,7.1,105.9,3.1,1.2,--,<0.05,<0.025,0.001,0.12,<0.0005,<0.002,0.0011,0.004,<0.004,<0.0006
南灣核三廠沿海海域,後壁湖漁港,乙,2004/8/20 下午 01:22:00,5203,1,--,29.6,33.8,8.2,6.4,6.5,102.9,4.5,0.2,--,<0.05,<0.025,0.002,0.12,<0.0005,<0.002,0.001,0.0018,<0.004,<0.0006
