採樣分區,測站名稱,水體分類等級,採樣日期,測站編號,水溫,酸鹼值,濁度,氣溫,溶氧(電極法),氨氮,硝酸鹽氮,亞硝酸鹽氮,鹽度,矽酸鹽,溶氧(滴定法),溶氧飽和度,正磷酸鹽,大腸桿菌群,腸球菌群,備註
,,,,,℃,,NTU,℃,mg/L,mg/L,mg/L,mg/L,psu,mg/L,mg/L,%,mg/L,CFU/100mL,MPN/100mL
新金山海水浴場,新金山海水浴場右,乙,2009/6/9 上午 10:20:00,6023,27.7,8.1,7.2,28.3,6.5,<0.01,0.01,0.003,33.3,1.30,6.5,99.0,0.017,<10,<10
西子灣海水浴場,西子灣海水浴場左,乙,2009/6/9 上午 10:15:00,6111,29.2,8.1,4.8,33.6,6.3,<0.01,0.02,0.003,33.8,0.147,6.3,99.4,0.015,<10,<10
新金山海水浴場,新金山海水浴場中,乙,2009/6/9 上午 10:11:00,6022,27.5,8.0,8.1,28.3,6.5,<0.01,0.02,0.003,33.3,1.49,6.8,98.2,0.021,<10,<10
新金山海水浴場,新金山海水浴場左,乙,2009/6/9 上午 09:56:00,6021,27.4,8.0,11,28.3,6.8,<0.01,0.02,0.003,33.3,1.44,6.8,103.1,0.025,<10,10
七星潭風景特定區,七星潭風景區右,甲,2009/6/9 上午 09:42:00,6133,25.7,8.1,1.1,26.9,6.7,<0.01,0.03,0.001,34.2,0.412,6.5,98.3,0.011,10,<10
旗津海水浴場,旗津海水浴場右,乙,2009/6/9 上午 09:40:00,6083,28.6,8.2,10,31.8,6.3,<0.01,0.03,0.003,33.6,0.351,6.3,97.5,0.039,<10,20
珠螺灣,珠螺灣右,乙,2009/6/9 上午 09:35:00,6153,24.0,8.3,1.7,28.9,7.7,<0.01,0.01,0.002,30.8,0.363,7.7,108.5,<0.003,<10,10
通霄海水浴場,通霄海水浴場右,乙,2009/6/9 上午 09:30:00,6043,27.1,8.3,9.3,28.5,6.5,0.01,<0.01,<0.001,33.7,0.199,6.6,101.1,0.013,<10,<10
后湖海濱公園,后湖海濱公園右,乙,2009/6/9 上午 09:30:00,6143,26.2,8.1,8.1,29.8,7.5,0.04,<0.01,0.002,32.2,0.381,7.2,110.2,<0.003,<10,<10
旗津海水浴場,旗津海水浴場中,乙,2009/6/9 上午 09:29:00,6082,28.6,8.2,11,31.8,6.3,<0.01,0.05,0.003,33.6,0.333,6.3,97.7,0.032,15,20
旗津海水浴場,旗津海水浴場左,乙,2009/6/9 上午 09:20:00,6081,28.5,8.2,9.4,31.8,6.4,<0.01,0.02,0.002,33.6,0.273,6.3,98.1,0.029,<10,31
七星潭風景特定區,七星潭風景區中,甲,2009/6/9 上午 09:20:00,6132,25.4,8.1,1.7,26.4,6.6,<0.01,0.10,0.003,34.5,0.420,6.7,97.5,0.009,<10,31
珠螺灣,珠螺灣中,乙,2009/6/9 上午 09:19:00,6152,24.3,8.3,1.7,28.7,7.9,<0.01,0.01,0.002,30.7,0.301,7.8,113.5,0.003,<10,<10
后湖海濱公園,后湖海濱公園中,乙,2009/6/9 上午 09:15:00,6142,26.4,8.1,7.2,29.8,7.5,0.04,<0.01,0.003,32.3,0.429,7.2,110.3,<0.003,<10,<10
通霄海水浴場,通霄海水浴場中,乙,2009/6/9 上午 09:10:00,6042,27.1,8.3,8.3,28.5,6.6,0.02,<0.01,<0.001,33.7,0.189,6.6,101.6,0.010,<10,<10
珠螺灣,珠螺灣左,乙,2009/6/9 上午 09:04:00,6151,24.0,8.3,1.6,28.3,8.5,<0.01,0.03,0.002,30.6,0.298,8.2,120.3,0.003,<10,<10
七星潭風景特定區,七星潭風景區左,甲,2009/6/9 上午 08:56:00,6131,25.6,8.1,1.6,25.8,6.6,<0.01,0.03,<0.001,34.1,0.298,6.6,97.2,0.013,<10,<10
后湖海濱公園,后湖海濱公園左,乙,2009/6/9 上午 08:55:00,6141,26.5,8.1,8.3,29.8,7.5,0.03,0.02,0.004,32.3,0.612,7.3,110.8,0.007,<10,<10
通霄海水浴場,通霄海水浴場左,乙,2009/6/9 上午 08:50:00,6041,27.2,8.3,8.4,28.5,6.5,0.02,<0.01,<0.001,33.7,0.192,6.7,101.4,0.010,<10,<10
福隆海水浴場,福隆海水浴場右,乙,2009/6/9 上午 08:20:00,6013,24.6,8.0,14,23.2,6.8,<0.01,0.02,0.003,33.9,0.509,6.8,97.8,0.030,310,<10
福隆海水浴場,福隆海水浴場中,乙,2009/6/9 上午 08:10:00,6012,24.6,8.0,18,23.2,6.7,<0.01,0.03,0.005,33.9,0.643,6.4,97.6,0.026,290,10
福隆海水浴場,福隆海水浴場左,乙,2009/6/9 上午 07:55:00,6011,24.5,7.9,19,23.2,6.7,<0.01,0.02,0.002,33.9,0.626,6.6,96.4,0.022,240,<10
山水沙灘,山水沙灘右,甲,2009/5/25 上午 10:42:00,6163,27.3,8.2,0.65,28.4,6.9,<0.01,0.02,<0.001,34.8,0.187,6.8,105.1,0.013,<10,<10
山水沙灘,山水沙灘中,甲,2009/5/25 上午 10:30:00,6162,27.3,8.2,0.65,28.4,6.9,<0.01,0.10,<0.001,34.9,0.208,6.8,105.4,0.016,<10,<10
山水沙灘,山水沙灘左,甲,2009/5/25 上午 10:20:00,6161,27.2,8.2,0.65,28.4,6.8,<0.01,0.01,<0.001,34.9,0.189,6.8,104.9,0.012,<10,<10
通霄海水浴場,通霄海水浴場右,乙,2009/5/25 上午 10:10:00,6043,27.8,8.3,29.0,30.5,6.6,0.01,0.01,<0.001,34.1,0.147,6.6,104.6,0.017,<10,<10
通霄海水浴場,通霄海水浴場中,乙,2009/5/25 上午 09:50:00,6042,27.7,8.3,26.0,30.5,6.6,0.01,<0.01,<0.001,34.1,0.125,6.6,101.5,0.017,<10,<10
旗津海水浴場,旗津海水浴場右,乙,2009/5/25 上午 09:45:00,6083,29.9,8.2,18,32.2,6.2,<0.01,<0.01,0.002,33.2,0.296,6.2,98.0,0.029,20,10
旗津海水浴場,旗津海水浴場中,乙,2009/5/25 上午 09:35:00,6082,30.0,8.2,15,32.2,6.2,<0.01,<0.01,0.002,33.2,0.272,6.2,98.5,0.016,25,10
通霄海水浴場,通霄海水浴場左,乙,2009/5/25 上午 09:30:00,6041,27.7,8.3,28.0,30.5,6.6,0.01,0.02,<0.001,34.1,0.173,6.5,102.3,0.018,<10,<10
旗津海水浴場,旗津海水浴場左,乙,2009/5/25 上午 09:25:00,6081,29.9,8.2,18,32.2,6.3,<0.01,<0.01,0.001,33.2,0.266,6.2,98.6,0.015,25,10
馬沙溝海水浴場,馬沙溝海水浴場右,甲,2009/5/25 上午 06:57:00,6063,27.2,8.2,5.9,25.8,6.5,<0.01,0.02,0.002,34.2,0.131,6.6,98.7,0.034,<10,10
馬沙溝海水浴場,馬沙溝海水浴場中,甲,2009/5/25 上午 06:42:00,6062,27.1,8.2,6.1,25.8,6.4,<0.01,0.09,0.003,34.2,0.189,6.4,98.0,0.034,<10,<10
馬沙溝海水浴場,馬沙溝海水浴場左,甲,2009/5/25 上午 06:25:00,6061,27.1,8.2,6.2,25.8,6.5,<0.01,0.03,0.003,34.2,0.143,6.5,98.8,0.033,<10,10
墾丁跳石休憩海岸,墾丁跳石(南灣休憩區海岸)休憩海域左,甲,2009/5/25 上午 06:24:00,6091,26.0,8.3,1.8,29.6,6.6,<0.01,0.02,<0.001,33.4,0.184,6.5,97.1,0.016,15,<10
墾丁跳石休憩海岸,墾丁跳石(南灣休憩區海岸)休憩海域中,甲,2009/5/25 上午 06:13:00,6092,26.1,8.2,2.0,29.6,6.6,<0.01,0.02,<0.001,33.4,0.202,6.6,97.4,0.017,50,<10
墾丁跳石休憩海岸,墾丁跳石(南灣休憩區海岸)休憩海域右,甲,2009/5/25 上午 06:05:00,6093,26.0,8.2,2.1,29.6,6.6,<0.01,0.02,<0.001,33.4,0.182,6.5,97.2,0.016,10,10
西子灣海水浴場,西子灣海水浴場右,乙,2009/5/24 下午 05:17:00,6113,29.2,8.4,2.8,29.8,8.5,0.05,0.07,0.006,34.1,0.104,8.5,133.6,0.009,<10,<10
西子灣海水浴場,西子灣海水浴場中,乙,2009/5/24 下午 05:03:00,6112,29.3,8.3,3.4,29.8,8.4,0.05,0.07,0.007,34.1,0.106,8.4,132.8,0.043,10,20
杉原海水浴場,杉原海水浴場左,甲,2009/5/24 下午 04:42:00,6101,29.1,8.2,3.2,30.6,6.2,<0.01,0.01,<0.001,34.1,0.231,6.1,96.5,0.012,15,<10
西子灣海水浴場,西子灣海水浴場左,乙,2009/5/24 下午 04:38:00,6111,29.0,8.3,3.7,29.8,8.8,0.06,0.06,0.007,34.2,0.254,8.8,137.9,0.014,10,<10
杉原海水浴場,杉原海水浴場中,甲,2009/5/24 下午 04:35:00,6102,29.0,8.2,3.9,30.6,6.2,<0.01,0.02,0.001,34.1,0.263,6.2,96.6,0.013,<10,<10
杉原海水浴場,杉原海水浴場右,甲,2009/5/24 下午 04:20:00,6103,29.0,8.2,5.1,30.6,6.2,<0.01,0.02,0.001,34.1,0.230,6.2,96.9,0.015,<10,<10
七星潭風景特定區,七星潭風景區右,甲,2009/5/24 下午 01:40:00,6133,26.9,8.2,4.0,24.0,6.8,0.01,0.04,0.001,32.6,0.431,6.7,102.2,0.017,310,<10
七星潭風景特定區,七星潭風景區中,甲,2009/5/24 下午 01:20:00,6132,26.9,8.2,1.5,24.1,6.9,0.09,0.02,<0.001,33.1,0.336,6.8,104.4,0.035,50,<10
七星潭風景特定區,七星潭風景區左,甲,2009/5/24 下午 12:55:00,6131,26.8,8.2,4.8,24.1,6.8,<0.01,0.06,<0.001,33.6,0.265,6.7,102.3,0.037,<10,<10
白沙灣海水浴場,白沙灣海水浴場右,乙,2009/5/24 下午 12:10:00,6123,25.6,8.1,4.1,20.4,6.8,0.02,0.05,0.003,32.8,0.425,6.7,99.8,0.012,85,<10
白沙灣海水浴場,白沙灣海水浴場中,乙,2009/5/24 上午 11:53:00,6122,25.6,8.1,4.4,20.4,6.8,0.01,0.05,0.002,32.8,0.371,6.8,100.2,0.039,90,<10
白沙灣海水浴場,白沙灣海水浴場左,乙,2009/5/24 上午 11:41:00,6121,25.6,8.1,5.5,20.5,6.8,0.01,0.05,0.003,32.8,0.348,6.7,100.2,0.038,180,10
新金山海水浴場,新金山海水浴場右,乙,2009/5/24 上午 10:43:00,6023,25.5,8.1,3.1,19.2,6.8,0.02,0.04,0.002,32.3,1.58,6.8,100.4,<0.003,20,20
新金山海水浴場,新金山海水浴場中,乙,2009/5/24 上午 10:31:00,6022,25.5,8.1,2.9,19.2,6.8,0.02,0.04,0.002,32.3,1.49,6.7,100.2,0.014,15,<10
新金山海水浴場,新金山海水浴場左,乙,2009/5/24 上午 10:16:00,6021,25.5,8.1,3.6,19.4,6.8,0.02,0.03,0.001,32.3,1.45,6.8,100.3,0.028,35,10
后湖海濱公園,后湖海濱公園右,乙,2009/5/24 上午 09:15:00,6143,24.5,8.2,11,23.8,7.0,0.02,0.05,0.006,32.2,0.445,6.8,100.2,0.008,<10,<10
后湖海濱公園,后湖海濱公園中,乙,2009/5/24 上午 09:00:00,6142,24.4,8.2,16,23.8,6.2,0.04,0.05,0.005,32.2,0.420,6.2,88.6,0.010,10,<10
后湖海濱公園,后湖海濱公園左,乙,2009/5/24 上午 08:30:00,6141,24.4,8.1,19,23.8,6.1,0.07,0.11,0.006,32.1,0.428,6.1,88.0,0.033,<10,41
福隆海水浴場,福隆海水浴場右,乙,2009/5/24 上午 08:22:00,6013,25.9,8.1,2.5,20.3,6.8,0.02,<0.01,<0.001,33.5,0.234,6.7,100.3,0.003,65,10
福隆海水浴場,福隆海水浴場中,乙,2009/5/24 上午 08:10:00,6012,25.9,8.1,3.2,20.3,6.7,0.02,<0.01,<0.001,33.5,0.245,6.6,98.4,0.031,150,<10
福隆海水浴場,福隆海水浴場左,乙,2009/5/24 上午 07:55:00,6011,25.9,8.0,2.5,20.3,6.7,0.01,<0.01,<0.001,33.5,0.248,6.7,99.1,0.012,210,10
