採樣分區,測站名稱,水體分類等級,採樣日期,測站編號,採樣深度,氣溫,水溫,鹽度,酸鹼值,溶氧(滴定法),溶氧(電極法),溶氧飽和度,懸浮固體,葉綠素a,氨氮,硝酸鹽氮,正磷酸鹽,亞硝酸鹽氮,矽酸鹽,鎘,鉻,銅,鋅,鉛,汞,備註
,,,,,m,℃,℃,psu,,mg/L,mg/L,%,mg/L,μg/L,mg/L,mg/L,mg/L,mg/L,mg/L,mg/L,mg/L,mg/L,mg/L,mg/L,mg/L
大鵬灣沿海海域,大鵬灣灣內-2,乙,2007/5/16 下午 12:16:00,5199,1.0,32.2,30.3,33.7,8.3,8.7,8.7,139.0,13.0,1.8,0.05,<0.01,0.165,0.001,0.581,0.00001,<0.001,0.0017,0.0074,<0.0002,0.0005
大鵬灣沿海海域,大鵬灣灣內-2,乙,2007/1/21 下午 12:24:00,5199,1.0,21.7,24.4,31.9,8.3,8.0,8.0,114.0,4.0,6.7,0.57,0.08,0.455,0.022,0.97,0.00005,<0.001,0.0025,0.0125,0.0007,<0.0003
南灣核三廠沿海海域,核三廠出水口右側,乙,2007/11/9 上午 09:57:00,5200,1.0,25.9,25.8,34.5,8.2,6.6,6.5,96.5,<2.0,0.3,<0.02,<0.01,0.029,0.001,0.182,0.00003,<0.001,0.0009,0.0071,0.0002,<0.0003
南灣核三廠沿海海域,核三廠出水口右側,乙,2007/9/3 上午 09:39:00,5200,1.0,30.8,30.1,33.8,8.2,6.4,6.4,100.8,2.3,0.3,<0.02,<0.01,0.026,<0.001,0.135,0.00002,<0.001,0.0002,0.0033,<0.0002,<0.0003
南灣核三廠沿海海域,核三廠出水口右側,乙,2007/5/18 上午 09:50:00,5200,1.0,28.5,29.0,33.8,8.1,6.4,6.5,101.4,<2.0,0.1,0.05,0.02,0.006,0.001,0.104,<0.00001,<0.001,0.0012,0.0065,0.0002,<0.0003
南灣核三廠沿海海域,核三廠出水口右側,乙,2007/1/29 上午 09:52:00,5200,1.0,18.0,22.6,33.8,8.3,6.5,6.7,92.5,2.3,0.4,<0.02,<0.01,0.011,0.003,0.13,0.00002,<0.001,0.0034,0.0064,0.0013,<0.0003
南灣核三廠沿海海域,核三廠出水口左側,乙,2007/11/9 上午 09:40:00,5201,1.0,25.9,25.1,34.6,8.1,6.5,6.4,94.1,<2.0,0.4,<0.02,0.01,0.036,<0.001,0.177,0.00003,<0.001,0.0012,0.0065,0.0003,<0.0003
南灣核三廠沿海海域,核三廠出水口左側,乙,2007/9/3 上午 09:20:00,5201,1.0,30.8,30.4,33.8,8.2,6.4,6.4,101.6,2.4,0.5,<0.02,<0.01,0.017,<0.001,0.123,<0.00001,<0.001,<0.0001,<0.0002,<0.0002,<0.0003
南灣核三廠沿海海域,核三廠出水口左側,乙,2007/5/18 上午 09:30:00,5201,1.0,28.5,28.6,33.7,8.2,6.5,6.6,101.4,<2.0,<0.1,<0.02,0.02,0.008,0.001,0.105,0.00001,<0.001,0.0007,0.0071,0.0002,<0.0003
南灣核三廠沿海海域,核三廠出水口左側,乙,2007/1/29 上午 09:35:00,5201,1.0,18.0,22.6,33.8,8.3,6.4,6.7,94.9,3.6,0.3,<0.02,0.01,0.029,0.004,0.13,0.00004,<0.001,0.0013,0.0069,0.0002,<0.0003
南灣核三廠沿海海域,核三廠入水口,乙,2007/11/9 上午 10:49:00,5202,1.0,25.9,25.6,34.6,8.2,6.4,6.5,96.9,<2.0,0.2,<0.02,0.01,0.021,<0.001,0.181,0.00002,<0.001,0.0006,0.0135,0.0012,<0.0003
南灣核三廠沿海海域,核三廠入水口,乙,2007/9/3 上午 10:35:00,5202,1.0,30.8,31.3,33.6,8.1,6.4,6.4,103.4,<2.0,0.3,<0.02,<0.01,0.009,<0.001,0.116,0.00002,<0.001,0.0005,0.0074,0.0004,0.0005
南灣核三廠沿海海域,核三廠入水口,乙,2007/5/18 上午 10:47:00,5202,1.0,28.5,28.4,33.8,8.2,6.5,6.5,101.2,<2.0,0.1,<0.02,0.01,0.005,0.002,0.112,<0.00001,<0.001,0.0007,0.0068,<0.0002,<0.0003
南灣核三廠沿海海域,核三廠入水口,乙,2007/1/29 上午 10:40:00,5202,1.0,18.0,23.7,33.9,8.3,6.4,6.6,93.7,3.2,0.2,<0.02,<0.01,0.465,0.004,0.13,0.00002,<0.001,0.0007,0.0084,<0.0002,<0.0003
南灣核三廠沿海海域,後壁湖漁港,乙,2007/11/9 上午 11:07:00,5203,1.0,25.9,25.8,34.5,8.2,7.9,8.0,118.5,<2.0,0.1,<0.02,<0.01,0.023,0.002,0.140,0.00003,<0.001,0.0007,0.0082,0.0004,<0.0003
南灣核三廠沿海海域,後壁湖漁港,乙,2007/9/3 上午 10:55:00,5203,1.0,30.8,31.2,33.6,8.1,7.2,7.2,116.0,2.3,0.2,<0.02,<0.01,0.016,<0.001,0.194,0.00004,<0.001,0.0006,0.0091,0.0004,0.0005
南灣核三廠沿海海域,後壁湖漁港,乙,2007/5/18 上午 11:07:00,5203,1.0,28.5,27.8,33.8,8.2,6.4,6.5,99.6,<2.0,0.2,0.05,0.02,0.009,0.002,0.123,<0.00001,<0.001,0.0006,0.0058,<0.0002,<0.0003
南灣核三廠沿海海域,後壁湖漁港,乙,2007/1/29 上午 10:55:00,5203,1.0,18.0,22.7,33.9,8.3,7.1,7.3,101.3,3.7,0.1,<0.02,<0.01,0.017,0.004,0.12,0.00002,<0.001,0.0004,0.0057,<0.0002,<0.0003
南灣核三廠沿海海域,南灣,乙,2007/11/9 上午 10:34:00,5204,1.0,25.9,25.7,34.5,8.2,6.3,6.2,92.9,<2.0,0.2,<0.02,<0.01,0.025,0.001,0.188,0.00003,<0.001,0.0008,0.0054,0.0004,<0.0003
南灣核三廠沿海海域,南灣,乙,2007/9/3 上午 10:19:00,5204,1.0,30.8,30.8,33.6,8.2,6.3,6.3,100.8,<2.0,0.2,<0.02,<0.01,0.024,<0.001,0.127,<0.00001,<0.001,<0.0001,0.0002,<0.0002,<0.0003
南灣核三廠沿海海域,南灣,乙,2007/5/18 上午 10:30:00,5204,1.0,28.5,27.9,33.8,8.2,6.4,6.6,100.7,<2.0,0.1,<0.02,<0.01,<0.004,0.002,0.104,0.00002,<0.001,0.0005,0.0077,<0.0002,<0.0003
南灣核三廠沿海海域,南灣,乙,2007/1/29 上午 10:27:00,5204,1.0,18.0,24.1,33.9,8.3,6.2,6.5,93.1,2.7,0.3,<0.02,<0.01,0.025,0.004,0.12,0.00002,<0.001,0.0008,0.0094,0.0003,<0.0003
南灣核三廠沿海海域,石牛溪口,乙,2007/11/9 上午 10:21:00,5205,1.0,25.9,25.5,34.6,8.2,6.4,6.3,93.0,<2.0,0.3,<0.02,0.02,0.029,0.001,0.224,0.00002,<0.001,0.0014,0.0085,0.0005,<0.0003
南灣核三廠沿海海域,石牛溪口,乙,2007/9/3 上午 10:01:00,5205,1.0,30.8,29.8,33.6,8.2,6.3,6.4,101.7,2.0,0.4,<0.02,0.04,0.012,<0.001,0.141,0.00001,<0.001,0.0004,0.0059,0.0003,<0.0003
南灣核三廠沿海海域,石牛溪口,乙,2007/5/18 上午 10:12:00,5205,1.0,28.5,27.9,33.8,8.2,6.5,6.6,100.7,<2.0,0.1,<0.02,0.01,0.011,0.001,0.110,0.00001,<0.001,0.0004,0.0073,<0.0002,<0.0003
南灣核三廠沿海海域,石牛溪口,乙,2007/1/29 上午 10:07:00,5205,1.0,18.0,21.6,33.8,8.3,6.4,6.7,91.2,3.6,0.1,<0.02,<0.01,0.009,0.003,0.96,0.00002,<0.001,0.0007,0.0090,0.0002,<0.0003
台東沿海海域,卑南溪河口,甲,2007/11/13 上午 10:15:00,5206,1.0,28.5,24.5,26.1,8.2,6.9,7.1,98.7,57.8,0.1,<0.02,0.14,0.023,0.005,2.88,0.00002,<0.001,0.0012,0.0154,0.0003,0.0003
台東沿海海域,卑南溪河口,甲,2007/8/3 下午 12:13:00,5206,1.0,32.2,30.9,33.4,8.1,6.4,6.3,101.2,2.1,0.2,<0.02,0.11,0.019,0.001,0.339,0.00003,<0.001,0.0005,0.0052,<0.0002,<0.0003
台東沿海海域,卑南溪河口,甲,2007/5/2 下午 12:10:00,5206,1.0,29.8,27.5,33.6,8.1,6.4,6.6,99.7,2.7,0.3,<0.02,0.01,0.022,<0.001,0.109,0.00003,<0.001,0.0008,0.0036,<0.0002,<0.0003
台東沿海海域,卑南溪河口,甲,2007/2/1 上午 10:10:00,5206,1.0,18.0,23.0,30.3,8.2,7.1,7.1,97.3,41.6,0.4,<0.02,0.06,0.018,0.002,0.15,0.00002,<0.001,0.0008,0.0082,0.0004,<0.0003
台東沿海海域,知本溪口,甲,2007/11/13 上午 10:57:00,5207,1.0,28.5,24.9,34.0,8.2,6.5,6.6,95.5,<2.0,0.3,<0.02,0.01,0.022,0.002,1.22,0.00002,<0.001,0.0009,0.0145,0.0006,<0.0003
台東沿海海域,知本溪口,甲,2007/8/3 下午 12:59:00,5207,1.0,32.2,30.6,33.4,8.2,6.5,6.5,103.4,<2.0,0.3,<0.02,0.02,0.035,<0.001,0.250,0.00004,<0.001,0.0009,0.0047,0.0004,<0.0003
台東沿海海域,知本溪口,甲,2007/5/2 下午 12:54:00,5207,1.0,29.8,27.1,32.8,8.2,6.5,6.6,99.6,3.1,0.1,<0.02,0.04,0.025,<0.001,0.216,0.00004,<0.001,0.0003,0.0025,<0.0002,<0.0003
台東沿海海域,知本溪口,甲,2007/2/1 上午 10:50:00,5207,1.0,18.0,23.2,34.6,8.2,6.7,6.7,94.7,<2.0,0.3,<0.02,<0.01,0.023,<0.001,0.15,0.00002,<0.001,0.0005,0.0039,0.0002,0.0013
台東沿海海域,富岡港外,甲,2007/11/13 下午 12:50:00,5208,1.0,28.5,25.5,34.0,8.2,6.4,6.6,96.8,<2.0,0.2,<0.02,0.02,0.012,0.001,1.11,0.00002,<0.001,0.0008,0.0129,0.0008,<0.0003
台東沿海海域,富岡港外,甲,2007/8/3 下午 02:25:00,5208,1.0,32.2,30.6,33.3,8.2,6.5,6.5,104.2,2.0,0.2,<0.02,0.06,0.012,0.001,0.375,0.00001,<0.001,0.0003,0.0047,0.0005,<0.0003
台東沿海海域,富岡港外,甲,2007/5/2 下午 02:36:00,5208,1.0,29.8,26.5,33.8,8.2,6.4,6.5,98.6,<2.0,0.1,<0.02,0.02,0.016,<0.001,0.103,0.00001,<0.001,0.0005,0.0061,0.0008,<0.0003
台東沿海海域,富岡港外,甲,2007/2/1 下午 12:43:00,5208,1.0,18.0,23.9,34.6,8.3,6.7,6.7,95.6,<2.0,0.2,<0.02,<0.01,0.017,<0.001,0.13,<0.00001,<0.001,0.0002,0.0045,<0.0002,<0.0003
台東沿海海域,成功港外海,甲,2007/11/11 下午 01:57:00,5209,1.0,24.1,25.6,34.4,8.2,6.6,6.7,98.9,<2.0,0.6,<0.02,<0.01,0.019,<0.001,0.177,0.00002,<0.001,0.0059,0.0113,0.0008,<0.0003
台東沿海海域,成功港外海,甲,2007/8/2 下午 01:56:00,5209,1.0,32.9,31.3,33.5,8.1,6.6,6.5,105.5,<2.0,0.2,<0.02,0.02,0.014,<0.001,0.159,0.00004,<0.001,0.0004,0.0047,<0.0002,0.0012
台東沿海海域,成功港外海,甲,2007/5/1 下午 01:51:00,5209,1.0,28.4,26.2,34.0,8.2,6.5,6.6,99.4,<2.0,0.3,<0.02,0.05,0.016,0.001,0.111,0.00005,<0.001,0.0025,0.0158,0.0016,<0.0003
台東沿海海域,成功港外海,甲,2007/1/31 下午 02:00:00,5209,1.0,21.5,23.0,34.6,8.2,6.8,6.8,96.2,<2.0,0.4,<0.02,0.02,<0.004,<0.001,0.15,0.00001,<0.001,0.0005,0.0053,<0.0002,<0.0003
台東沿海海域,蘭嶼,甲,2007/11/14 上午 10:10:00,5210,1.0,26.4,25.5,34.3,8.2,6.5,6.6,97.4,<2.0,0.2,<0.02,0.07,0.007,<0.001,0.163,0.00002,<0.001,0.0012,0.0086,0.0006,<0.0003
台東沿海海域,蘭嶼,甲,2007/8/4 上午 11:58:00,5210,1.0,29.9,31.3,33.8,8.2,6.0,6.1,99.3,<2.0,0.2,<0.02,0.02,0.015,<0.001,0.122,0.00004,<0.001,0.0011,0.0028,0.0005,0.0009
台東沿海海域,蘭嶼,甲,2007/5/3 上午 09:25:00,5210,1.0,28.6,28.4,34.1,8.3,6.4,6.4,99.9,<2.0,0.1,<0.02,<0.01,0.005,<0.001,0.064,<0.00001,<0.001,0.0004,0.0052,<0.0002,<0.0003
台東沿海海域,蘭嶼,甲,2007/2/2 上午 09:43:00,5210,1.0,17.0,21.9,34.7,8.3,6.6,6.7,92.6,<2.0,0.1,<0.02,<0.01,0.039,<0.001,0.09,0.00004,<0.001,0.0009,0.0063,0.0003,<0.0003
台東沿海海域,綠島,甲,2007/11/12 上午 10:00:00,5211,1.0,25.6,25.3,34.2,8.2,6.5,6.6,96.4,<2.0,0.2,<0.02,0.02,0.011,<0.001,0.104,0.00002,<0.001,0.0007,0.0027,0.0002,<0.0003
台東沿海海域,綠島,甲,2007/8/3 上午 08:49:00,5211,1.0,32.2,31.1,34.1,8.2,6.5,6.4,103.0,<2.0,<0.1,<0.02,0.02,0.013,<0.001,0.083,0.00003,<0.001,0.0011,0.0047,0.0006,0.0005
台東沿海海域,綠島,甲,2007/5/2 上午 09:41:00,5211,1.0,29.8,28.0,34.1,8.2,6.4,6.5,99.3,<2.0,0.1,<0.02,0.01,0.023,<0.001,0.065,0.00002,<0.001,0.0005,0.0043,<0.0002,<0.0003
台東沿海海域,綠島,甲,2007/2/3 上午 09:30:00,5211,1.0,16.8,23.1,34.6,8.3,6.8,6.9,97.1,<2.0,0.1,<0.02,0.01,<0.004,<0.001,0.08,0.00003,<0.001,0.0007,0.0262,0.0007,0.0004
台東沿海海域,卑南溪口外4海浬,甲,2007/11/13 下午 12:06:00,5212,1.0,28.5,25.1,34.3,8.2,6.6,6.7,98.6,<2.0,0.2,<0.02,<0.01,0.016,0.002,0.121,0.00002,<0.001,0.0012,0.0132,0.0007,<0.0003
台東沿海海域,卑南溪口外4海浬,甲,2007/8/3 下午 01:56:00,5212,1.0,32.2,30.4,33.8,8.2,6.5,6.4,102.5,<2.0,0.1,<0.02,0.02,0.015,<0.001,0.135,<0.00001,<0.001,<0.0001,<0.0002,<0.0002,<0.0003
台東沿海海域,卑南溪口外4海浬,甲,2007/5/2 下午 02:07:00,5212,1.0,29.8,26.8,33.8,8.2,6.5,6.6,99.5,<2.0,0.1,<0.02,0.04,0.014,<0.001,0.082,0.00003,<0.001,0.0005,0.0037,0.0004,0.0008
台東沿海海域,卑南溪口外4海浬,甲,2007/2/1 下午 12:07:00,5212,1.0,18.0,23.4,34.7,8.3,6.7,6.7,94.6,<2.0,0.2,<0.02,<0.01,0.013,<0.001,0.11,0.00002,<0.001,0.0004,0.0039,0.0003,<0.0003
澎湖沿海海域,烏崁海域,甲,2007/11/15 上午 10:50:00,5213,1.0,24.5,24.3,33.4,8.2,6.9,7.0,100.2,2.2,0.3,<0.02,0.02,0.018,0.004,0.196,0.00002,<0.001,0.0007,0.0032,0.0002,<0.0003
澎湖沿海海域,烏崁海域,甲,2007/8/28 下午 12:10:00,5213,1.0,28.8,28.8,33.7,8.1,5.4,5.6,94.8,2.1,0.3,<0.02,0.02,0.005,0.001,0.181,0.00002,<0.001,0.0004,0.0047,0.0006,<0.0003
澎湖沿海海域,烏崁海域,甲,2007/5/11 上午 09:06:00,5213,1.0,27.5,26.2,33.9,8.2,6.6,6.7,99.3,<2.0,0,<0.02,<0.01,0.010,<0.001,0.069,0.00001,<0.001,0.0006,0.0053,0.0002,0.0004
澎湖沿海海域,烏崁海域,甲,2007/2/7 上午 11:30:00,5213,1.0,21.2,23.4,34.8,8.2,7.0,7.0,99.9,<2.0,0.5,0.02,0.01,0.029,0.001,0.14,0.00002,<0.001,0.0005,0.0035,0.0003,<0.0003
澎湖沿海海域,紗帽山海域,甲,2007/11/15 上午 11:23:00,5214,1.0,24.5,24.4,33.4,8.2,6.9,6.9,98.8,<2.0,0.6,<0.02,0.02,0.022,0.003,0.154,0.00002,0.001,0.0006,0.0017,0.0002,<0.0003
澎湖沿海海域,紗帽山海域,甲,2007/8/28 下午 12:38:00,5214,1.0,28.8,28.1,33.9,8.1,6.5,6.8,105.4,<2.0,1.2,<0.02,0.02,<0.004,<0.001,0.172,0.00003,<0.001,0.0034,0.0082,0.0005,0.0009
澎湖沿海海域,紗帽山海域,甲,2007/5/11 上午 09:37:00,5214,1.0,27.5,26.1,33.9,8.2,6.6,6.7,99.8,<2.0,<0.1,<0.02,<0.01,0.005,0.001,0.104,0.00002,<0.001,0.0006,0.0060,0.0002,<0.0003
澎湖沿海海域,紗帽山海域,甲,2007/2/7 下午 12:00:00,5214,1.0,21.2,23.3,34.7,8.2,6.9,6.9,98.2,<2.0,0.5,0.03,0.02,0.025,0.003,0.21,0.00003,<0.001,0.0008,0.0042,0.0002,<0.0003
澎湖沿海海域,龍門海域,甲,2007/11/15 上午 10:16:00,5215,1.0,24.5,24.4,33.4,8.2,6.9,6.9,99.7,<2.0,0.7,<0.02,0.02,0.017,0.002,0.200,0.00002,<0.001,0.0005,0.0020,<0.0002,<0.0003
澎湖沿海海域,龍門海域,甲,2007/8/28 上午 11:45:00,5215,1.0,28.8,28.2,33.6,8.1,6.5,6.9,106.2,<2.0,1.4,<0.02,0.02,<0.004,<0.001,0.144,0.00006,<0.001,0.0022,0.0115,0.0005,<0.0003
澎湖沿海海域,龍門海域,甲,2007/5/11 上午 08:33:00,5215,1.0,27.5,27.0,33.9,8.2,6.6,6.7,100.5,<2.0,0,<0.02,<0.01,0.004,<0.001,0.170,0.00003,<0.001,0.0007,0.0063,0.0003,0.0005
澎湖沿海海域,龍門海域,甲,2007/2/7 上午 11:00:00,5215,1.0,21.2,22.8,34.7,8.2,7.1,7.1,100.2,<2.0,1.2,<0.02,0.01,0.021,<0.001,0.17,0.00003,<0.001,0.0007,0.0032,<0.0002,0.0004
澎湖沿海海域,吉貝海域,甲,2007/11/15 下午 03:20:00,5216,1.0,24.5,23.1,33.2,8.2,6.9,7.0,98.3,<2.0,0.5,<0.02,0.05,0.041,0.002,0.293,0.00002,<0.001,0.0010,0.0027,0.0002,<0.0003
澎湖沿海海域,吉貝海域,甲,2007/8/15 下午 02:16:00,5216,1.0,26.0,26.1,34.0,8.2,6.3,6.4,95.8,<2.0,0.7,<0.02,0.06,0.022,0.004,0.278,<0.00001,<0.001,0.0002,0.0003,<0.0002,<0.0003
澎湖沿海海域,吉貝海域,甲,2007/5/9 下午 02:20:00,5216,1.0,30.7,25.9,34.1,8.1,6.6,6.7,100.0,<2.0,0,<0.02,0.01,0.016,0.002,0.104,0.00002,<0.001,0.0007,0.0047,0.0003,<0.0003
澎湖沿海海域,吉貝海域,甲,2007/1/24 上午 10:15:00,5216,1.0,15.8,16.7,34.0,8.3,8.3,8.6,107.0,2.4,0.3,<0.02,0.04,0.025,0.003,0.21,0.00010,<0.001,0.0009,0.0058,<0.0002,<0.0003
澎湖沿海海域,七美海域,甲,2007/11/16 下午 12:40:00,5217,1.0,25.0,25.8,34.3,8.1,6.6,6.5,96.8,<2.0,0.6,<0.02,0.03,0.033,0.003,0.217,0.00003,<0.001,0.0013,0.0089,0.0005,0.0004
澎湖沿海海域,七美海域,甲,2007/8/29 下午 12:10:00,5217,1.0,33.5,29.5,33.7,8.1,6.5,6.6,104.0,<2.0,0.3,<0.02,<0.01,<0.004,<0.001,0.132,0.00005,<0.001,0.0006,0.0066,0.0004,0.0005
澎湖沿海海域,七美海域,甲,2007/5/10 上午 10:10:00,5217,1.0,29.0,26.9,33.8,8.2,6.5,6.7,100.6,<2.0,0,<0.02,<0.01,0.029,<0.001,0.128,0.00002,<0.001,0.0016,0.0075,0.0008,<0.0003
澎湖沿海海域,七美海域,甲,2007/2/8 上午 11:12:00,5217,1.0,24.5,24.7,34.5,8.2,6.8,6.9,100.0,<2.0,0.5,<0.02,0.02,<0.004,<0.001,0.13,0.00002,<0.001,0.0004,0.0054,<0.0002,<0.0003
澎湖沿海海域,望安海域,甲,2007/11/16 上午 11:00:00,5218,1.0,26.8,26.5,32.8,8.1,6.4,6.8,100.1,5.7,0.7,<0.02,0.03,0.007,0.004,0.313,0.00004,<0.001,0.0021,0.0145,0.0008,0.0004
澎湖沿海海域,望安海域,甲,2007/8/29 上午 11:25:00,5218,1.0,33.4,28.4,35.2,7.9,5.7,6.0,94.2,<2.0,0.7,0.02,0.02,0.012,<0.001,0.288,0.00002,<0.001,0.0003,0.0018,0.0002,<0.0003
澎湖沿海海域,望安海域,甲,2007/5/10 上午 09:41:00,5218,1.0,29.8,25.9,34.5,8.0,6.4,6.5,97.0,<2.0,<0.1,<0.02,<0.01,0.007,<0.001,0.209,<0.00001,<0.001,0.0014,0.0069,<0.0002,<0.0003
澎湖沿海海域,望安海域,甲,2007/2/9 上午 11:40:00,5218,1.0,27.3,22.7,32.1,8.2,6.6,7.0,96.7,9.8,1.0,<0.02,<0.01,0.018,<0.001,1.43,0.00002,<0.001,0.0009,0.0049,0.0004,<0.0003
澎湖沿海海域,外垵4海浬外,甲,2007/11/15 下午 12:15:00,5219,1.0,24.5,23.7,33.3,8.2,6.9,6.9,98.2,4.1,0.6,<0.02,0.05,0.028,0.005,0.255,0.00003,<0.001,0.0013,0.0046,0.0003,<0.0003
澎湖沿海海域,外垵4海浬外,甲,2007/8/28 下午 01:23:00,5219,1.0,28.8,26.4,34.0,8.1,6.3,6.5,97.8,2.2,1.1,<0.02,0.02,0.011,0.002,0.230,0.00001,<0.001,<0.0001,0.0089,0.0004,<0.0003
澎湖沿海海域,外垵4海浬外,甲,2007/5/11 上午 10:31:00,5219,1.0,27.5,24.5,34.0,8.2,6.6,6.7,97.6,2.2,0.2,<0.02,<0.01,0.020,0.001,0.171,0.00001,<0.001,0.0005,0.0029,<0.0002,<0.0003
澎湖沿海海域,外垵4海浬外,甲,2007/2/7 下午 12:45:00,5219,1.0,21.2,23.6,34.6,8.2,6.8,6.8,95.9,<2.0,0.7,<0.02,0.02,0.018,0.003,0.21,0.00002,<0.001,0.0008,0.0083,0.0003,<0.0003
基隆沿海海域,員山子分洪道出海口,乙,2007/12/1 上午 09:08:00,5929,1.0,22.1,19.9,35.6,8.1,6.9,6.9,92.7,4.0,0.3,<0.02,0.08,0.040,0.002,0.505,0.00012,<0.001,0.0031,0.0081,0.0005,<0.0003
基隆沿海海域,員山子分洪道出海口,乙,2007/8/1 上午 08:55:00,5929,1.0,32.8,28.8,34.8,8.1,6.2,6.4,101.2,5.0,1.4,0.02,0.01,0.006,0.003,0.174,0.00003,<0.001000,0.0009,0.0066,0.0004,<0.0003
基隆沿海海域,員山子分洪道出海口,乙,2007/5/7 上午 08:25:00,5929,1.0,25.6,24.1,35.0,8.2,6.5,6.6,96.1,2.7,0.6,0.03,<0.01,0.022,0.002,0.163,0.000027,0.001640,0.000484,0.003390,0.000351,<0.0003
基隆沿海海域,員山子分洪道出海口,乙,2007/2/4 上午 08:40:00,5929,1.0,19.4,18.3,34.7,8.3,7.0,7.1,90.5,<2.0,0.3,<0.02,0.07,0.029,0.004,0.51,0.000011,<0.001000,0.000647,0.000610,0.000296,<0.0003
金門沿海海域,金門后江灣外,乙,2007/11/7 下午 01:30:00,5930,1.0,24.2,21.3,31.1,8.0,7.2,7.3,98.3,21.5,1.2,<0.02,0.25,0.094,0.011,1.47,0.00007,<0.001,0.0014,0.0052,0.0002,<0.0003
金門沿海海域,金門后江灣外,乙,2007/8/6 上午 08:30:00,5930,1.0,35.4,32.0,34.6,8.0,7.0,6.1,100.4,5.2,3.2,<0.02,<0.01,0.017,0.002,0.876,0.00003,<0.001000,0.0018,0.0083,0.0004,<0.0003
金門沿海海域,金門后江灣外,乙,2007/5/15 上午 09:30:00,5930,1.0,27.1,27.4,33.4,8.1,7.1,6.8,103.9,5.5,1.7,0.04,<0.01,0.012,0.002,0.099,0.000050,<0.001000,0.000234,0.006980,0.000088,<0.0003
金門沿海海域,金門后江灣外,乙,2007/1/22 上午 09:30:00,5930,1.0,16.1,17.5,31.9,8.0,8.2,8.0,100.4,21.5,1.5,<0.02,0.30,0.072,0.011,1.77,0.000045,<0.001000,<0.0001,0.001420,0.000099,<0.0003
金門沿海海域,金烈水道南側,乙,2007/11/7 下午 02:10:00,5931,1.0,24.5,21.4,30.7,8.1,7.4,7.4,98.8,13.8,0.8,<0.02,0.24,0.102,0.006,1.48,0.00003,<0.001,0.0005,0.0022,0.0008,<0.0003
金門沿海海域,金烈水道南側,乙,2007/8/6 上午 09:02:00,5931,1.0,35.9,32.2,34.4,8.0,6.9,6.0,99.6,24.0,5.6,0.06,0.01,0.022,0.005,0.710,0.00003,<0.001000,0.0011,0.0052,0.0003,<0.0003
金門沿海海域,金烈水道南側,乙,2007/5/15 上午 10:20:00,5931,1.0,27.9,26.1,32.0,8.2,7.2,7.0,104.1,3.9,1.0,0.04,0.08,0.015,0.009,0.290,0.000051,<0.001000,0.000479,0.004100,0.000066,<0.0003
金門沿海海域,金烈水道南側,乙,2007/1/22 上午 10:10:00,5931,1.0,15.7,17.0,31.3,8.1,8.3,8.2,101.0,32.8,3.1,0.02,0.32,0.069,0.014,1.74,0.000035,<0.001000,0.001520,0.001150,0.000294,<0.0003
金門沿海海域,金門本島東側沿海,乙,2007/11/7 下午 02:50:00,5932,1.0,24.7,21.4,31.4,8.0,7.3,7.4,99.3,21.0,1.1,<0.02,0.23,0.088,0.013,1.78,0.00005,<0.001,0.0009,0.0033,0.0002,<0.0003
金門沿海海域,金門本島東側沿海,乙,2007/8/6 上午 09:40:00,5932,1.0,36.1,31.8,34.4,8.2,7.1,6.3,103.4,6.4,3.1,0.04,<0.01,0.006,0.002,0.177,0.00002,<0.001000,0.0013,0.0054,0.0004,<0.0003
金門沿海海域,金門本島東側沿海,乙,2007/5/15 上午 11:20:00,5932,1.0,28.5,25.6,32.6,8.2,7.2,7.2,105.5,4.9,0.9,0.06,0.08,0.017,0.006,0.213,0.000035,<0.001000,0.000631,0.004330,0.000179,<0.0003
金門沿海海域,金門本島東側沿海,乙,2007/1/22 上午 10:55:00,5932,1.0,16.4,17.2,31.6,8.1,8.0,8.1,100.4,29.6,2.4,0.04,0.30,0.080,0.012,1.72,0.000024,<0.001000,<0.0001,0.000720,0.000035,<0.0003
馬祖沿海海域,南竿鄉北部沿海,乙,2007/11/11 下午 02:00:00,5933,1.0,24.4,20.2,27.9,8.1,7.1,7.0,90.1,24.4,0.5,<0.02,0.41,0.094,<0.001,1.53,0.00006,<0.001,0.0009,0.0055,0.0003,<0.0003
馬祖沿海海域,南竿鄉北部沿海,乙,2007/8/22 下午 03:20:00,5933,1.0,31.8,29.9,30.7,8.2,6.2,6.1,99.5,11.0,1.5,0.05,0.14,0.045,0.022,1.43,0.00003,<0.001000,0.0004,0.0053,<0.000200,<0.0003
馬祖沿海海域,南竿鄉北部沿海,乙,2007/5/23 下午 03:40:00,5933,1.0,29.0,27.0,28.4,8.0,6.8,7.2,107.5,4.7,2.0,0.21,0.20,0.094,0.025,2.09,0.000035,0.001230,0.001540,0.005700,0.000198,<0.0003
馬祖沿海海域,南竿鄉北部沿海,乙,2007/1/29 下午 02:50:00,5933,1.0,12.2,15.0,29.9,8.1,9.1,8.8,102.6,10.2,1.0,<0.02,0.40,0.105,0.004,1.93,0.000050,<0.001000,0.000168,0.003130,0.000090,<0.0003
馬祖沿海海域,馬祖海峽,乙,2007/11/11 下午 01:30:00,5934,1.0,24.2,20.1,27.9,8.1,7.1,7.0,90.1,41.4,0.4,<0.02,0.36,0.084,<0.001,1.71,0.00004,<0.001,0.0008,0.0031,0.0002,<0.0003
